Enforcement_ID,Licence_ID,Action_Type,Action_Date,Outcome
ENF_003057,SPSV_00719,WARNING,2025-06-14,COMPLIED
ENF_003058,SPSV_01719,FINE,2023-08-02,APPEALED
ENF_003059,SPSV_00031,EDUCATION/ADVISORY,2022-03-13,COMPLIED
ENF_003060,SPSV_03219,FINE,2022-03-21,COMPLIED
ENF_003061,SPSV_01393,SUSPENSION,2022-01-05,APPEALED
ENF_003062,SPSV_01927,WARNING,2022-09-19,COMPLIED
ENF_003063,SPSV_04475,FINE,2023-06-03,COMPLIED
ENF_003064,SPSV_03733,WARNING,2024-08-10,APPEALED
ENF_003065,SPSV_03691,FINE,2024-09-03,PENDING
ENF_003066,SPSV_00940,WARNING,2025-12-10,COMPLIED
ENF_003067,SPSV_02924,WARNING,2022-12-23,COMPLIED
ENF_003068,SPSV_01279,WARNING,2022-10-29,APPEALED
ENF_003069,SPSV_03719,FINE,2024-11-06,PENDING
ENF_003070,SPSV_03996,SUSPENSION,2022-11-05,COMPLIED
ENF_003071,SPSV_00783,WARNING,2025-09-19,COMPLIED
ENF_003072,SPSV_04190,FINE,2022-01-19,COMPLIED
ENF_003073,SPSV_02043,WARNING,2022-07-24,COMPLIED
ENF_003074,SPSV_04913,FINE,2024-11-26,APPEALED
ENF_003075,SPSV_02609,WARNING,2024-11-13,COMPLIED
ENF_003076,SPSV_00353,WARNING,2024-04-07,COMPLIED
ENF_003077,SPSV_01363,FINE,2023-04-06,APPEALED
ENF_003078,SPSV_03450,WARNING,2022-07-11,COMPLIED
ENF_003079,SPSV_02672,SUSPENSION,2023-03-05,COMPLIED
ENF_003080,SPSV_04790,WARNING,2023-05-09,COMPLIED
ENF_003081,SPSV_00917,SUSPENSION,2022-02-10,APPEALED
ENF_003082,SPSV_04069,WARNING,2022-06-16,PENDING
ENF_003083,SPSV_03818,WARNING,2022-06-11,COMPLIED
ENF_003084,SPSV_02689,EDUCATION/ADVISORY,2025-04-24,COMPLIED
ENF_003085,SPSV_00961,WARNING,2022-12-31,COMPLIED
ENF_003086,SPSV_00953,FINE,2024-05-01,APPEALED
ENF_003087,SPSV_02716,WARNING,2022-10-16,COMPLIED
ENF_003088,SPSV_04559,SUSPENSION,2025-07-14,NOT UPHELD
ENF_003089,SPSV_01735,WARNING,2024-09-29,PENDING
ENF_003090,SPSV_02261,WARNING,2024-12-02,COMPLIED
ENF_003091,SPSV_04393,WARNING,2023-02-13,COMPLIED
ENF_003092,SPSV_03967,WARNING,2022-05-16,APPEALED
ENF_003093,SPSV_02164,WARNING,2024-12-16,COMPLIED
ENF_003094,SPSV_00082,SUSPENSION,2022-05-22,PENDING
ENF_003095,SPSV_04033,WARNING,2022-11-11,APPEALED
ENF_003096,SPSV_02957,WARNING,2022-10-08,COMPLIED
ENF_003097,SPSV_01062,FINE,2022-06-12,COMPLIED
ENF_003098,SPSV_04208,WARNING,2023-11-08,COMPLIED
ENF_003099,SPSV_00254,SUSPENSION,2022-12-31,PENDING
ENF_003100,SPSV_04262,FINE,2025-06-24,COMPLIED
ENF_003101,SPSV_04220,WARNING,2025-04-23,COMPLIED
ENF_003102,SPSV_00322,WARNING,2022-03-21,COMPLIED
ENF_003103,SPSV_01502,FINE,2023-11-13,COMPLIED
ENF_003104,SPSV_04261,FINE,2022-12-16,PENDING
ENF_003105,SPSV_04267,WARNING,2024-09-19,COMPLIED
ENF_003106,SPSV_02336,WARNING,2025-10-04,COMPLIED
ENF_003107,SPSV_03864,EDUCATION/ADVISORY,2025-10-26,APPEALED
ENF_003108,SPSV_03412,SUSPENSION,2025-04-19,COMPLIED
ENF_003109,SPSV_02047,FINE,2024-05-16,COMPLIED
ENF_003110,SPSV_01550,WARNING,2022-01-08,APPEALED
ENF_003111,SPSV_04441,FINE,2023-11-28,COMPLIED
ENF_003112,SPSV_02008,FINE,2025-09-29,APPEALED
ENF_003113,SPSV_02061,FINE,2023-02-27,NOT UPHELD
ENF_003114,SPSV_03914,WARNING,2022-10-27,COMPLIED
ENF_003115,SPSV_02066,WARNING,2023-09-23,APPEALED
ENF_003116,SPSV_01487,WARNING,2025-01-09,COMPLIED
ENF_003117,SPSV_01576,SUSPENSION,2025-10-09,COMPLIED
ENF_003118,SPSV_02802,WARNING,2024-01-28,PENDING
ENF_003119,SPSV_00524,WARNING,2024-05-26,COMPLIED
ENF_003120,SPSV_01005,WARNING,2024-10-18,PENDING
ENF_003121,SPSV_02604,WARNING,2024-12-14,COMPLIED
ENF_003122,SPSV_04811,FINE,2025-02-13,APPEALED
ENF_003123,SPSV_03480,SUSPENSION,2023-03-29,APPEALED
ENF_003124,SPSV_04365,WARNING,2025-10-03,COMPLIED
ENF_003125,SPSV_03314,WARNING,2025-01-28,COMPLIED
ENF_003126,SPSV_00077,FINE,2024-06-03,APPEALED
ENF_003127,SPSV_04527,WARNING,2025-04-21,APPEALED
ENF_003128,SPSV_03675,FINE,2025-08-11,COMPLIED
ENF_003129,SPSV_02736,SUSPENSION,2024-09-10,COMPLIED
ENF_003130,SPSV_03297,WARNING,2025-04-03,COMPLIED
ENF_003131,SPSV_04604,SUSPENSION,2025-08-16,PENDING
ENF_003132,SPSV_01239,FINE,2023-05-08,COMPLIED
ENF_003133,SPSV_00689,FINE,2023-10-09,PENDING
ENF_003134,SPSV_03629,WARNING,2024-06-14,COMPLIED
ENF_003135,SPSV_01314,WARNING,2023-12-06,COMPLIED
ENF_003136,SPSV_00692,WARNING,2023-02-17,COMPLIED
ENF_003137,SPSV_04736,WARNING,2025-06-24,COMPLIED
ENF_003138,SPSV_03452,SUSPENSION,2024-02-06,PENDING
ENF_003139,SPSV_02578,FINE,2022-12-25,COMPLIED
ENF_003140,SPSV_02071,WARNING,2023-02-28,COMPLIED
ENF_003141,SPSV_02867,SUSPENSION,2023-03-21,COMPLIED
ENF_003142,SPSV_01208,SUSPENSION,2025-11-25,APPEALED
ENF_003143,SPSV_04458,WARNING,2025-07-19,PENDING
ENF_003144,SPSV_03123,FINE,2024-01-11,COMPLIED
ENF_003145,SPSV_00238,WARNING,2025-09-30,NOT UPHELD
ENF_003146,SPSV_02011,WARNING,2022-07-18,COMPLIED
ENF_003147,SPSV_04626,WARNING,2022-07-14,COMPLIED
ENF_003148,SPSV_02811,REVOCATION,2022-07-15,COMPLIED
ENF_003149,SPSV_00922,WARNING,2025-03-09,APPEALED
ENF_003150,SPSV_03874,SUSPENSION,2024-03-19,PENDING
ENF_003151,SPSV_01119,FINE,2022-06-25,APPEALED
ENF_003152,SPSV_02539,WARNING,2025-03-12,APPEALED
ENF_003153,SPSV_02574,FINE,2023-01-01,COMPLIED
ENF_003154,SPSV_00661,EDUCATION/ADVISORY,2023-04-04,COMPLIED
ENF_003155,SPSV_01727,EDUCATION/ADVISORY,2025-09-02,COMPLIED
ENF_003156,SPSV_02364,FINE,2023-03-10,COMPLIED
ENF_003157,SPSV_00725,WARNING,2025-12-23,PENDING
ENF_003158,SPSV_03732,SUSPENSION,2025-01-09,PENDING
ENF_003159,SPSV_03281,WARNING,2025-12-12,PENDING
ENF_003160,SPSV_03063,REVOCATION,2024-08-04,PENDING
ENF_003161,SPSV_02331,FINE,2024-05-08,COMPLIED
ENF_003162,SPSV_01460,WARNING,2025-12-02,APPEALED
ENF_003163,SPSV_04098,WARNING,2025-02-07,COMPLIED
ENF_003164,SPSV_03147,FINE,2022-12-28,COMPLIED
ENF_003165,SPSV_01962,FINE,2024-01-13,COMPLIED
ENF_003166,SPSV_00283,WARNING,2024-09-02,COMPLIED
ENF_003167,SPSV_00595,WARNING,2025-12-28,APPEALED
ENF_003168,SPSV_03580,SUSPENSION,2024-07-11,COMPLIED
ENF_003169,SPSV_01347,WARNING,2023-08-16,COMPLIED
ENF_003170,SPSV_02461,WARNING,2024-12-13,COMPLIED
ENF_003171,SPSV_02077,FINE,2025-08-18,PENDING
ENF_003172,SPSV_02780,FINE,2025-07-05,COMPLIED
ENF_003173,SPSV_00378,FINE,2024-01-10,COMPLIED
ENF_003174,SPSV_04119,EDUCATION/ADVISORY,2022-10-04,COMPLIED
ENF_003175,SPSV_03220,FINE,2024-04-28,COMPLIED
ENF_003176,SPSV_03856,WARNING,2023-05-30,COMPLIED
ENF_003177,SPSV_00727,FINE,2022-02-03,COMPLIED
ENF_003178,SPSV_02661,FINE,2025-12-06,APPEALED
ENF_003179,SPSV_01147,FINE,2024-02-13,COMPLIED
ENF_003180,SPSV_04535,EDUCATION/ADVISORY,2025-06-28,COMPLIED
ENF_003181,SPSV_02274,FINE,2022-09-02,COMPLIED
ENF_003182,SPSV_02504,REVOCATION,2024-06-01,COMPLIED
ENF_003183,SPSV_01387,WARNING,2024-12-25,COMPLIED
ENF_003184,SPSV_04604,FINE,2025-03-12,COMPLIED
ENF_003185,SPSV_03688,WARNING,2023-09-16,APPEALED
ENF_003186,SPSV_01990,WARNING,2025-09-08,COMPLIED
ENF_003187,SPSV_01535,WARNING,2024-12-22,COMPLIED
ENF_003188,SPSV_04404,FINE,2023-10-20,COMPLIED
ENF_003189,SPSV_01750,WARNING,2023-11-05,APPEALED
ENF_003190,SPSV_01560,WARNING,2024-09-30,APPEALED
ENF_003191,SPSV_04853,WARNING,2025-08-28,COMPLIED
ENF_003192,SPSV_04676,SUSPENSION,2024-03-15,PENDING
ENF_003193,SPSV_03563,WARNING,2024-10-24,COMPLIED
ENF_003194,SPSV_02582,WARNING,2022-03-13,COMPLIED
ENF_003195,SPSV_00824,WARNING,2022-01-13,APPEALED
ENF_003196,SPSV_01941,WARNING,2022-02-06,PENDING
ENF_003197,SPSV_03583,WARNING,2023-10-13,COMPLIED
ENF_003198,SPSV_01250,EDUCATION/ADVISORY,2023-12-12,COMPLIED
ENF_003199,SPSV_02753,WARNING,2025-11-17,COMPLIED
ENF_003200,SPSV_01626,WARNING,2022-04-01,COMPLIED
ENF_003201,SPSV_01625,FINE,2023-01-29,NOT UPHELD
ENF_003202,SPSV_02227,WARNING,2023-07-14,COMPLIED
ENF_003203,SPSV_03820,FINE,2025-11-10,COMPLIED
ENF_003204,SPSV_00074,REVOCATION,2022-05-10,PENDING
ENF_003205,SPSV_04098,FINE,2025-02-18,COMPLIED
ENF_003206,SPSV_04767,FINE,2023-03-16,NOT UPHELD
ENF_003207,SPSV_00201,SUSPENSION,2025-01-19,COMPLIED
ENF_003208,SPSV_01651,WARNING,2022-01-17,COMPLIED
ENF_003209,SPSV_00978,EDUCATION/ADVISORY,2024-07-15,COMPLIED
ENF_003210,SPSV_03944,WARNING,2025-04-02,COMPLIED
ENF_003211,SPSV_02446,FINE,2025-09-22,COMPLIED
ENF_003212,SPSV_01265,EDUCATION/ADVISORY,2025-08-06,COMPLIED
ENF_003213,SPSV_04000,SUSPENSION,2024-12-08,PENDING
ENF_003214,SPSV_00794,FINE,2023-10-10,COMPLIED
ENF_003215,SPSV_04792,WARNING,2024-08-22,COMPLIED
ENF_003216,SPSV_04577,SUSPENSION,2024-09-10,PENDING
ENF_003217,SPSV_03753,WARNING,2024-09-17,APPEALED
ENF_003218,SPSV_02820,WARNING,2024-11-06,COMPLIED
ENF_003219,SPSV_03441,SUSPENSION,2024-03-06,APPEALED
ENF_003220,SPSV_01357,FINE,2022-09-04,COMPLIED
ENF_003221,SPSV_02525,WARNING,2023-12-28,APPEALED
ENF_003222,SPSV_02687,SUSPENSION,2025-03-15,COMPLIED
ENF_003223,SPSV_02948,FINE,2023-05-27,APPEALED
ENF_003224,SPSV_00412,SUSPENSION,2025-07-23,PENDING
ENF_003225,SPSV_00394,FINE,2023-05-19,COMPLIED
ENF_003226,SPSV_04814,SUSPENSION,2025-06-10,NOT UPHELD
ENF_003227,SPSV_04862,SUSPENSION,2024-05-17,PENDING
ENF_003228,SPSV_00855,FINE,2022-07-19,APPEALED
ENF_003229,SPSV_04567,FINE,2025-03-03,COMPLIED
ENF_003230,SPSV_00776,SUSPENSION,2024-08-04,APPEALED
ENF_003231,SPSV_03306,FINE,2023-12-12,COMPLIED
ENF_003232,SPSV_03347,FINE,2025-02-02,PENDING
ENF_003233,SPSV_04415,WARNING,2023-10-18,COMPLIED
ENF_003234,SPSV_03285,EDUCATION/ADVISORY,2025-01-09,APPEALED
ENF_003235,SPSV_01153,FINE,2023-03-27,COMPLIED
ENF_003236,SPSV_02817,FINE,2024-12-25,COMPLIED
ENF_003237,SPSV_04439,FINE,2025-04-09,NOT UPHELD
ENF_003238,SPSV_03782,WARNING,2025-03-16,APPEALED
ENF_003239,SPSV_00148,FINE,2022-07-05,APPEALED
ENF_003240,SPSV_02414,WARNING,2023-01-29,PENDING
ENF_003241,SPSV_01822,EDUCATION/ADVISORY,2025-05-27,COMPLIED
ENF_003242,SPSV_00006,WARNING,2024-08-09,APPEALED
ENF_003243,SPSV_01388,FINE,2025-06-10,COMPLIED
ENF_003244,SPSV_04916,WARNING,2025-09-19,COMPLIED
ENF_003245,SPSV_01172,WARNING,2025-01-04,COMPLIED
ENF_003246,SPSV_03846,WARNING,2022-04-19,COMPLIED
ENF_003247,SPSV_01824,WARNING,2023-04-24,COMPLIED
ENF_003248,SPSV_00756,WARNING,2024-02-16,NOT UPHELD
ENF_003249,SPSV_00507,SUSPENSION,2023-02-07,COMPLIED
ENF_003250,SPSV_03368,WARNING,2023-09-02,PENDING
ENF_003251,SPSV_01877,WARNING,2023-06-15,COMPLIED
ENF_003252,SPSV_00214,WARNING,2025-05-11,COMPLIED
ENF_003253,SPSV_04684,FINE,2024-01-17,COMPLIED
ENF_003254,SPSV_02357,SUSPENSION,2025-07-14,PENDING
ENF_003255,SPSV_01489,WARNING,2022-12-26,COMPLIED
ENF_003256,SPSV_03925,WARNING,2025-05-18,APPEALED
ENF_003257,SPSV_03460,FINE,2025-04-06,COMPLIED
ENF_003258,SPSV_03006,FINE,2023-05-26,PENDING
ENF_003259,SPSV_00780,WARNING,2024-08-12,NOT UPHELD
ENF_003260,SPSV_02093,WARNING,2024-12-21,COMPLIED
ENF_003261,SPSV_02676,EDUCATION/ADVISORY,2024-08-13,COMPLIED
ENF_003262,SPSV_04131,WARNING,2023-01-20,NOT UPHELD
ENF_003263,SPSV_04766,FINE,2022-06-17,COMPLIED
ENF_003264,SPSV_01871,FINE,2024-02-02,COMPLIED
ENF_003265,SPSV_01863,WARNING,2022-02-21,COMPLIED
ENF_003266,SPSV_04258,WARNING,2023-08-16,APPEALED
ENF_003267,SPSV_01420,WARNING,2023-04-20,COMPLIED
ENF_003268,SPSV_01255,WARNING,2024-05-30,COMPLIED
ENF_003269,SPSV_01822,FINE,2025-09-01,COMPLIED
ENF_003270,SPSV_03831,WARNING,2022-11-08,PENDING
ENF_003271,SPSV_01843,EDUCATION/ADVISORY,2023-01-02,COMPLIED
ENF_003272,SPSV_00478,FINE,2023-04-10,COMPLIED
ENF_003273,SPSV_03571,WARNING,2025-03-15,PENDING
ENF_003274,SPSV_00490,FINE,2023-10-14,PENDING
ENF_003275,SPSV_03077,WARNING,2022-11-14,PENDING
ENF_003276,SPSV_00079,SUSPENSION,2024-06-20,COMPLIED
ENF_003277,SPSV_04908,FINE,2024-07-19,COMPLIED
ENF_003278,SPSV_02471,WARNING,2022-02-25,COMPLIED
ENF_003279,SPSV_04430,WARNING,2024-08-17,PENDING
ENF_003280,SPSV_02331,FINE,2022-10-16,COMPLIED
ENF_003281,SPSV_02389,SUSPENSION,2022-08-12,APPEALED
ENF_003282,SPSV_00813,FINE,2025-03-31,COMPLIED
ENF_003283,SPSV_02238,FINE,2025-01-27,COMPLIED
ENF_003284,SPSV_00771,WARNING,2024-06-11,COMPLIED
ENF_003285,SPSV_02525,FINE,2025-05-14,COMPLIED
ENF_003286,SPSV_01865,FINE,2023-07-31,COMPLIED
ENF_003287,SPSV_00662,WARNING,2022-02-13,COMPLIED
ENF_003288,SPSV_03836,FINE,2025-09-30,COMPLIED
ENF_003289,SPSV_00482,REVOCATION,2023-11-27,COMPLIED
ENF_003290,SPSV_01961,WARNING,2023-03-06,COMPLIED
ENF_003291,SPSV_01136,WARNING,2025-08-19,COMPLIED
ENF_003292,SPSV_02744,EDUCATION/ADVISORY,2023-10-30,COMPLIED
ENF_003293,SPSV_00906,EDUCATION/ADVISORY,2023-09-05,APPEALED
ENF_003294,SPSV_00293,FINE,2023-08-20,COMPLIED
ENF_003295,SPSV_04256,FINE,2023-12-02,COMPLIED
ENF_003296,SPSV_01125,WARNING,2025-12-30,COMPLIED
ENF_003297,SPSV_02163,FINE,2024-08-28,COMPLIED
ENF_003298,SPSV_03691,FINE,2022-01-19,COMPLIED
ENF_003299,SPSV_03007,FINE,2024-03-03,COMPLIED
ENF_003300,SPSV_00369,WARNING,2022-04-15,COMPLIED
ENF_003301,SPSV_03458,WARNING,2023-09-03,COMPLIED
ENF_003302,SPSV_01664,SUSPENSION,2023-05-25,APPEALED
ENF_003303,SPSV_00638,FINE,2023-12-10,COMPLIED
ENF_003304,SPSV_03021,WARNING,2024-06-18,COMPLIED
ENF_003305,SPSV_03821,FINE,2022-08-01,APPEALED
ENF_003306,SPSV_02496,WARNING,2024-10-02,APPEALED
ENF_003307,SPSV_01868,WARNING,2022-08-23,COMPLIED
ENF_003308,SPSV_04822,WARNING,2023-05-04,PENDING
ENF_003309,SPSV_03446,FINE,2022-09-13,COMPLIED
ENF_003310,SPSV_01563,FINE,2024-04-13,APPEALED
ENF_003311,SPSV_00588,WARNING,2023-10-28,APPEALED
ENF_003312,SPSV_00710,FINE,2022-09-09,COMPLIED
ENF_003313,SPSV_03754,SUSPENSION,2023-10-09,COMPLIED
ENF_003314,SPSV_03121,FINE,2025-10-27,COMPLIED
ENF_003315,SPSV_04754,FINE,2023-06-10,COMPLIED
ENF_003316,SPSV_00520,FINE,2025-10-15,COMPLIED
ENF_003317,SPSV_00272,FINE,2025-09-23,COMPLIED
ENF_003318,SPSV_01208,WARNING,2022-01-05,COMPLIED
ENF_003319,SPSV_03357,FINE,2025-09-19,PENDING
ENF_003320,SPSV_02333,WARNING,2024-07-15,PENDING
ENF_003321,SPSV_04001,EDUCATION/ADVISORY,2025-09-21,COMPLIED
ENF_003322,SPSV_01295,FINE,2024-09-19,APPEALED
ENF_003323,SPSV_02045,WARNING,2023-06-16,COMPLIED
ENF_003324,SPSV_01358,WARNING,2025-09-01,COMPLIED
ENF_003325,SPSV_02237,WARNING,2023-07-28,PENDING
ENF_003326,SPSV_03496,EDUCATION/ADVISORY,2023-08-27,NOT UPHELD
ENF_003327,SPSV_01723,EDUCATION/ADVISORY,2024-04-19,COMPLIED
ENF_003328,SPSV_03528,WARNING,2022-09-30,COMPLIED
ENF_003329,SPSV_02507,FINE,2022-11-06,COMPLIED
ENF_003330,SPSV_02842,FINE,2023-08-16,COMPLIED
ENF_003331,SPSV_04272,WARNING,2022-07-06,COMPLIED
ENF_003332,SPSV_03288,FINE,2022-08-21,APPEALED
ENF_003333,SPSV_02058,SUSPENSION,2025-09-26,COMPLIED
ENF_003334,SPSV_01048,WARNING,2023-05-21,COMPLIED
ENF_003335,SPSV_02204,WARNING,2023-03-23,APPEALED
ENF_003336,SPSV_04295,WARNING,2023-04-25,COMPLIED
ENF_003337,SPSV_04670,WARNING,2023-12-29,APPEALED
ENF_003338,SPSV_04579,WARNING,2025-04-23,COMPLIED
ENF_003339,SPSV_03938,FINE,2024-04-17,COMPLIED
ENF_003340,SPSV_01617,WARNING,2025-07-11,NOT UPHELD
ENF_003341,SPSV_04839,WARNING,2025-09-06,COMPLIED
ENF_003342,SPSV_00691,SUSPENSION,2023-04-17,COMPLIED
ENF_003343,SPSV_03920,FINE,2024-04-12,COMPLIED
ENF_003344,SPSV_04274,WARNING,2023-11-10,APPEALED
ENF_003345,SPSV_04630,SUSPENSION,2024-05-02,APPEALED
ENF_003346,SPSV_01977,WARNING,2022-07-06,COMPLIED
ENF_003347,SPSV_03920,WARNING,2023-01-26,PENDING
ENF_003348,SPSV_03453,WARNING,2023-10-19,APPEALED
ENF_003349,SPSV_01217,SUSPENSION,2024-10-04,APPEALED
ENF_003350,SPSV_01879,WARNING,2025-10-13,COMPLIED
ENF_003351,SPSV_04088,WARNING,2024-11-27,COMPLIED
ENF_003352,SPSV_00675,EDUCATION/ADVISORY,2023-03-21,COMPLIED
ENF_003353,SPSV_00070,WARNING,2024-02-03,COMPLIED
ENF_003354,SPSV_04695,EDUCATION/ADVISORY,2022-03-17,COMPLIED
ENF_003355,SPSV_01698,FINE,2025-05-09,NOT UPHELD
ENF_003356,SPSV_01100,FINE,2022-05-06,APPEALED
ENF_003357,SPSV_03938,EDUCATION/ADVISORY,2023-02-24,APPEALED
ENF_003358,SPSV_01649,WARNING,2025-06-12,COMPLIED
ENF_003359,SPSV_04482,WARNING,2025-10-06,COMPLIED
ENF_003360,SPSV_00519,EDUCATION/ADVISORY,2022-10-17,COMPLIED
ENF_003361,SPSV_01133,WARNING,2024-06-23,COMPLIED
ENF_003362,SPSV_00817,FINE,2024-09-28,COMPLIED
ENF_003363,SPSV_04390,WARNING,2023-12-04,PENDING
ENF_003364,SPSV_04583,WARNING,2023-03-17,COMPLIED
ENF_003365,SPSV_02169,EDUCATION/ADVISORY,2024-03-09,PENDING
ENF_003366,SPSV_00779,FINE,2023-12-08,COMPLIED
ENF_003367,SPSV_04309,FINE,2024-06-25,COMPLIED
ENF_003368,SPSV_01538,SUSPENSION,2024-01-21,PENDING
ENF_003369,SPSV_04986,EDUCATION/ADVISORY,2023-04-10,APPEALED
ENF_003370,SPSV_02562,WARNING,2024-08-06,COMPLIED
ENF_003371,SPSV_03824,WARNING,2025-11-10,APPEALED
ENF_003372,SPSV_01827,WARNING,2024-04-07,COMPLIED
ENF_003373,SPSV_04231,FINE,2025-08-17,COMPLIED
ENF_003374,SPSV_01623,WARNING,2023-03-30,COMPLIED
ENF_003375,SPSV_01231,SUSPENSION,2025-09-23,PENDING
ENF_003376,SPSV_01998,WARNING,2023-11-22,COMPLIED
ENF_003377,SPSV_01532,WARNING,2025-04-02,APPEALED
ENF_003378,SPSV_01667,FINE,2022-07-29,COMPLIED
ENF_003379,SPSV_03721,WARNING,2025-04-25,APPEALED
ENF_003380,SPSV_04569,FINE,2022-06-29,APPEALED
ENF_003381,SPSV_00524,REVOCATION,2022-11-15,COMPLIED
ENF_003382,SPSV_02179,WARNING,2023-06-19,APPEALED
ENF_003383,SPSV_03171,SUSPENSION,2025-03-01,APPEALED
ENF_003384,SPSV_01914,SUSPENSION,2024-09-02,COMPLIED
ENF_003385,SPSV_04985,WARNING,2024-12-27,COMPLIED
ENF_003386,SPSV_04006,FINE,2024-06-19,COMPLIED
ENF_003387,SPSV_04765,WARNING,2024-11-23,PENDING
ENF_003388,SPSV_02421,FINE,2022-06-21,APPEALED
ENF_003389,SPSV_04544,SUSPENSION,2023-05-22,COMPLIED
ENF_003390,SPSV_04267,FINE,2025-09-03,APPEALED
ENF_003391,SPSV_02539,SUSPENSION,2024-09-27,COMPLIED
ENF_003392,SPSV_00478,WARNING,2025-06-23,COMPLIED
ENF_003393,SPSV_00598,FINE,2024-11-10,NOT UPHELD
ENF_003394,SPSV_03640,FINE,2024-09-29,COMPLIED
ENF_003395,SPSV_01419,WARNING,2022-09-12,COMPLIED
ENF_003396,SPSV_04014,WARNING,2023-01-23,COMPLIED
ENF_003397,SPSV_00410,REVOCATION,2024-09-12,PENDING
ENF_003398,SPSV_04481,EDUCATION/ADVISORY,2023-07-20,APPEALED
ENF_003399,SPSV_00453,SUSPENSION,2022-12-14,COMPLIED
ENF_003400,SPSV_04634,FINE,2023-05-25,PENDING
ENF_003401,SPSV_04320,FINE,2022-12-16,COMPLIED
ENF_003402,SPSV_04649,FINE,2022-11-05,COMPLIED
ENF_003403,SPSV_04738,SUSPENSION,2024-07-09,APPEALED
ENF_003404,SPSV_04272,SUSPENSION,2022-03-12,COMPLIED
ENF_003405,SPSV_03019,WARNING,2025-05-11,COMPLIED
ENF_003406,SPSV_01447,WARNING,2023-05-24,APPEALED
ENF_003407,SPSV_01844,EDUCATION/ADVISORY,2023-04-14,COMPLIED
ENF_003408,SPSV_02611,FINE,2023-02-23,COMPLIED
ENF_003409,SPSV_03709,FINE,2025-05-09,COMPLIED
ENF_003410,SPSV_02220,WARNING,2022-03-18,NOT UPHELD
ENF_003411,SPSV_03410,WARNING,2022-07-16,PENDING
ENF_003412,SPSV_03807,FINE,2024-08-29,APPEALED
ENF_003413,SPSV_00094,SUSPENSION,2024-01-12,PENDING
ENF_003414,SPSV_00186,SUSPENSION,2022-01-18,COMPLIED
ENF_003415,SPSV_02161,SUSPENSION,2023-04-06,COMPLIED
ENF_003416,SPSV_03054,SUSPENSION,2023-08-10,COMPLIED
ENF_003417,SPSV_01747,WARNING,2023-06-13,COMPLIED
ENF_003418,SPSV_04668,FINE,2022-07-27,COMPLIED
ENF_003419,SPSV_01184,EDUCATION/ADVISORY,2025-06-25,APPEALED
ENF_003420,SPSV_02173,WARNING,2024-07-17,NOT UPHELD
ENF_003421,SPSV_04545,WARNING,2024-06-12,COMPLIED
ENF_003422,SPSV_01139,FINE,2025-10-10,PENDING
ENF_003423,SPSV_04257,SUSPENSION,2023-11-01,COMPLIED
ENF_003424,SPSV_01492,FINE,2025-07-30,APPEALED
ENF_003425,SPSV_01441,FINE,2024-12-20,APPEALED
ENF_003426,SPSV_00776,SUSPENSION,2023-01-02,APPEALED
ENF_003427,SPSV_01326,FINE,2023-01-05,COMPLIED
ENF_003428,SPSV_01459,SUSPENSION,2025-02-11,APPEALED
ENF_003429,SPSV_02145,FINE,2024-08-27,COMPLIED
ENF_003430,SPSV_01071,FINE,2025-12-25,COMPLIED
ENF_003431,SPSV_03378,WARNING,2024-02-21,APPEALED
ENF_003432,SPSV_01771,FINE,2025-08-29,COMPLIED
ENF_003433,SPSV_04238,FINE,2024-02-13,COMPLIED
ENF_003434,SPSV_01254,EDUCATION/ADVISORY,2024-03-24,COMPLIED
ENF_003435,SPSV_02980,REVOCATION,2025-09-04,COMPLIED
ENF_003436,SPSV_02881,WARNING,2025-04-24,COMPLIED
ENF_003437,SPSV_02645,WARNING,2024-07-11,APPEALED
ENF_003438,SPSV_02280,WARNING,2024-08-29,COMPLIED
ENF_003439,SPSV_00119,WARNING,2023-09-01,COMPLIED
ENF_003440,SPSV_01847,SUSPENSION,2024-03-01,COMPLIED
ENF_003441,SPSV_02288,EDUCATION/ADVISORY,2024-07-09,APPEALED
ENF_003442,SPSV_01268,REVOCATION,2025-11-24,COMPLIED
ENF_003443,SPSV_03336,FINE,2023-05-11,COMPLIED
ENF_003444,SPSV_02284,WARNING,2022-10-12,APPEALED
ENF_003445,SPSV_02103,FINE,2022-12-30,APPEALED
ENF_003446,SPSV_02336,FINE,2025-07-12,COMPLIED
ENF_003447,SPSV_01203,WARNING,2025-11-10,COMPLIED
ENF_003448,SPSV_04826,FINE,2025-11-15,COMPLIED
ENF_003449,SPSV_03884,FINE,2022-11-29,PENDING
ENF_003450,SPSV_02830,SUSPENSION,2024-09-24,COMPLIED
ENF_003451,SPSV_04000,WARNING,2025-05-31,COMPLIED
ENF_003452,SPSV_01596,EDUCATION/ADVISORY,2022-04-13,COMPLIED
ENF_003453,SPSV_02449,FINE,2025-01-03,COMPLIED
ENF_003454,SPSV_04331,FINE,2022-11-21,APPEALED
ENF_003455,SPSV_00295,EDUCATION/ADVISORY,2023-06-03,APPEALED
ENF_003456,SPSV_00662,WARNING,2023-12-04,PENDING
ENF_003457,SPSV_00570,WARNING,2022-03-29,COMPLIED
ENF_003458,SPSV_00256,WARNING,2024-03-24,COMPLIED
ENF_003459,SPSV_04381,WARNING,2022-01-15,PENDING
ENF_003460,SPSV_01845,WARNING,2023-03-04,COMPLIED
ENF_003461,SPSV_01568,SUSPENSION,2023-10-21,COMPLIED
