Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_017713,SPSV_04786,2023-01-15,ROUTINE,PASS,NAN,NO
INSP_017714,SPSV_04694,2025-12-20,COMPLAINT-LED,PASS,NAN,NO
INSP_017715,SPSV_04604,2023-10-21,FOLLOW-UP,FAIL,INSURANCE,YES
INSP_017716,SPSV_04334,2022-01-17,ROUTINE,PASS,NAN,NO
INSP_017717,SPSV_03717,2023-05-25,ROUTINE,PASS,NAN,NO
INSP_017718,SPSV_00935,2025-01-24,ROUTINE,PASS,NAN,NO
INSP_017719,SPSV_00721,2022-05-11,COMPLAINT-LED,PASS,NAN,NO
INSP_017720,SPSV_01890,2024-07-19,ROUTINE,PASS,NAN,NO
INSP_017721,SPSV_02137,2024-07-19,ROUTINE,FAIL,INSURANCE,YES
INSP_017722,SPSV_04331,2024-05-28,FOLLOW-UP,PASS,NAN,NO
INSP_017723,SPSV_00039,2024-12-14,ROUTINE,PASS,NAN,NO
INSP_017724,SPSV_02092,2025-08-27,ROUTINE,PASS,NAN,NO
INSP_017725,SPSV_04456,2024-08-27,ROUTINE,PASS,NAN,NO
INSP_017726,SPSV_01088,2022-03-02,ROUTINE,PASS,NAN,NO
INSP_017727,SPSV_04060,2022-01-15,ROUTINE,PASS,NAN,NO
INSP_017728,SPSV_01622,2024-02-15,TARGETED,PASS,NAN,NO
INSP_017729,SPSV_00909,2024-12-14,FOLLOW-UP,PASS,NAN,NO
INSP_017730,SPSV_03972,2022-01-10,TARGETED,PASS,NAN,NO
INSP_017731,SPSV_02332,2022-01-07,FOLLOW-UP,PASS,NAN,NO
INSP_017732,SPSV_01619,2024-03-24,ROUTINE,PASS,NAN,NO
INSP_017733,SPSV_01790,2022-08-02,TARGETED,PASS,NAN,NO
INSP_017734,SPSV_00795,2024-09-23,ROUTINE,PASS,NAN,NO
INSP_017735,SPSV_03640,2025-08-30,ROUTINE,FAIL,INSURANCE,NO
INSP_017736,SPSV_00843,2022-01-09,ROUTINE,PASS,NAN,NO
INSP_017737,SPSV_03704,2025-01-17,FOLLOW-UP,PASS,NAN,NO
INSP_017738,SPSV_03529,2025-11-29,FOLLOW-UP,PASS,NAN,NO
INSP_017739,SPSV_03359,2023-02-16,FOLLOW-UP,PASS,NAN,NO
INSP_017740,SPSV_00833,2022-05-27,ROUTINE,PASS,NAN,NO
INSP_017741,SPSV_00071,2024-11-04,ROUTINE,PASS,NAN,NO
INSP_017742,SPSV_01087,2022-08-16,ROUTINE,PASS,NAN,NO
INSP_017743,SPSV_00589,2022-03-24,FOLLOW-UP,PASS,NAN,NO
INSP_017744,SPSV_02843,2023-01-06,ROUTINE,PASS,NAN,NO
INSP_017745,SPSV_04626,2023-04-25,TARGETED,PASS,NAN,NO
INSP_017746,SPSV_02960,2023-03-16,FOLLOW-UP,PASS,NAN,NO
INSP_017747,SPSV_01924,2022-02-04,ROUTINE,PASS,NAN,NO
INSP_017748,SPSV_03038,2023-06-18,ROUTINE,PASS,NAN,NO
INSP_017749,SPSV_01702,2024-01-23,ROUTINE,PASS,NAN,NO
INSP_017750,SPSV_02985,2022-09-04,TARGETED,PASS,NAN,NO
INSP_017751,SPSV_01210,2023-05-10,TARGETED,FAIL,DOCUMENTATION,NO
INSP_017752,SPSV_03612,2024-08-03,ROUTINE,PASS,NAN,NO
INSP_017753,SPSV_04929,2022-02-01,TARGETED,PASS,NAN,NO
INSP_017754,SPSV_00649,2022-04-16,ROUTINE,PASS,NAN,NO
INSP_017755,SPSV_00113,2022-10-28,ROUTINE,PASS,NAN,NO
INSP_017756,SPSV_00757,2023-12-23,FOLLOW-UP,PASS,NAN,NO
INSP_017757,SPSV_01985,2022-09-11,ROUTINE,PASS,NAN,NO
INSP_017758,SPSV_03690,2024-07-14,TARGETED,FAIL,ACCESSIBILITY,YES
INSP_017759,SPSV_01033,2022-12-21,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017760,SPSV_03798,2024-03-15,ROUTINE,PASS,NAN,NO
INSP_017761,SPSV_01993,2024-04-25,ROUTINE,PASS,NAN,NO
INSP_017762,SPSV_01142,2025-03-29,ROUTINE,PASS,NAN,NO
INSP_017763,SPSV_02254,2025-11-01,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017764,SPSV_01740,2024-05-19,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_017765,SPSV_01232,2022-03-16,ROUTINE,PASS,NAN,NO
INSP_017766,SPSV_00585,2024-08-04,ROUTINE,PASS,NAN,NO
INSP_017767,SPSV_03891,2022-04-23,TARGETED,PASS,NAN,NO
INSP_017768,SPSV_03872,2025-06-18,FOLLOW-UP,PASS,NAN,NO
INSP_017769,SPSV_01397,2022-09-15,COMPLAINT-LED,PASS,NAN,NO
INSP_017770,SPSV_03514,2025-04-15,TARGETED,PASS,NAN,NO
INSP_017771,SPSV_02452,2025-07-30,COMPLAINT-LED,FAIL,SAFETY,NO
INSP_017772,SPSV_00852,2023-09-21,COMPLAINT-LED,FAIL,ACCESSIBILITY,YES
INSP_017773,SPSV_04604,2024-02-15,ROUTINE,FAIL,SAFETY,NO
INSP_017774,SPSV_03701,2024-09-04,ROUTINE,PASS,NAN,NO
INSP_017775,SPSV_02291,2024-04-23,ROUTINE,PASS,NAN,NO
INSP_017776,SPSV_03444,2022-08-06,ROUTINE,PASS,NAN,NO
INSP_017777,SPSV_02768,2022-06-03,ROUTINE,PASS,NAN,NO
INSP_017778,SPSV_00659,2024-01-21,ROUTINE,FAIL,INSURANCE,YES
INSP_017779,SPSV_01868,2025-06-18,TARGETED,PASS,NAN,NO
INSP_017780,SPSV_02345,2023-12-26,ROUTINE,PASS,NAN,NO
INSP_017781,SPSV_04476,2023-10-17,TARGETED,FAIL,INSURANCE,NO
INSP_017782,SPSV_04570,2025-01-28,ROUTINE,PASS,NAN,NO
INSP_017783,SPSV_03874,2024-08-21,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017784,SPSV_00021,2024-09-29,TARGETED,FAIL,SAFETY,YES
INSP_017785,SPSV_03177,2022-04-25,ROUTINE,FAIL,SAFETY,YES
INSP_017786,SPSV_01124,2025-12-03,FOLLOW-UP,PASS,NAN,NO
INSP_017787,SPSV_03821,2025-02-08,ROUTINE,FAIL,SAFETY,YES
INSP_017788,SPSV_00083,2024-08-15,COMPLAINT-LED,PASS,NAN,NO
INSP_017789,SPSV_00533,2022-07-18,ROUTINE,FAIL,SAFETY,YES
INSP_017790,SPSV_00471,2025-11-15,ROUTINE,PASS,NONE,NO
INSP_017791,SPSV_02735,2024-10-04,ROUTINE,PASS,NAN,NO
INSP_017792,SPSV_01692,2025-09-23,ROUTINE,PASS,NAN,NO
INSP_017793,SPSV_03008,2024-04-24,TARGETED,PASS,NAN,NO
INSP_017794,SPSV_03596,2024-08-18,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_017795,SPSV_03970,2025-08-02,ROUTINE,PASS,NAN,NO
INSP_017796,SPSV_02846,2022-05-21,ROUTINE,FAIL,ACCESSIBILITY,NO
INSP_017797,SPSV_01767,2022-01-09,COMPLAINT-LED,PASS,NAN,NO
INSP_017798,SPSV_02215,2022-07-15,ROUTINE,PASS,NAN,NO
INSP_017799,SPSV_03962,2024-02-17,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_017800,SPSV_02430,2024-06-06,ROUTINE,PASS,NAN,NO
INSP_017801,SPSV_00792,2024-11-24,COMPLAINT-LED,PASS,NAN,NO
INSP_017802,SPSV_04748,2024-07-11,TARGETED,PASS,NAN,NO
INSP_017803,SPSV_01362,2024-11-20,TARGETED,PASS,NAN,NO
INSP_017804,SPSV_02694,2024-11-04,FOLLOW-UP,PASS,NAN,NO
INSP_017805,SPSV_04153,2024-01-30,ROUTINE,FAIL,ACCESSIBILITY,NO
INSP_017806,SPSV_03215,2025-06-14,ROUTINE,PASS,NAN,NO
INSP_017807,SPSV_04405,2022-07-18,ROUTINE,PASS,NAN,NO
INSP_017808,SPSV_00921,2025-11-15,ROUTINE,PASS,NAN,NO
INSP_017809,SPSV_00224,2022-03-04,ROUTINE,PASS,NAN,NO
INSP_017810,SPSV_02700,2022-06-20,ROUTINE,PASS,NAN,NO
INSP_017811,SPSV_01136,2022-07-19,ROUTINE,PASS,NAN,NO
INSP_017812,SPSV_03609,2023-04-28,TARGETED,PASS,NAN,NO
INSP_017813,SPSV_00810,2022-10-31,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017814,SPSV_02295,2023-01-15,TARGETED,PASS,NAN,NO
INSP_017815,SPSV_00524,2025-01-02,ROUTINE,PASS,NAN,NO
INSP_017816,SPSV_00420,2023-03-22,TARGETED,PASS,NAN,NO
INSP_017817,SPSV_00132,2023-07-23,ROUTINE,PASS,NAN,NO
INSP_017818,SPSV_04579,2022-08-06,ROUTINE,PASS,NAN,NO
INSP_017819,SPSV_00056,2024-06-25,COMPLAINT-LED,PASS,NAN,NO
INSP_017820,SPSV_04466,2023-06-14,FOLLOW-UP,PASS,NAN,NO
INSP_017821,SPSV_03336,2023-01-11,TARGETED,PASS,NAN,NO
INSP_017822,SPSV_04797,2022-08-03,COMPLAINT-LED,FAIL,INSURANCE,NO
INSP_017823,SPSV_04616,2024-10-28,ROUTINE,PASS,NAN,NO
INSP_017824,SPSV_04743,2025-06-18,COMPLAINT-LED,PASS,NAN,NO
INSP_017825,SPSV_03944,2025-12-20,ROUTINE,FAIL,SAFETY,NO
INSP_017826,SPSV_00944,2024-03-03,TARGETED,PASS,NAN,NO
INSP_017827,SPSV_04131,2023-08-08,TARGETED,PASS,NAN,NO
INSP_017828,SPSV_04363,2022-04-21,FOLLOW-UP,PASS,NAN,NO
INSP_017829,SPSV_02647,2023-06-26,TARGETED,PASS,NAN,NO
INSP_017830,SPSV_04706,2024-05-30,ROUTINE,PASS,NAN,NO
INSP_017831,SPSV_04563,2022-05-28,ROUTINE,PASS,NAN,NO
INSP_017832,SPSV_02566,2022-03-02,TARGETED,PASS,NAN,NO
INSP_017833,SPSV_04329,2023-03-19,FOLLOW-UP,PASS,NAN,NO
INSP_017834,SPSV_02377,2022-12-03,ROUTINE,PASS,NAN,NO
INSP_017835,SPSV_03613,2023-03-14,FOLLOW-UP,PASS,NAN,NO
INSP_017836,SPSV_01216,2025-09-03,ROUTINE,PASS,NAN,NO
INSP_017837,SPSV_02794,2025-03-21,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017838,SPSV_04674,2023-04-13,ROUTINE,PASS,NONE,NO
INSP_017839,SPSV_01903,2022-12-20,FOLLOW-UP,PASS,NAN,NO
INSP_017840,SPSV_02278,2025-11-07,COMPLAINT-LED,FAIL,INSURANCE,YES
INSP_017841,SPSV_02189,2023-07-30,ROUTINE,PASS,NAN,NO
INSP_017842,SPSV_01095,2023-07-11,TARGETED,PASS,NAN,NO
INSP_017843,SPSV_04921,2023-11-12,ROUTINE,PASS,NAN,NO
INSP_017844,SPSV_01024,2023-06-08,ROUTINE,PASS,NAN,NO
INSP_017845,SPSV_02001,2022-04-06,FOLLOW-UP,PASS,NAN,NO
INSP_017846,SPSV_01715,2022-05-20,TARGETED,PASS,NAN,NO
INSP_017847,SPSV_02773,2024-08-31,ROUTINE,PASS,NAN,NO
INSP_017848,SPSV_03934,2023-05-10,TARGETED,PASS,NAN,NO
INSP_017849,SPSV_02173,2025-05-01,FOLLOW-UP,PASS,NAN,NO
INSP_017850,SPSV_03413,2025-10-23,FOLLOW-UP,PASS,NAN,NO
INSP_017851,SPSV_00881,2024-10-26,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017852,SPSV_00864,2022-06-29,ROUTINE,PASS,NAN,NO
INSP_017853,SPSV_02392,2023-11-24,ROUTINE,FAIL,INSURANCE,NO
INSP_017854,SPSV_01187,2023-07-04,ROUTINE,PASS,NAN,NO
INSP_017855,SPSV_03598,2024-03-27,COMPLAINT-LED,PASS,NAN,NO
INSP_017856,SPSV_00184,2022-10-09,COMPLAINT-LED,NAN,NAN,NO
INSP_017857,SPSV_01086,2022-10-14,COMPLAINT-LED,PASS,NAN,NO
INSP_017858,SPSV_00908,2022-05-03,TARGETED,PASS,NAN,NO
INSP_017859,SPSV_01879,2022-09-13,ROUTINE,FAIL,OTHER,NO
INSP_017860,SPSV_03581,2024-07-07,ROUTINE,PASS,NAN,NO
INSP_017861,SPSV_04238,2023-04-09,TARGETED,PASS,NAN,NO
INSP_017862,SPSV_00630,2025-05-17,FOLLOW-UP,PASS,NAN,NO
INSP_017863,SPSV_03801,2023-05-22,FOLLOW-UP,FAIL,ACCESSIBILITY,NO
INSP_017864,SPSV_04630,2023-09-28,FOLLOW-UP,FAIL,OTHER,YES
INSP_017865,SPSV_02541,2024-05-08,ROUTINE,PASS,NAN,NO
INSP_017866,SPSV_00625,2023-09-26,TARGETED,PASS,NAN,NO
INSP_017867,SPSV_02747,2022-01-17,ROUTINE,PASS,NAN,NO
INSP_017868,SPSV_02902,2024-08-09,FOLLOW-UP,FAIL,ACCESSIBILITY,YES
INSP_017869,SPSV_04623,2022-09-15,COMPLAINT-LED,PASS,NAN,NO
INSP_017870,SPSV_00111,2023-11-01,COMPLAINT-LED,PASS,NAN,NO
INSP_017871,SPSV_03917,2025-10-01,COMPLAINT-LED,PASS,NAN,NO
INSP_017872,SPSV_00113,2024-04-22,ROUTINE,PASS,NAN,NO
INSP_017873,SPSV_02514,2025-10-11,ROUTINE,PASS,NAN,NO
INSP_017874,SPSV_00829,2024-06-14,ROUTINE,PASS,NAN,NO
INSP_017875,SPSV_00047,2025-07-17,TARGETED,PASS,NAN,NO
INSP_017876,SPSV_02842,2022-12-24,COMPLAINT-LED,PASS,NAN,NO
INSP_017877,SPSV_00581,2022-02-22,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017878,SPSV_00456,2023-04-13,ROUTINE,PASS,NAN,NO
INSP_017879,SPSV_02980,2023-07-07,ROUTINE,PASS,NAN,NO
INSP_017880,SPSV_02231,2025-10-05,TARGETED,PASS,NAN,NO
INSP_017881,SPSV_01608,2023-04-20,FOLLOW-UP,PASS,NAN,NO
INSP_017882,SPSV_03014,2024-11-25,ROUTINE,PASS,NAN,NO
INSP_017883,SPSV_02811,2024-04-25,TARGETED,FAIL,SAFETY,YES
INSP_017884,SPSV_00703,2023-09-20,ROUTINE,PASS,NAN,NO
INSP_017885,SPSV_02686,2024-02-04,COMPLAINT-LED,PASS,NAN,NO
INSP_017886,SPSV_03250,2022-12-30,ROUTINE,PASS,NAN,NO
INSP_017887,SPSV_01265,2024-10-20,FOLLOW-UP,PASS,NAN,NO
INSP_017888,SPSV_00633,2025-06-02,ROUTINE,PASS,NAN,NO
INSP_017889,SPSV_01871,2024-11-07,TARGETED,FAIL,INSURANCE,YES
INSP_017890,SPSV_02343,2024-03-30,COMPLAINT-LED,PASS,NAN,NO
INSP_017891,SPSV_00058,2023-11-16,FOLLOW-UP,PASS,NAN,NO
INSP_017892,SPSV_03609,2023-12-03,ROUTINE,PASS,NAN,NO
INSP_017893,SPSV_04371,2022-06-21,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017894,SPSV_01359,2025-10-16,COMPLAINT-LED,PASS,NAN,NO
INSP_017895,SPSV_02542,2025-05-22,ROUTINE,PASS,NAN,NO
INSP_017896,SPSV_04262,2024-09-12,ROUTINE,NAN,NAN,NO
INSP_017897,SPSV_00117,2025-04-12,ROUTINE,PASS,NAN,NO
INSP_017898,SPSV_02823,2025-04-21,ROUTINE,PASS,NAN,NO
INSP_017899,SPSV_02391,2025-01-22,ROUTINE,FAIL,INSURANCE,YES
INSP_017900,SPSV_01602,2023-06-19,ROUTINE,PASS,NAN,NO
INSP_017901,SPSV_03956,2024-10-06,TARGETED,FAIL,SAFETY,YES
INSP_017902,SPSV_00289,2022-04-13,ROUTINE,FAIL,INSURANCE,NO
INSP_017903,SPSV_00338,2024-04-24,FOLLOW-UP,FAIL,SAFETY,YES
INSP_017904,SPSV_00876,2025-04-13,TARGETED,PASS,NAN,NO
INSP_017905,SPSV_04411,2025-12-22,TARGETED,PASS,NAN,NO
INSP_017906,SPSV_04600,2023-10-19,COMPLAINT-LED,PASS,NAN,NO
INSP_017907,SPSV_01291,2023-02-23,ROUTINE,PASS,NAN,NO
INSP_017908,SPSV_04236,2023-08-06,ROUTINE,PASS,NAN,NO
INSP_017909,SPSV_02037,2022-02-18,ROUTINE,PASS,NAN,NO
INSP_017910,SPSV_04353,2025-03-24,FOLLOW-UP,PASS,NAN,NO
INSP_017911,SPSV_00795,2023-06-16,ROUTINE,PASS,NAN,NO
INSP_017912,SPSV_00247,2025-09-02,ROUTINE,PASS,NAN,NO
INSP_017913,SPSV_00585,2023-05-04,ROUTINE,PASS,NAN,NO
INSP_017914,SPSV_04545,2022-05-25,FOLLOW-UP,PASS,NAN,NO
INSP_017915,SPSV_02768,2024-06-02,TARGETED,FAIL,INSURANCE,YES
INSP_017916,SPSV_01977,2024-07-20,ROUTINE,PASS,NAN,NO
INSP_017917,SPSV_04265,2023-12-02,ROUTINE,PASS,NAN,NO
INSP_017918,SPSV_03664,2024-12-23,FOLLOW-UP,PASS,NAN,NO
INSP_017919,SPSV_01328,2024-05-24,COMPLAINT-LED,PASS,NAN,NO
INSP_017920,SPSV_00682,2023-08-09,TARGETED,PASS,NAN,NO
INSP_017921,SPSV_02504,2025-07-28,ROUTINE,PASS,NAN,NO
INSP_017922,SPSV_02800,2023-04-14,ROUTINE,FAIL,SAFETY,YES
INSP_017923,SPSV_03846,2023-04-12,TARGETED,FAIL,ACCESSIBILITY,YES
INSP_017924,SPSV_01375,2023-06-27,ROUTINE,PASS,NAN,NO
INSP_017925,SPSV_02321,2022-11-16,ROUTINE,PASS,NAN,NO
INSP_017926,SPSV_00687,2024-10-27,ROUTINE,PASS,NAN,NO
INSP_017927,SPSV_00756,2022-11-12,COMPLAINT-LED,PASS,NAN,NO
INSP_017928,SPSV_02057,2022-09-14,TARGETED,PASS,NAN,NO
INSP_017929,SPSV_04887,2023-12-31,TARGETED,PASS,NAN,NO
INSP_017930,SPSV_03117,2022-02-10,FOLLOW-UP,PASS,NAN,NO
INSP_017931,SPSV_01164,2024-03-16,ROUTINE,PASS,NAN,NO
INSP_017932,SPSV_02734,2023-01-25,ROUTINE,PASS,NAN,NO
INSP_017933,SPSV_04769,2024-01-25,ROUTINE,FAIL,SAFETY,YES
INSP_017934,SPSV_03418,2022-02-24,TARGETED,PASS,NAN,NO
INSP_017935,SPSV_03289,2024-12-03,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_017936,SPSV_03567,2023-09-04,TARGETED,PASS,NAN,NO
INSP_017937,SPSV_01675,2022-01-23,TARGETED,PASS,NAN,NO
INSP_017938,SPSV_02556,2024-10-15,ROUTINE,PASS,NAN,NO
INSP_017939,SPSV_02807,2024-01-11,TARGETED,PASS,NAN,NO
INSP_017940,SPSV_02198,2025-03-07,TARGETED,PASS,NAN,NO
INSP_017941,SPSV_03038,2023-09-25,TARGETED,PASS,NAN,NO
INSP_017942,SPSV_03335,2022-01-08,ROUTINE,PASS,NAN,NO
INSP_017943,SPSV_02962,2025-03-31,TARGETED,PASS,NAN,NO
INSP_017944,SPSV_03782,2023-06-20,ROUTINE,PASS,NAN,NO
INSP_017945,SPSV_02222,2023-01-13,ROUTINE,PASS,NAN,NO
INSP_017946,SPSV_00245,2023-02-10,ROUTINE,PASS,NAN,NO
INSP_017947,SPSV_00342,2022-04-08,FOLLOW-UP,PASS,NAN,NO
INSP_017948,SPSV_00009,2022-12-10,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_017949,SPSV_04575,2023-03-08,TARGETED,FAIL,INSURANCE,NO
INSP_017950,SPSV_02070,2022-07-21,FOLLOW-UP,PASS,NAN,NO
INSP_017951,SPSV_00277,2025-10-31,ROUTINE,PASS,NAN,NO
INSP_017952,SPSV_02815,2023-12-09,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_017953,SPSV_03157,2024-12-28,ROUTINE,PASS,NAN,NO
INSP_017954,SPSV_04149,2023-08-29,COMPLAINT-LED,PASS,NAN,NO
INSP_017955,SPSV_03133,2022-08-01,ROUTINE,FAIL,SAFETY,YES
INSP_017956,SPSV_04771,2023-02-03,ROUTINE,PASS,NAN,NO
INSP_017957,SPSV_04951,2022-02-18,FOLLOW-UP,PASS,NAN,NO
INSP_017958,SPSV_04520,2025-05-12,ROUTINE,PASS,NAN,NO
INSP_017959,SPSV_02007,2024-08-02,FOLLOW-UP,PASS,NAN,NO
INSP_017960,SPSV_04667,2025-06-26,ROUTINE,PASS,NAN,NO
INSP_017961,SPSV_00855,2025-06-09,ROUTINE,FAIL,OTHER,YES
INSP_017962,SPSV_00769,2025-02-15,ROUTINE,PASS,NAN,NO
INSP_017963,SPSV_01523,2022-01-06,COMPLAINT-LED,FAIL,INSURANCE,NO
INSP_017964,SPSV_03244,2022-11-18,ROUTINE,PASS,NAN,NO
INSP_017965,SPSV_03284,2023-07-07,ROUTINE,PASS,NAN,NO
INSP_017966,SPSV_02230,2023-09-14,ROUTINE,PASS,NAN,NO
INSP_017967,SPSV_03792,2022-11-10,ROUTINE,PASS,NAN,NO
INSP_017968,SPSV_00409,2025-10-22,ROUTINE,PASS,NAN,NO
INSP_017969,SPSV_04582,2022-06-30,ROUTINE,PASS,NAN,NO
INSP_017970,SPSV_04103,2024-01-23,ROUTINE,PASS,NAN,NO
INSP_017971,SPSV_00430,2025-01-15,COMPLAINT-LED,FAIL,ACCESSIBILITY,YES
INSP_017972,SPSV_01360,2025-01-29,TARGETED,FAIL,SAFETY,YES
INSP_017973,SPSV_02678,2025-07-19,ROUTINE,PASS,NAN,NO
INSP_017974,SPSV_03619,2025-06-01,ROUTINE,PASS,NAN,NO
INSP_017975,SPSV_04029,2022-12-17,ROUTINE,PASS,NAN,NO
INSP_017976,SPSV_03073,2025-08-08,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_017977,SPSV_03476,2022-03-23,ROUTINE,PASS,NAN,NO
INSP_017978,SPSV_03803,2025-05-10,COMPLAINT-LED,FAIL,INSURANCE,YES
INSP_017979,SPSV_01649,2025-04-19,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_017980,SPSV_03979,2025-04-27,TARGETED,PASS,NAN,NO
INSP_017981,SPSV_03613,2022-09-17,FOLLOW-UP,PASS,NAN,NO
INSP_017982,SPSV_01910,2023-12-24,ROUTINE,PASS,NAN,NO
INSP_017983,SPSV_00458,2024-12-15,ROUTINE,PASS,NAN,NO
INSP_017984,SPSV_01944,2025-10-16,TARGETED,PASS,NAN,NO
INSP_017985,SPSV_02891,2024-10-17,ROUTINE,PASS,NAN,NO
INSP_017986,SPSV_01208,2023-05-09,TARGETED,PASS,NAN,NO
INSP_017987,SPSV_03604,2022-11-19,FOLLOW-UP,FAIL,OTHER,YES
INSP_017988,SPSV_04418,2022-09-13,TARGETED,FAIL,SAFETY,YES
INSP_017989,SPSV_01526,2022-05-27,ROUTINE,PASS,NAN,NO
INSP_017990,SPSV_03885,2025-05-19,FOLLOW-UP,PASS,NAN,NO
INSP_017991,SPSV_00685,2025-08-22,TARGETED,PASS,NAN,NO
INSP_017992,SPSV_00721,2024-04-28,COMPLAINT-LED,PASS,NAN,NO
INSP_017993,SPSV_01804,2024-04-21,TARGETED,FAIL,OTHER,YES
INSP_017994,SPSV_04815,2023-06-05,COMPLAINT-LED,PASS,NAN,NO
INSP_017995,SPSV_02360,2023-10-04,ROUTINE,PASS,NAN,NO
INSP_017996,SPSV_04419,2025-09-10,ROUTINE,PASS,NAN,NO
INSP_017997,SPSV_01763,2024-06-01,ROUTINE,PASS,NAN,NO
INSP_017998,SPSV_02924,2025-01-02,COMPLAINT-LED,PASS,NAN,NO
INSP_017999,SPSV_02091,2023-11-10,ROUTINE,PASS,NONE,NO
INSP_018000,SPSV_03675,2023-11-07,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_018001,SPSV_04486,2022-06-03,ROUTINE,PASS,NAN,NO
INSP_018002,SPSV_02276,2022-12-06,COMPLAINT-LED,PASS,NAN,NO
INSP_018003,SPSV_00223,2023-12-21,COMPLAINT-LED,FAIL,DOCUMENTATION,NO
INSP_018004,SPSV_02224,2024-03-09,ROUTINE,PASS,NAN,NO
INSP_018005,SPSV_03293,2025-10-06,TARGETED,PASS,NAN,NO
INSP_018006,SPSV_04518,2025-07-09,ROUTINE,PASS,NAN,NO
INSP_018007,SPSV_01329,2024-04-13,ROUTINE,PASS,NAN,NO
INSP_018008,SPSV_02924,2025-06-20,ROUTINE,PASS,NAN,NO
INSP_018009,SPSV_01842,2024-08-15,ROUTINE,PASS,NAN,NO
INSP_018010,SPSV_00525,2025-08-18,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_018011,SPSV_04308,2025-06-24,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_018012,SPSV_01862,2025-03-16,ROUTINE,PASS,NAN,NO
INSP_018013,SPSV_00302,2022-08-23,ROUTINE,PASS,NAN,NO
INSP_018014,SPSV_02697,2025-11-21,ROUTINE,FAIL,SAFETY,YES
INSP_018015,SPSV_03885,2022-11-16,FOLLOW-UP,PASS,NAN,NO
INSP_018016,SPSV_01697,2022-07-29,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_018017,SPSV_01702,2024-07-17,ROUTINE,PASS,NAN,NO
INSP_018018,SPSV_01857,2022-07-30,ROUTINE,PASS,NAN,NO
INSP_018019,SPSV_03374,2022-08-24,FOLLOW-UP,PASS,NAN,NO
INSP_018020,SPSV_02521,2024-07-07,FOLLOW-UP,PASS,NAN,NO
INSP_018021,SPSV_01921,2023-12-14,ROUTINE,FAIL,INSURANCE,YES
INSP_018022,SPSV_04768,2022-03-01,FOLLOW-UP,PASS,NAN,NO
INSP_018023,SPSV_04458,2024-11-16,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_018024,SPSV_03249,2022-04-29,ROUTINE,PASS,NAN,NO
INSP_018025,SPSV_00531,2024-12-11,ROUTINE,PASS,NAN,NO
INSP_018026,SPSV_00510,2022-01-03,COMPLAINT-LED,PASS,NAN,NO
INSP_018027,SPSV_03262,2023-06-04,ROUTINE,FAIL,SAFETY,YES
INSP_018028,SPSV_04649,2023-07-16,ROUTINE,PASS,NAN,NO
INSP_018029,SPSV_04940,2024-02-05,ROUTINE,PASS,NAN,NO
INSP_018030,SPSV_03743,2023-04-10,FOLLOW-UP,PASS,NAN,NO
INSP_018031,SPSV_00610,2024-03-08,FOLLOW-UP,PASS,NAN,NO
INSP_018032,SPSV_02135,2022-08-30,FOLLOW-UP,FAIL,SAFETY,YES
INSP_018033,SPSV_04716,2022-05-27,ROUTINE,PASS,NAN,NO
INSP_018034,SPSV_04092,2025-07-31,TARGETED,PASS,NAN,NO
INSP_018035,SPSV_00312,2022-10-30,ROUTINE,PASS,NAN,NO
INSP_018036,SPSV_02323,2024-10-01,ROUTINE,PASS,NAN,NO
INSP_018037,SPSV_03185,2024-10-14,TARGETED,PASS,NAN,NO
INSP_018038,SPSV_01858,2023-04-17,ROUTINE,PASS,NAN,NO
INSP_018039,SPSV_00294,2024-06-11,ROUTINE,FAIL,INSURANCE,NO
INSP_018040,SPSV_00551,2022-02-16,COMPLAINT-LED,PASS,NAN,NO
INSP_018041,SPSV_04044,2022-08-22,TARGETED,PASS,NAN,NO
INSP_018042,SPSV_02571,2023-09-01,ROUTINE,PASS,NAN,NO
INSP_018043,SPSV_00881,2022-12-07,TARGETED,PASS,NAN,NO
INSP_018044,SPSV_01117,2022-09-16,ROUTINE,PASS,NAN,NO
INSP_018045,SPSV_02717,2022-04-02,ROUTINE,PASS,NAN,NO
