Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_011629,SPSV_02237,OVERCHARGING,2024-03-27,YES,11.0,NO
CMP_011630,SPSV_03335,VEHICLE SAFETY,2024-10-16,YES,19.0,YES
CMP_011631,SPSV_04411,CONDUCT,2023-10-09,YES,20.0,NO
CMP_011632,SPSV_03702,CONDUCT,2022-05-02,YES,18.0,NO
CMP_011633,SPSV_00881,CONDUCT,2023-01-28,NO,14.0,YES
CMP_011634,SPSV_01357,NO SHOW,2022-12-26,YES,15.0,NO
CMP_011635,SPSV_03807,VEHICLE SAFETY,2022-05-13,YES,8.0,NO
CMP_011636,SPSV_02058,ACCESSIBILITY,2024-02-17,NO,14.0,NO
CMP_011637,SPSV_00927,NO SHOW,2022-01-30,NO,14.0,NO
CMP_011638,SPSV_00429,CONDUCT,2022-10-10,NO,14.0,NO
CMP_011639,SPSV_02120,VEHICLE SAFETY,2023-02-19,YES,12.0,NO
CMP_011640,SPSV_02273,OVERCHARGING,2024-01-16,NO,14.0,NO
CMP_011641,SPSV_02623,NO SHOW,2025-07-11,NO,14.0,NO
CMP_011642,SPSV_03620,ACCESSIBILITY,2024-10-19,YES,8.0,NO
CMP_011643,SPSV_04980,CONDUCT,2023-04-12,YES,12.0,NO
CMP_011644,SPSV_03940,VEHICLE SAFETY,2024-12-10,YES,14.0,NO
CMP_011645,SPSV_00835,OTHER,2024-09-01,NO,14.0,NO
CMP_011646,SPSV_01034,CONDUCT,2025-04-09,YES,10.0,NO
CMP_011647,SPSV_02522,ACCESSIBILITY,2023-09-06,YES,15.0,NO
CMP_011648,SPSV_02223,OTHER,2024-07-29,YES,15.0,NO
CMP_011649,SPSV_03110,CONDUCT,2023-11-09,YES,11.0,NO
CMP_011650,SPSV_01942,OVERCHARGING,2023-07-09,NO,14.0,YES
CMP_011651,SPSV_03777,NO SHOW,2025-01-18,YES,31.0,YES
CMP_011652,SPSV_03352,VEHICLE SAFETY,2022-06-02,YES,7.0,NO
CMP_011653,SPSV_00258,CONDUCT,2023-02-25,NO,14.0,YES
CMP_011654,SPSV_01902,VEHICLE SAFETY,2023-01-02,YES,15.0,NO
CMP_011655,SPSV_01740,OTHER,2025-06-08,NO,14.0,NO
CMP_011656,SPSV_02917,CONDUCT,2025-05-04,YES,58.0,YES
CMP_011657,SPSV_01519,REFUSAL OF HIRE,2024-09-07,NO,14.0,NO
CMP_011658,SPSV_04985,OVERCHARGING,2024-12-28,YES,13.0,NO
CMP_011659,SPSV_01669,REFUSAL OF HIRE,2022-08-24,YES,7.0,NO
CMP_011660,SPSV_00564,NO SHOW,2024-06-11,YES,20.0,NO
CMP_011661,SPSV_00927,VEHICLE SAFETY,2022-10-12,YES,8.0,NO
CMP_011662,SPSV_04368,REFUSAL OF HIRE,2023-06-14,NO,14.0,NO
CMP_011663,SPSV_00440,NO SHOW,2022-01-05,NO,14.0,NO
CMP_011664,SPSV_01945,VEHICLE SAFETY,2025-05-08,YES,14.0,NO
CMP_011665,SPSV_03822,ACCESSIBILITY,2022-06-30,YES,12.0,NO
CMP_011666,SPSV_04051,OVERCHARGING,2022-11-20,YES,14.0,NO
CMP_011667,SPSV_02856,OTHER,2024-07-09,NO,14.0,NO
CMP_011668,SPSV_00682,OVERCHARGING,2024-06-10,NO,14.0,NO
CMP_011669,SPSV_02166,ACCESSIBILITY,2023-10-14,NO,14.0,NO
CMP_011670,SPSV_02625,VEHICLE SAFETY,2024-03-29,NO,14.0,NO
CMP_011671,SPSV_04494,CONDUCT,2022-04-25,YES,40.0,NO
CMP_011672,SPSV_01568,CONDUCT,2024-09-15,YES,9.0,NO
CMP_011673,SPSV_02366,ACCESSIBILITY,2025-12-02,YES,8.0,NO
CMP_011674,SPSV_04880,OTHER,2025-11-13,YES,12.0,NO
CMP_011675,SPSV_01998,ACCESSIBILITY,2023-06-01,NO,14.0,NO
CMP_011676,SPSV_02962,CONDUCT,2025-08-27,YES,10.0,NO
CMP_011677,SPSV_02335,VEHICLE SAFETY,2023-11-14,YES,8.0,NO
CMP_011678,SPSV_02304,VEHICLE SAFETY,2025-04-28,YES,17.0,NO
CMP_011679,SPSV_04178,ACCESSIBILITY,2024-11-06,YES,7.0,NO
CMP_011680,SPSV_03191,OVERCHARGING,2025-10-02,YES,14.0,NO
CMP_011681,SPSV_01228,OTHER,2025-04-05,YES,8.0,NO
CMP_011682,SPSV_03307,CONDUCT,2023-01-29,YES,22.0,NO
CMP_011683,SPSV_01423,OVERCHARGING,2025-12-10,NO,14.0,NO
CMP_011684,SPSV_01302,CONDUCT,2025-05-07,NO,14.0,NO
CMP_011685,SPSV_02765,VEHICLE SAFETY,2024-10-30,NO,14.0,NO
CMP_011686,SPSV_02159,REFUSAL OF HIRE,2023-12-06,YES,8.0,NO
CMP_011687,SPSV_04763,REFUSAL OF HIRE,2025-06-11,YES,5.0,NO
CMP_011688,SPSV_04561,NO SHOW,2022-01-24,NO,14.0,NO
CMP_011689,SPSV_03269,OTHER,2025-11-10,NO,14.0,YES
CMP_011690,SPSV_04695,OVERCHARGING,2024-04-01,NO,14.0,NO
CMP_011691,SPSV_02771,VEHICLE SAFETY,2024-01-26,YES,6.0,NO
CMP_011692,SPSV_03589,VEHICLE SAFETY,2022-11-16,YES,14.0,NO
CMP_011693,SPSV_04376,NO SHOW,2024-08-19,YES,20.0,NO
CMP_011694,SPSV_02980,ACCESSIBILITY,2024-09-25,YES,73.0,NO
CMP_011695,SPSV_02525,CONDUCT,2022-11-21,NO,14.0,NO
CMP_011696,SPSV_00933,CONDUCT,2023-09-20,YES,12.0,NO
CMP_011697,SPSV_03009,CONDUCT,2024-09-06,YES,9.0,NO
CMP_011698,SPSV_01561,REFUSAL OF HIRE,2024-05-13,NO,14.0,NO
CMP_011699,SPSV_02021,CONDUCT,2023-09-04,NO,14.0,NO
CMP_011700,SPSV_00418,CONDUCT,2025-09-04,YES,11.0,NO
CMP_011701,SPSV_02916,CONDUCT,2024-04-30,YES,9.0,NO
CMP_011702,SPSV_01682,ACCESSIBILITY,2025-11-22,YES,40.0,YES
CMP_011703,SPSV_03506,VEHICLE SAFETY,2025-04-15,YES,14.0,NO
CMP_011704,SPSV_03040,NO SHOW,2024-12-24,YES,8.0,NO
CMP_011705,SPSV_02084,ACCESSIBILITY,2022-10-08,NO,14.0,YES
CMP_011706,SPSV_00833,ACCESSIBILITY,2024-08-08,YES,36.0,NO
CMP_011707,SPSV_04747,ACCESSIBILITY,2022-07-15,YES,21.0,NO
CMP_011708,SPSV_01845,REFUSAL OF HIRE,2023-12-10,NO,14.0,NO
CMP_011709,SPSV_00253,NO SHOW,2022-06-29,YES,11.0,NO
CMP_011710,SPSV_04215,VEHICLE SAFETY,2024-10-29,YES,34.0,NO
CMP_011711,SPSV_04302,OVERCHARGING,2022-06-23,NO,14.0,NO
CMP_011712,SPSV_03642,OVERCHARGING,2022-09-24,YES,17.0,NO
CMP_011713,SPSV_03132,CONDUCT,2024-10-29,NO,14.0,NO
CMP_011714,SPSV_02202,OTHER,2022-09-15,YES,17.0,NO
CMP_011715,SPSV_04364,REFUSAL OF HIRE,2024-01-06,YES,20.0,NO
CMP_011716,SPSV_04321,OVERCHARGING,2023-07-31,YES,8.0,NO
CMP_011717,SPSV_03600,VEHICLE SAFETY,2023-07-31,YES,14.0,NO
CMP_011718,SPSV_00712,NO SHOW,2025-03-28,YES,25.0,NO
CMP_011719,SPSV_00983,NO SHOW,2025-05-03,YES,28.0,NO
CMP_011720,SPSV_01592,OTHER,2025-10-11,NO,14.0,NO
CMP_011721,SPSV_03087,CONDUCT,2025-09-13,YES,13.0,NO
CMP_011722,SPSV_01857,OTHER,2023-07-02,YES,16.0,NO
CMP_011723,SPSV_04842,CONDUCT,2024-02-16,YES,6.0,NO
CMP_011724,SPSV_02177,VEHICLE SAFETY,2023-04-21,YES,14.0,NO
CMP_011725,SPSV_01086,REFUSAL OF HIRE,2022-05-12,NO,14.0,YES
CMP_011726,SPSV_02344,REFUSAL OF HIRE,2025-11-12,YES,16.0,NO
CMP_011727,SPSV_03447,ACCESSIBILITY,2022-03-02,YES,26.0,NO
CMP_011728,SPSV_01016,NO SHOW,2024-10-09,YES,24.0,NO
CMP_011729,SPSV_01821,ACCESSIBILITY,2024-10-08,YES,22.0,NO
CMP_011730,SPSV_01657,VEHICLE SAFETY,2023-10-16,YES,18.0,NO
CMP_011731,SPSV_00437,OVERCHARGING,2022-02-08,NO,14.0,YES
CMP_011732,SPSV_01787,OVERCHARGING,2022-03-23,YES,15.0,NO
CMP_011733,SPSV_00542,VEHICLE SAFETY,2022-01-17,NO,14.0,NO
CMP_011734,SPSV_03090,OTHER,2022-04-09,YES,10.0,NO
CMP_011735,SPSV_03038,ACCESSIBILITY,2022-10-01,YES,5.0,NO
CMP_011736,SPSV_03901,OVERCHARGING,2024-10-25,NO,14.0,NO
CMP_011737,SPSV_04280,VEHICLE SAFETY,2025-05-15,YES,60.0,NO
CMP_011738,SPSV_03224,VEHICLE SAFETY,2023-07-04,YES,9.0,NO
CMP_011739,SPSV_00491,NO SHOW,2025-06-26,YES,12.0,NO
CMP_011740,SPSV_03232,VEHICLE SAFETY,2024-08-24,YES,15.0,NO
CMP_011741,SPSV_04384,OVERCHARGING,2023-01-28,NO,14.0,YES
CMP_011742,SPSV_03297,OTHER,2022-10-24,YES,28.0,NO
CMP_011743,SPSV_01733,NO SHOW,2022-10-17,YES,7.0,NO
CMP_011744,SPSV_01542,OVERCHARGING,2022-11-03,NO,14.0,NO
CMP_011745,SPSV_02746,OTHER,2022-09-21,YES,20.0,NO
CMP_011746,SPSV_03037,ACCESSIBILITY,2024-05-23,YES,4.0,NO
CMP_011747,SPSV_01937,OVERCHARGING,2022-07-09,YES,23.0,NO
CMP_011748,SPSV_04227,CONDUCT,2024-12-30,YES,3.0,NO
CMP_011749,SPSV_02177,OVERCHARGING,2025-12-04,YES,44.0,NO
CMP_011750,SPSV_03046,VEHICLE SAFETY,2024-02-26,YES,14.0,NO
CMP_011751,SPSV_00990,OVERCHARGING,2022-08-05,YES,10.0,NO
CMP_011752,SPSV_03391,OVERCHARGING,2024-07-21,YES,40.0,NO
CMP_011753,SPSV_00505,NO SHOW,2024-10-25,YES,19.0,NO
CMP_011754,SPSV_03528,OVERCHARGING,2025-09-22,NO,14.0,NO
CMP_011755,SPSV_04967,VEHICLE SAFETY,2024-04-29,NO,14.0,YES
CMP_011756,SPSV_01812,REFUSAL OF HIRE,2024-01-30,YES,7.0,NO
CMP_011757,SPSV_03541,NO SHOW,2025-04-09,YES,10.0,NO
CMP_011758,SPSV_02519,NO SHOW,2024-09-23,NO,14.0,NO
CMP_011759,SPSV_04488,VEHICLE SAFETY,2024-08-08,NO,14.0,YES
CMP_011760,SPSV_02268,OVERCHARGING,2023-04-27,YES,24.0,NO
CMP_011761,SPSV_04432,VEHICLE SAFETY,2022-04-23,YES,3.0,NO
CMP_011762,SPSV_02219,OVERCHARGING,2023-04-09,NO,14.0,NO
CMP_011763,SPSV_03260,REFUSAL OF HIRE,2022-12-21,NO,14.0,NO
CMP_011764,SPSV_02797,VEHICLE SAFETY,2023-08-07,YES,9.0,NO
CMP_011765,SPSV_03778,NO SHOW,2023-03-28,YES,5.0,NO
CMP_011766,SPSV_04430,VEHICLE SAFETY,2023-08-30,YES,11.0,NO
CMP_011767,SPSV_00271,NO SHOW,2023-12-08,YES,11.0,NO
CMP_011768,SPSV_00025,CONDUCT,2022-01-16,YES,14.0,NO
CMP_011769,SPSV_03132,OVERCHARGING,2024-04-14,NO,14.0,NO
CMP_011770,SPSV_02726,NO SHOW,2022-07-20,YES,6.0,YES
CMP_011771,SPSV_01829,OVERCHARGING,2024-12-23,YES,16.0,NO
CMP_011772,SPSV_01307,ACCESSIBILITY,2025-09-03,YES,16.0,NO
CMP_011773,SPSV_04240,REFUSAL OF HIRE,2023-01-26,NO,14.0,YES
CMP_011774,SPSV_01766,CONDUCT,2025-07-11,YES,6.0,NO
CMP_011775,SPSV_04543,OVERCHARGING,2025-11-08,YES,12.0,NO
CMP_011776,SPSV_02182,CONDUCT,2022-04-06,NO,14.0,YES
CMP_011777,SPSV_00523,CONDUCT,2022-02-26,YES,35.0,NO
CMP_011778,SPSV_00991,OVERCHARGING,2024-03-31,YES,33.0,NO
CMP_011779,SPSV_04792,VEHICLE SAFETY,2022-01-25,YES,6.0,NO
CMP_011780,SPSV_04558,VEHICLE SAFETY,2024-08-05,YES,11.0,NO
CMP_011781,SPSV_04552,ACCESSIBILITY,2024-12-02,YES,6.0,NO
CMP_011782,SPSV_02718,REFUSAL OF HIRE,2025-12-01,YES,14.0,NO
CMP_011783,SPSV_00297,NO SHOW,2023-01-17,YES,5.0,NO
CMP_011784,SPSV_01172,CONDUCT,2022-12-05,YES,120.0,NO
CMP_011785,SPSV_02606,OTHER,2025-09-28,NO,14.0,YES
CMP_011786,SPSV_02346,REFUSAL OF HIRE,2025-01-27,NO,14.0,YES
CMP_011787,SPSV_01791,VEHICLE SAFETY,2024-01-10,YES,25.0,NO
CMP_011788,SPSV_04085,CONDUCT,2025-07-31,YES,13.0,NO
CMP_011789,SPSV_04850,OVERCHARGING,2022-10-02,YES,6.0,NO
CMP_011790,SPSV_00973,REFUSAL OF HIRE,2022-07-23,YES,17.0,NO
CMP_011791,SPSV_03186,OVERCHARGING,2024-03-16,NO,14.0,YES
CMP_011792,SPSV_04516,NO SHOW,2022-02-14,NO,14.0,YES
CMP_011793,SPSV_00197,VEHICLE SAFETY,2024-04-28,YES,28.0,YES
CMP_011794,SPSV_02525,ACCESSIBILITY,2022-10-15,YES,7.0,NO
CMP_011795,SPSV_02035,REFUSAL OF HIRE,2025-09-26,YES,9.0,NO
CMP_011796,SPSV_04730,NO SHOW,2023-09-07,YES,24.0,NO
CMP_011797,SPSV_04600,OTHER,2023-10-22,YES,16.0,NO
CMP_011798,SPSV_01335,NO SHOW,2024-07-18,YES,15.0,NO
CMP_011799,SPSV_01929,OTHER,2025-06-09,NO,14.0,NO
CMP_011800,SPSV_03419,REFUSAL OF HIRE,2022-01-19,YES,19.0,NO
CMP_011801,SPSV_01679,ACCESSIBILITY,2022-10-26,YES,6.0,NO
CMP_011802,SPSV_04784,NO SHOW,2023-04-10,NO,14.0,YES
CMP_011803,SPSV_00138,OTHER,2023-10-31,NO,14.0,NO
CMP_011804,SPSV_02590,OVERCHARGING,2022-07-12,NO,14.0,NO
CMP_011805,SPSV_01670,OVERCHARGING,2022-11-01,YES,13.0,NO
CMP_011806,SPSV_01068,NO SHOW,2025-10-20,NO,14.0,YES
CMP_011807,SPSV_04442,VEHICLE SAFETY,2022-01-22,YES,6.0,NO
CMP_011808,SPSV_00782,VEHICLE SAFETY,2022-11-20,NO,14.0,NO
CMP_011809,SPSV_03178,NO SHOW,2023-10-28,NO,14.0,NO
CMP_011810,SPSV_02535,OVERCHARGING,2023-04-10,NO,14.0,NO
CMP_011811,SPSV_02867,NO SHOW,2024-08-24,YES,30.0,NO
CMP_011812,SPSV_01363,OTHER,2022-03-13,YES,19.0,NO
CMP_011813,SPSV_03053,CONDUCT,2022-06-24,YES,7.0,NO
CMP_011814,SPSV_01232,ACCESSIBILITY,2022-06-27,NO,14.0,NO
CMP_011815,SPSV_03653,OTHER,2022-05-01,NO,14.0,NO
CMP_011816,SPSV_01455,ACCESSIBILITY,2024-02-20,YES,16.0,NO
CMP_011817,SPSV_00682,CONDUCT,2023-04-03,NO,14.0,NO
CMP_011818,SPSV_04197,ACCESSIBILITY,2022-12-13,NO,14.0,NO
CMP_011819,SPSV_04594,OTHER,2025-03-21,YES,28.0,NO
CMP_011820,SPSV_02369,OTHER,2025-10-30,YES,13.0,NO
CMP_011821,SPSV_04683,OVERCHARGING,2022-10-24,YES,23.0,NO
CMP_011822,SPSV_04151,CONDUCT,2023-01-30,NO,14.0,NO
CMP_011823,SPSV_00091,OVERCHARGING,2022-12-18,YES,10.0,NO
CMP_011824,SPSV_00658,VEHICLE SAFETY,2024-08-26,YES,13.0,NO
CMP_011825,SPSV_03508,ACCESSIBILITY,2022-09-23,YES,19.0,NO
CMP_011826,SPSV_04526,OVERCHARGING,2023-03-31,YES,22.0,NO
CMP_011827,SPSV_01724,CONDUCT,2023-02-23,NO,14.0,YES
CMP_011828,SPSV_02969,REFUSAL OF HIRE,2023-02-01,NO,14.0,NO
CMP_011829,SPSV_03068,REFUSAL OF HIRE,2023-02-26,YES,16.0,NO
CMP_011830,SPSV_02607,NO SHOW,2022-11-24,YES,42.0,YES
CMP_011831,SPSV_02136,OVERCHARGING,2022-12-01,YES,14.0,NO
CMP_011832,SPSV_03417,VEHICLE SAFETY,2023-02-14,YES,14.0,NO
CMP_011833,SPSV_01988,CONDUCT,2025-04-11,YES,57.0,NO
CMP_011834,SPSV_02676,NO SHOW,2025-05-09,YES,3.0,NO
CMP_011835,SPSV_02151,CONDUCT,2024-04-14,YES,7.0,YES
CMP_011836,SPSV_01278,OTHER,2025-02-21,NO,14.0,NO
CMP_011837,SPSV_01350,NO SHOW,2025-11-29,YES,14.0,NO
CMP_011838,SPSV_00734,VEHICLE SAFETY,2023-06-10,YES,8.0,NO
CMP_011839,SPSV_04247,CONDUCT,2024-07-22,YES,36.0,NO
CMP_011840,SPSV_01617,CONDUCT,2024-02-19,YES,15.0,NO
CMP_011841,SPSV_02168,OTHER,2023-02-22,YES,9.0,NO
CMP_011842,SPSV_02316,CONDUCT,2023-05-13,YES,9.0,YES
CMP_011843,SPSV_03655,ACCESSIBILITY,2022-09-14,YES,18.0,NO
CMP_011844,SPSV_02683,VEHICLE SAFETY,2025-09-18,NO,14.0,NO
CMP_011845,SPSV_03122,OVERCHARGING,2025-06-04,YES,34.0,YES
CMP_011846,SPSV_03125,VEHICLE SAFETY,2022-08-18,YES,17.0,NO
CMP_011847,SPSV_02323,REFUSAL OF HIRE,2024-05-07,YES,20.0,YES
CMP_011848,SPSV_02858,REFUSAL OF HIRE,2023-08-11,YES,20.0,NO
CMP_011849,SPSV_01093,NO SHOW,2022-11-25,NO,14.0,YES
CMP_011850,SPSV_04147,CONDUCT,2024-04-13,YES,7.0,NO
CMP_011851,SPSV_00596,OTHER,2025-02-23,YES,25.0,NO
CMP_011852,SPSV_04105,ACCESSIBILITY,2023-09-25,YES,6.0,NO
CMP_011853,SPSV_03120,CONDUCT,2025-11-01,YES,12.0,NO
CMP_011854,SPSV_03162,VEHICLE SAFETY,2022-06-19,YES,38.0,NO
CMP_011855,SPSV_04504,ACCESSIBILITY,2022-08-24,YES,7.0,NO
CMP_011856,SPSV_01936,CONDUCT,2025-03-05,YES,6.0,NO
CMP_011857,SPSV_04342,OTHER,2024-11-05,YES,32.0,NO
CMP_011858,SPSV_03132,CONDUCT,2025-11-19,NO,14.0,NO
CMP_011859,SPSV_02050,CONDUCT,2025-05-25,NO,14.0,NO
CMP_011860,SPSV_00409,REFUSAL OF HIRE,2024-02-12,YES,9.0,NO
CMP_011861,SPSV_00247,ACCESSIBILITY,2023-03-13,YES,23.0,NO
CMP_011862,SPSV_01208,CONDUCT,2024-12-27,YES,9.0,NO
CMP_011863,SPSV_00691,ACCESSIBILITY,2024-11-07,NO,14.0,YES
CMP_011864,SPSV_04015,REFUSAL OF HIRE,2025-07-01,YES,10.0,NO
CMP_011865,SPSV_04636,OVERCHARGING,2025-03-16,NO,14.0,NO
CMP_011866,SPSV_04061,OVERCHARGING,2024-11-05,NO,14.0,NO
CMP_011867,SPSV_04324,CONDUCT,2022-10-31,YES,18.0,NO
CMP_011868,SPSV_01625,REFUSAL OF HIRE,2025-12-29,YES,18.0,NO
CMP_011869,SPSV_01476,ACCESSIBILITY,2023-12-19,YES,10.0,NO
CMP_011870,SPSV_04637,ACCESSIBILITY,2022-03-02,YES,34.0,NO
CMP_011871,SPSV_01538,CONDUCT,2025-05-06,NO,14.0,YES
CMP_011872,SPSV_00611,REFUSAL OF HIRE,2025-03-04,YES,11.0,NO
CMP_011873,SPSV_01571,OTHER,2023-07-26,NO,14.0,YES
CMP_011874,SPSV_02255,VEHICLE SAFETY,2022-08-12,YES,27.0,NO
CMP_011875,SPSV_00418,VEHICLE SAFETY,2022-12-30,YES,10.0,NO
CMP_011876,SPSV_04558,REFUSAL OF HIRE,2023-08-25,YES,65.0,NO
CMP_011877,SPSV_01806,REFUSAL OF HIRE,2024-10-17,YES,18.0,NO
CMP_011878,SPSV_00143,REFUSAL OF HIRE,2022-02-02,NO,14.0,YES
CMP_011879,SPSV_02895,CONDUCT,2024-06-02,NO,14.0,YES
CMP_011880,SPSV_02122,VEHICLE SAFETY,2024-11-20,YES,8.0,NO
CMP_011881,SPSV_01052,VEHICLE SAFETY,2025-08-23,NO,14.0,NO
CMP_011882,SPSV_02421,OVERCHARGING,2024-09-20,YES,17.0,NO
CMP_011883,SPSV_01571,VEHICLE SAFETY,2024-12-26,YES,23.0,NO
CMP_011884,SPSV_02351,OVERCHARGING,2022-09-09,YES,12.0,NO
CMP_011885,SPSV_00106,CONDUCT,2024-08-17,YES,11.0,NO
CMP_011886,SPSV_02157,CONDUCT,2025-03-22,YES,18.0,NO
CMP_011887,SPSV_01206,CONDUCT,2024-03-09,YES,6.0,NO
CMP_011888,SPSV_04022,CONDUCT,2024-11-20,NO,14.0,NO
CMP_011889,SPSV_00591,OTHER,2024-05-26,YES,21.0,NO
CMP_011890,SPSV_01797,OVERCHARGING,2024-09-30,NO,14.0,NO
CMP_011891,SPSV_00513,CONDUCT,2024-12-06,NO,14.0,YES
CMP_011892,SPSV_02130,VEHICLE SAFETY,2022-12-04,NO,14.0,NO
CMP_011893,SPSV_01162,CONDUCT,2024-10-26,YES,13.0,NO
CMP_011894,SPSV_01603,NO SHOW,2025-10-29,YES,22.0,NO
CMP_011895,SPSV_04543,OVERCHARGING,2022-07-02,YES,13.0,NO
CMP_011896,SPSV_01433,CONDUCT,2024-01-20,NO,14.0,YES
CMP_011897,SPSV_04870,REFUSAL OF HIRE,2024-01-13,NO,14.0,YES
CMP_011898,SPSV_00175,CONDUCT,2025-12-10,YES,33.0,NO
CMP_011899,SPSV_03849,ACCESSIBILITY,2023-02-22,YES,6.0,NO
CMP_011900,SPSV_04621,REFUSAL OF HIRE,2025-06-01,YES,22.0,YES
CMP_011901,SPSV_03000,NO SHOW,2025-12-06,NO,14.0,NO
CMP_011902,SPSV_02026,CONDUCT,2025-09-30,NO,14.0,NO
CMP_011903,SPSV_04016,CONDUCT,2024-12-12,YES,13.0,NO
CMP_011904,SPSV_00490,CONDUCT,2024-06-21,NO,14.0,YES
CMP_011905,SPSV_04032,ACCESSIBILITY,2022-06-03,YES,26.0,NO
CMP_011906,SPSV_02609,VEHICLE SAFETY,2022-11-01,YES,17.0,NO
CMP_011907,SPSV_03445,OVERCHARGING,2025-04-07,YES,11.0,NO
CMP_011908,SPSV_01488,CONDUCT,2025-03-20,YES,18.0,NO
CMP_011909,SPSV_00281,NO SHOW,2022-07-07,YES,10.0,NO
CMP_011910,SPSV_01743,CONDUCT,2023-09-25,YES,6.0,NO
CMP_011911,SPSV_03276,OVERCHARGING,2025-09-14,NO,14.0,NO
CMP_011912,SPSV_03865,REFUSAL OF HIRE,2022-01-23,YES,28.0,NO
CMP_011913,SPSV_02341,OVERCHARGING,2025-08-13,YES,4.0,NO
CMP_011914,SPSV_02882,ACCESSIBILITY,2022-12-31,YES,22.0,NO
CMP_011915,SPSV_02294,REFUSAL OF HIRE,2022-02-27,YES,5.0,YES
CMP_011916,SPSV_02020,OTHER,2022-05-09,YES,9.0,NO
CMP_011917,SPSV_02386,NO SHOW,2024-01-01,YES,18.0,NO
CMP_011918,SPSV_01368,OVERCHARGING,2024-12-15,YES,32.0,NO
CMP_011919,SPSV_03181,CONDUCT,2023-05-14,YES,9.0,NO
CMP_011920,SPSV_04659,NO SHOW,2025-11-29,YES,15.0,NO
CMP_011921,SPSV_02212,ACCESSIBILITY,2022-09-11,NO,14.0,NO
CMP_011922,SPSV_01347,NO SHOW,2024-07-20,NO,14.0,NO
CMP_011923,SPSV_00446,VEHICLE SAFETY,2022-04-29,YES,4.0,NO
CMP_011924,SPSV_02705,REFUSAL OF HIRE,2025-09-07,NO,14.0,NO
CMP_011925,SPSV_04963,OVERCHARGING,2023-10-23,YES,14.0,NO
CMP_011926,SPSV_04009,VEHICLE SAFETY,2022-09-14,YES,6.0,NO
CMP_011927,SPSV_00224,OVERCHARGING,2025-12-09,YES,22.0,NO
CMP_011928,SPSV_02101,CONDUCT,2025-03-14,YES,21.0,NO
CMP_011929,SPSV_02255,NO SHOW,2025-03-14,NO,14.0,YES
CMP_011930,SPSV_00254,REFUSAL OF HIRE,2025-03-07,YES,14.0,NO
CMP_011931,SPSV_02537,OVERCHARGING,2025-01-17,YES,15.0,NO
CMP_011932,SPSV_00800,VEHICLE SAFETY,2025-03-23,YES,13.0,NO
CMP_011933,SPSV_01808,OTHER,2022-03-31,YES,6.0,NO
CMP_011934,SPSV_02418,OTHER,2025-09-21,NO,14.0,NO
CMP_011935,SPSV_04954,OVERCHARGING,2025-04-22,YES,14.0,NO
CMP_011936,SPSV_01373,NO SHOW,2023-08-06,YES,31.0,NO
CMP_011937,SPSV_03781,VEHICLE SAFETY,2024-03-07,YES,32.0,NO
CMP_011938,SPSV_03267,OVERCHARGING,2024-11-19,YES,14.0,NO
CMP_011939,SPSV_00324,OVERCHARGING,2025-08-24,YES,7.0,NO
CMP_011940,SPSV_03592,REFUSAL OF HIRE,2025-09-29,YES,13.0,NO
CMP_011941,SPSV_01393,CONDUCT,2022-11-30,YES,5.0,NO
CMP_011942,SPSV_00106,CONDUCT,2024-11-13,YES,13.0,NO
CMP_011943,SPSV_04922,NO SHOW,2022-12-09,YES,15.0,NO
CMP_011944,SPSV_01087,REFUSAL OF HIRE,2025-05-04,NO,14.0,NO
CMP_011945,SPSV_04402,ACCESSIBILITY,2023-04-21,YES,11.0,NO
CMP_011946,SPSV_02524,OVERCHARGING,2024-08-13,NO,14.0,NO
CMP_011947,SPSV_04327,OVERCHARGING,2022-10-28,YES,4.0,NO
CMP_011948,SPSV_02677,CONDUCT,2023-08-14,NO,14.0,NO
CMP_011949,SPSV_03889,CONDUCT,2025-05-15,YES,9.0,NO
CMP_011950,SPSV_00486,CONDUCT,2025-08-22,YES,13.0,NO
CMP_011951,SPSV_03068,OTHER,2025-03-28,YES,8.0,NO
CMP_011952,SPSV_04410,OVERCHARGING,2022-11-21,YES,18.0,NO
CMP_011953,SPSV_03703,NO SHOW,2024-04-15,YES,42.0,NO
CMP_011954,SPSV_00804,CONDUCT,2023-03-16,YES,6.0,NO
CMP_011955,SPSV_02768,VEHICLE SAFETY,2025-09-28,YES,9.0,NO
CMP_011956,SPSV_03949,VEHICLE SAFETY,2023-05-24,NO,14.0,NO
CMP_011957,SPSV_00631,VEHICLE SAFETY,2023-02-16,YES,12.0,NO
CMP_011958,SPSV_04604,OVERCHARGING,2025-12-13,YES,19.0,NO
CMP_011959,SPSV_03085,OVERCHARGING,2023-04-22,YES,11.0,NO
CMP_011960,SPSV_02782,ACCESSIBILITY,2023-02-07,YES,2.0,NO
CMP_011961,SPSV_01338,OVERCHARGING,2025-11-10,YES,20.0,NO
CMP_011962,SPSV_00614,OVERCHARGING,2025-07-21,YES,25.0,NO
CMP_011963,SPSV_03467,ACCESSIBILITY,2023-11-24,YES,28.0,NO
CMP_011964,SPSV_03936,CONDUCT,2022-12-28,YES,16.0,NO
CMP_011965,SPSV_01609,ACCESSIBILITY,2025-09-11,NO,14.0,NO
CMP_011966,SPSV_03346,CONDUCT,2024-10-31,YES,6.0,NO
CMP_011967,SPSV_03591,NO SHOW,2025-03-19,YES,34.0,NO
