Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_03814,TAXI,2017-09-24,2020-09-23,LAPSED,KERRY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03815,TAXI,2019-06-17,2023-06-16,LAPSED,SOUTH DUBLIN,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000006,URBAN
SPSV_03816,TAXI,2025-04-12,2027-12-31,ACTIVE,KERRY,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03817,TAXI,2021-07-30,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000004,URBAN
SPSV_03818,HACKNEY,2017-06-16,2021-06-15,LAPSED,KILDARE,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03819,HACKNEY,2019-05-20,2020-05-19,LAPSED,GALWAY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,URBAN
SPSV_03820,TAXI,2016-06-11,2019-06-11,LAPSED,SOUTH DUBLIN,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000005,URBAN
SPSV_03821,TAXI,2016-06-30,2020-06-29,LAPSED,WEXFORD,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03822,TAXI,2016-09-25,2019-09-25,LAPSED,WEXFORD,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03823,HACKNEY,2020-06-22,2024-06-21,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,URBAN
SPSV_03824,TAXI,2017-07-26,2022-07-25,LAPSED,OFFALY,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03825,TAXI,2021-12-31,2023-12-31,LAPSED,CORK,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000009,URBAN
SPSV_03826,TAXI,2016-09-22,2019-09-22,LAPSED,KERRY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_03827,TAXI,2020-07-14,2024-07-13,LAPSED,WEXFORD,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03828,TAXI,2024-01-25,2027-01-24,ACTIVE,FINGAL,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,URBAN
SPSV_03829,HACKNEY,2018-06-30,2025-06-28,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,15,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000000010,URBAN
SPSV_03830,TAXI,2016-03-19,2020-03-18,LAPSED,WESTMEATH,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03831,TAXI,2023-12-24,2027-12-31,ACTIVE,MEATH,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03832,HACKNEY,2016-09-21,2022-09-20,LAPSED,MAYO,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03833,HACKNEY,2020-02-19,2026-02-17,EXPIRING,CORK,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN
SPSV_03834,TAXI,2022-04-18,2023-04-18,LAPSED,WICKLOW,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000016,REGIONAL
SPSV_03835,TAXI,2024-09-18,2027-12-31,ACTIVE,KERRY,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03836,TAXI,2018-03-18,2020-03-17,LAPSED,CLARE,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03837,HACKNEY,2022-02-11,2023-02-11,LAPSED,CLARE,NO,12,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03838,TAXI,2025-02-04,2027-12-31,ACTIVE,OFFALY,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03839,HACKNEY,2019-01-05,2022-01-04,LAPSED,DONEGAL,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03840,HACKNEY,2018-02-19,2021-02-18,LAPSED,MAYO,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03841,TAXI,2022-01-09,2025-01-08,LAPSED,WATERFORD,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000010,URBAN
SPSV_03842,TAXI,2021-04-19,2024-04-18,LAPSED,WATERFORD,YES,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,URBAN
SPSV_03843,TAXI,2018-09-24,2023-09-23,LAPSED,SLIGO,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03844,TAXI,2023-03-21,2026-03-20,EXPIRING,SLIGO,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03845,TAXI,2019-12-13,2023-12-12,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000014,URBAN
SPSV_03846,TAXI,2021-11-03,2027-12-31,ACTIVE,DUBLIN CITY,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000009,URBAN
SPSV_03847,LIMOUSINE,2021-08-10,2025-08-09,LAPSED,SLIGO,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03848,TAXI,2017-05-15,2022-05-14,LAPSED,CAVAN,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03849,HACKNEY,2023-06-10,2027-12-31,ACTIVE,MAYO,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03850,TAXI,2024-09-21,2026-09-21,ACTIVE,SLIGO,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03851,TAXI,2017-07-17,2021-07-16,LAPSED,MONAGHAN,NO,10,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03852,TAXI,2024-11-08,2027-12-31,ACTIVE,FINGAL,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000004,URBAN
SPSV_03853,TAXI,2024-02-17,2027-12-31,ACTIVE,MONAGHAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03854,HACKNEY,2020-11-07,2025-11-06,LAPSED,CLARE,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03855,TAXI,2019-11-16,2021-11-15,LAPSED,LIMERICK,NO,11,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000006,URBAN
SPSV_03856,TAXI,2022-08-08,2027-12-31,ACTIVE,MONAGHAN,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03857,TAXI,2018-12-03,2021-12-02,LAPSED,KILKENNY,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03858,TAXI,2017-07-11,2021-07-10,LAPSED,DUBLIN CITY,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000013,URBAN
SPSV_03859,TAXI,2025-01-21,2027-12-31,ACTIVE,SLIGO,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03860,HACKNEY,2021-11-08,2025-11-07,LAPSED,WICKLOW,YES,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_03861,HACKNEY,2021-01-06,2027-01-05,ACTIVE,GALWAY,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000009,URBAN
SPSV_03862,TAXI,2018-04-05,2024-04-03,LAPSED,LIMERICK,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,URBAN
SPSV_03863,TAXI,2018-06-05,2023-06-04,LAPSED,MONAGHAN,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03864,TAXI,2016-12-12,2017-12-12,LAPSED,GALWAY,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,URBAN
SPSV_03865,TAXI,2024-03-31,2027-12-31,ACTIVE,CORK,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000010,URBAN
SPSV_03866,TAXI,2019-08-09,2024-08-07,LAPSED,FINGAL,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000021,URBAN
SPSV_03867,TAXI,2017-03-17,2021-03-16,LAPSED,TIPPERARY,NO,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03868,TAXI,2018-10-10,2025-10-08,LAPSED,CAVAN,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03869,TAXI,2020-06-12,2026-06-11,EXPIRING,SLIGO,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000020,REGIONAL
SPSV_03870,TAXI,2023-04-15,2027-12-31,ACTIVE,CAVAN,NO,13,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03871,TAXI,2017-11-13,2019-11-13,LAPSED,OFFALY,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03872,TAXI,2016-05-12,2021-05-11,LAPSED,LIMERICK,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,URBAN
SPSV_03873,TAXI,2024-05-28,2027-12-31,ACTIVE,WESTMEATH,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03874,HACKNEY,2024-01-04,2027-12-31,ACTIVE,KILKENNY,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03875,TAXI,2018-09-30,2024-09-28,LAPSED,LIMERICK,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000005,URBAN
SPSV_03876,TAXI,2022-02-11,2025-02-10,LAPSED,OFFALY,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03877,TAXI,2018-01-28,2023-01-27,LAPSED,LIMERICK,NO,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000007,URBAN
SPSV_03878,HACKNEY,2019-01-25,2024-01-24,LAPSED,MAYO,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03879,TAXI,2020-05-06,2025-05-05,LAPSED,MEATH,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03880,TAXI,2023-08-03,2027-12-31,ACTIVE,KERRY,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03881,TAXI,2025-05-03,2027-12-31,ACTIVE,KERRY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03882,HACKNEY,2023-02-18,2026-02-17,EXPIRING,KILDARE,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03883,LIMOUSINE,2022-04-10,2027-04-09,ACTIVE,FINGAL,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000002,URBAN
SPSV_03884,TAXI,2020-06-19,2023-06-19,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000014,URBAN
SPSV_03885,HACKNEY,2023-02-03,2027-02-02,ACTIVE,KILKENNY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03886,HACKNEY,2019-01-27,2020-01-27,LAPSED,LOUTH,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03887,HACKNEY,2019-06-01,2021-05-31,LAPSED,MONAGHAN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03888,TAXI,2020-05-07,2025-05-06,LAPSED,KERRY,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03889,TAXI,2019-11-25,2024-11-23,LAPSED,MAYO,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03890,TAXI,2020-03-03,2022-03-03,LAPSED,DUBLIN CITY,NO,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000016,URBAN
SPSV_03891,HACKNEY,2018-04-22,2021-04-21,LAPSED,KERRY,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03892,TAXI,2016-05-30,2018-05-30,LAPSED,MEATH,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03893,TAXI,2023-03-09,2027-03-08,ACTIVE,LIMERICK,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000004,URBAN
SPSV_03894,TAXI,2022-01-21,2024-01-21,LAPSED,LIMERICK,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,URBAN
SPSV_03895,HACKNEY,2023-10-11,2027-10-10,ACTIVE,KILDARE,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03896,HACKNEY,2025-01-18,2027-12-31,ACTIVE,LOUTH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03897,TAXI,2020-11-03,2025-11-02,LAPSED,KILDARE,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_03898,HACKNEY,2018-02-22,2021-02-21,LAPSED,SLIGO,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03899,TAXI,2017-08-06,2022-08-05,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,URBAN
SPSV_03900,HACKNEY,2017-11-28,2024-11-26,LAPSED,MAYO,NO,12,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03901,TAXI,2017-11-20,2020-11-19,LAPSED,CORK,YES,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,URBAN
SPSV_03902,TAXI,2018-06-15,2021-06-14,LAPSED,FINGAL,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,URBAN
SPSV_03903,HACKNEY,2024-01-24,2027-12-31,ACTIVE,OFFALY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03904,TAXI,2023-08-26,2026-08-25,ACTIVE,LIMERICK,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,URBAN
SPSV_03905,HACKNEY,2024-03-16,2027-12-31,ACTIVE,WICKLOW,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03906,TAXI,2022-09-13,2027-12-31,ACTIVE,CORK,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,URBAN
SPSV_03907,TAXI,2017-05-13,2021-05-12,LAPSED,KERRY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03908,TAXI,2019-03-19,2024-03-17,LAPSED,MEATH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03909,TAXI,2024-12-31,2027-12-31,ACTIVE,WICKLOW,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03910,TAXI,2024-08-26,2025-08-26,LAPSED,LAOIS,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03911,TAXI,2024-04-11,2027-04-11,ACTIVE,SLIGO,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03912,TAXI,2021-02-09,2027-02-08,ACTIVE,LOUTH,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03913,TAXI,2023-01-06,2027-12-31,ACTIVE,LOUTH,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03914,LIMOUSINE,2023-07-27,2027-12-31,ACTIVE,KILDARE,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_03915,LIMOUSINE,2017-12-11,2024-12-09,LAPSED,WATERFORD,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,URBAN
SPSV_03916,TAXI,2022-02-22,2025-02-21,LAPSED,KERRY,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03917,HACKNEY,2019-01-12,2022-01-11,LAPSED,FINGAL,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,URBAN
SPSV_03918,TAXI,2024-12-30,2027-12-31,ACTIVE,SLIGO,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03919,TAXI,2022-09-26,2024-09-25,LAPSED,OFFALY,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03920,HACKNEY,2023-05-14,2027-12-31,ACTIVE,GALWAY,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,URBAN
SPSV_03921,HACKNEY,2024-01-28,2027-12-31,ACTIVE,WESTMEATH,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03922,TAXI,2020-03-02,2026-03-01,EXPIRING,DONEGAL,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03923,HACKNEY,2023-01-28,2027-12-31,ACTIVE,WATERFORD,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,URBAN
SPSV_03924,TAXI,2021-06-17,2024-06-16,LAPSED,KILDARE,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03925,LIMOUSINE,2019-11-11,2022-11-10,LAPSED,KERRY,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03926,TAXI,2024-12-17,2027-12-31,ACTIVE,DONEGAL,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03927,TAXI,2021-01-11,2026-01-10,LAPSED,TIPPERARY,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03928,TAXI,2016-01-21,2020-01-20,LAPSED,TIPPERARY,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03929,HACKNEY,2021-07-28,2027-12-31,ACTIVE,MONAGHAN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03930,TAXI,2021-02-28,2027-02-27,ACTIVE,SLIGO,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03931,HACKNEY,2022-07-10,2024-07-09,LAPSED,LAOIS,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03932,TAXI,2024-03-27,2026-03-27,EXPIRING,DONEGAL,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03933,TAXI,2017-03-27,2022-03-26,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000011,URBAN
SPSV_03934,TAXI,2019-08-19,2022-08-18,LAPSED,WESTMEATH,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03935,TAXI,2024-07-30,2027-12-31,ACTIVE,CAVAN,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03936,TAXI,2022-08-02,2027-08-01,ACTIVE,LIMERICK,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000011,URBAN
SPSV_03937,TAXI,2025-06-07,2027-12-31,ACTIVE,MEATH,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03938,TAXI,2019-03-15,2023-03-14,LAPSED,SOUTH DUBLIN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,URBAN
SPSV_03939,TAXI,2016-04-19,2020-04-18,LAPSED,CAVAN,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_03940,TAXI,2021-04-21,2027-04-20,ACTIVE,KILDARE,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_03941,HACKNEY,2022-07-28,2023-07-28,LAPSED,CLARE,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03942,HACKNEY,2017-11-02,2023-11-01,LAPSED,TIPPERARY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03943,TAXI,2021-02-20,2026-02-19,EXPIRING,LIMERICK,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000002,URBAN
SPSV_03944,TAXI,2022-09-21,2027-09-20,ACTIVE,CORK,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000013,URBAN
SPSV_03945,TAXI,2021-12-19,2022-12-19,LAPSED,MAYO,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03946,TAXI,2020-04-27,2025-04-26,LAPSED,KILDARE,YES,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03947,TAXI,2020-12-12,2025-12-11,LAPSED,LAOIS,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03948,TAXI,2022-12-30,2026-12-29,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,URBAN
SPSV_03949,TAXI,2021-02-03,2027-02-02,ACTIVE,MAYO,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03950,TAXI,2019-01-23,2024-01-22,LAPSED,KILDARE,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03951,TAXI,2025-05-28,2027-12-31,ACTIVE,WICKLOW,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03952,HACKNEY,2020-01-26,2023-01-25,LAPSED,OFFALY,NO,14,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03953,LIMOUSINE,2020-04-07,2026-04-06,EXPIRING,OFFALY,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03954,TAXI,2018-04-08,2021-04-07,LAPSED,FINGAL,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000002,URBAN
SPSV_03955,TAXI,2023-06-29,2027-12-31,ACTIVE,MAYO,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03956,HACKNEY,2017-05-19,2024-05-17,LAPSED,SLIGO,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03957,HACKNEY,2020-09-13,2023-09-13,LAPSED,WICKLOW,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03958,TAXI,2018-06-15,2022-06-14,LAPSED,TIPPERARY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03959,TAXI,2018-01-16,2023-01-15,LAPSED,MEATH,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03960,TAXI,2023-10-06,2025-10-05,LAPSED,WATERFORD,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000004,URBAN
SPSV_03961,TAXI,2020-04-20,2024-04-19,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,URBAN
SPSV_03962,TAXI,2021-01-30,2025-01-29,LAPSED,LOUTH,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03963,TAXI,2021-08-16,2027-08-15,ACTIVE,CAVAN,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03964,TAXI,2019-09-12,2025-09-10,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000001,URBAN
SPSV_03965,TAXI,2023-01-11,2027-12-31,ACTIVE,GALWAY,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000011,URBAN
SPSV_03966,HACKNEY,2017-07-13,2022-07-12,LAPSED,FINGAL,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,URBAN
SPSV_03967,TAXI,2020-10-23,2025-10-22,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,URBAN
SPSV_03968,TAXI,2017-09-16,2021-09-15,LAPSED,SLIGO,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03969,TAXI,2016-06-03,2020-06-02,LAPSED,WEXFORD,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03970,TAXI,2020-12-29,2025-12-28,LAPSED,SOUTH DUBLIN,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,URBAN
SPSV_03971,LIMOUSINE,2025-02-10,2027-12-31,ACTIVE,LAOIS,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03972,TAXI,2022-09-11,2027-09-10,ACTIVE,OFFALY,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03973,TAXI,2016-05-08,2021-05-07,LAPSED,FINGAL,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000003,URBAN
