Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_04426,Taxi,2019-01-26,2025-01-24,Lapsed,Limerick,No,8,2018,8,Urban
SPSV_04427,Taxi,2018-07-11,2025-07-09,Lapsed,Kildare,No,0,2024,10,Regional
SPSV_04428,Taxi,2022-05-22,2027-12-31,Active,Kerry,No,0,2024,10,Regional
SPSV_04429,Taxi,2024-07-23,2027-07-23,Active,Fingal,No,2,2023,11,Urban
SPSV_04430,Hackney,2018-07-10,2022-07-09,Lapsed,Cork,No,1,2024,5,Urban
SPSV_04431,Taxi,2024-05-19,2027-12-31,Active,Kildare,Yes,5,2021,9,Regional
SPSV_04432,Taxi,2017-12-10,2019-12-10,Lapsed,Waterford,No,3,2023,0,Urban
SPSV_04433,Taxi,2024-08-16,2027-08-16,Active,Donegal,No,4,2020,4,Regional
SPSV_04434,Hackney,2016-10-14,2019-10-14,Lapsed,Kildare,No,3,2021,13,Regional
SPSV_04435,Taxi,2018-01-18,2022-01-17,Lapsed,Sligo,Yes,4,2022,1,Regional
SPSV_04436,Taxi,2024-10-05,2027-12-31,Active,Kerry,No,4,2020,1,Regional
SPSV_04437,Taxi,2023-05-21,2027-12-31,Active,Dublin City,No,0,2024,11,Urban
SPSV_04438,Hackney,2024-03-07,2027-12-31,Active,Kilkenny,No,4,2022,4,Regional
SPSV_04439,Limousine,2023-04-11,2027-12-31,Active,Mayo,No,0,2025,14,Regional
SPSV_04440,Taxi,2018-03-14,2024-03-12,Lapsed,Kilkenny,Yes,3,2023,8,Regional
SPSV_04441,Hackney,2020-04-16,2023-04-16,Lapsed,Donegal,No,0,2025,15,Regional
SPSV_04442,Hackney,2023-08-06,2026-08-05,Active,Offaly,No,1,2025,16,Regional
SPSV_04443,Taxi,2023-09-28,2027-09-27,Active,Laois,No,0,2025,14,Regional
SPSV_04444,Taxi,2019-10-26,2020-10-25,Lapsed,Offaly,No,8,2018,5,Regional
SPSV_04445,Taxi,2019-05-05,2026-05-03,Expiring,,Yes,2,2024,2,Urban
SPSV_04446,Limousine,2019-03-17,2020-03-16,Lapsed,Kildare,No,2,2023,14,Regional
SPSV_04447,Taxi,2022-02-21,2025-02-20,Lapsed,Tipperary,No,4,2021,7,Regional
SPSV_04448,Hackney,2016-09-21,2021-09-20,Lapsed,Tipperary,No,3,2021,9,Regional
SPSV_04449,Taxi,2017-08-13,2021-08-12,Lapsed,Wicklow,No,2,2022,13,Regional
SPSV_04450,Hackney,2024-10-27,2027-12-31,Active,Sligo,No,1,2023,2,Regional
SPSV_04451,Taxi,2019-03-12,2023-03-11,Lapsed,Donegal,No,4,2021,10,Regional
SPSV_04452,Taxi,2016-01-07,2019-01-06,Lapsed,Monaghan,No,4,2022,5,Regional
SPSV_04453,Hackney,2019-08-15,2022-08-14,Lapsed,Clare,No,0,2025,11,Regional
SPSV_04454,Hackney,2018-09-16,2025-09-14,Lapsed,Limerick,No,3,2023,9,Urban
SPSV_04455,Hackney,2024-06-08,2027-06-08,Active,Wicklow,NO,5,2021,12,Regional
SPSV_04456,Taxi,2020-10-03,2023-10-03,Lapsed,Dún Laoghaire-Rathdown,Yes,2,2024,5,Urban
SPSV_04457,Hackney,2017-12-26,2021-12-25,Lapsed,Fingal,No,1,2023,4,Urban
SPSV_04458,Taxi,2025-02-14,2027-02-14,Active,Kilkenny,No,3,2022,8,Regional
SPSV_04459,Taxi,2018-08-27,2022-08-26,Lapsed,Limerick,Yes,3,2022,5,Urban
SPSV_04460,Taxi,2017-10-25,2022-10-24,Lapsed,Cork,No,3,2021,4,Urban
SPSV_04461,Taxi,2020-01-09,2026-01-07,Lapsed,Dún Laoghaire-Rathdown,No,12,2014,4,Urban
SPSV_04462,Taxi,2017-08-01,2022-07-31,Lapsed,Monaghan,No,1,2023,11,Regional
SPSV_04463,Limousine,2023-09-25,2025-09-24,Lapsed,Fingal,Yes,3,2023,17,Urban
SPSV_04464,Taxi,2019-06-04,2023-06-03,Lapsed,Offaly,No,2,2022,11,Regional
SPSV_04465,Taxi,2020-12-20,2021-12-20,Lapsed,Laois,No,1,2024,11,Regional
SPSV_04466,Taxi,2023-04-20,2024-04-19,Lapsed,Galway,No,3,2021,11,Urban
SPSV_04467,Taxi,2020-04-19,2024-04-18,Lapsed,Clare,No,2,2023,3,Regional
SPSV_04468,Taxi,2024-05-29,2027-05-29,Active,Limerick,No,4,2022,11,Urban
SPSV_04469,Hackney,2022-11-18,2027-11-17,Active,Laois,No,5,2019,0,Regional
SPSV_04470,Hackney,2025-01-31,2027-12-31,Active,Fingal,No,10,2014,9,Urban
SPSV_04471,Hackney,2022-09-26,2027-12-31,Active,Kildare,No,4,2020,11,Regional
SPSV_04472,Limousine,2023-04-09,2027-12-31,Active,Westmeath,No,1,2023,12,Regional
SPSV_04473,Taxi,2019-05-26,2020-05-25,Lapsed,Dún Laoghaire-Rathdown,Yes,5,2020,11,Urban
SPSV_04474,Taxi,2018-08-01,2022-07-31,Lapsed,Wexford,No,7,2018,1,Regional
SPSV_04475,Taxi,2018-01-31,2021-01-30,Lapsed,Waterford,No,0,2024,4,Urban
SPSV_04476,Taxi,2023-06-07,2027-06-06,Active,Kildare,No,7,2018,13,Regional
SPSV_04477,Taxi,2021-11-19,2023-11-19,Lapsed,Tipperary,No,1,2023,9,Regional
SPSV_04478,Taxi,2023-05-24,2025-05-23,Lapsed,Dublin City,Yes,2,2023,9,Urban
SPSV_04479,Taxi,2025-05-15,2027-12-31,Active,Kerry,No,3,2022,5,Regional
SPSV_04480,Taxi,2018-10-11,2023-10-10,Lapsed,South Dublin,No,4,2021,2,Urban
SPSV_04481,Taxi,2024-06-27,2027-12-31,Active,,Yes,3,2021,4,Urban
SPSV_04482,Taxi,2018-07-22,2022-07-21,Lapsed,Wicklow,Yes,8,2016,1,Regional
SPSV_04483,Taxi,2017-09-08,2021-09-07,Lapsed,Kildare,Yes,3,2022,10,Regional
SPSV_04484,Taxi,2016-08-30,2020-08-29,Lapsed,Tipperary,No,5,2021,0,Regional
SPSV_04485,Taxi,2017-04-28,2022-04-27,Lapsed,Offaly,No,4,2021,4,Regional
SPSV_04486,Hackney,2019-03-23,2020-03-22,Lapsed,Kerry,No,1,2023,17,Regional
SPSV_04487,Taxi,2019-03-21,2024-03-19,Lapsed,Dún Laoghaire-Rathdown,Yes,0,2025,6,Urban
SPSV_04488,Taxi,2017-09-10,2022-09-09,Lapsed,Limerick,No,10,2014,4,Urban
SPSV_04489,Hackney,2023-04-09,2026-04-08,Expiring,Limerick,No,3,2023,19,Urban
SPSV_04490,Taxi,2017-07-20,2018-07-20,Lapsed,Sligo,Yes,6,2020,5,Regional
SPSV_04491,Taxi,2016-02-21,2018-02-20,Lapsed,Laois,No,13,2011,17,Regional
SPSV_04492,Hackney,2025-03-14,2027-12-31,Active,Louth,No,1,2024,6,Regional
SPSV_04493,Taxi,2024-08-09,2027-12-31,Active,Cavan,No,7,2017,12,Regional
SPSV_04494,Hackney,2025-04-02,2027-12-31,Active,Mayo,Yes,0,2024,19,Regional
SPSV_04495,Hackney,2017-09-17,2021-09-16,Lapsed,Mayo,No,1,2024,8,Regional
SPSV_04496,Taxi,2016-04-18,2023-04-17,Lapsed,Waterford,Yes,6,2019,6,Urban
SPSV_04497,Taxi,2018-05-10,2021-05-09,Lapsed,Dún Laoghaire-Rathdown,No,7,2019,11,Urban
SPSV_04498,Taxi,2023-06-17,2025-06-16,Lapsed,Louth,No,0,2025,3,Regional
SPSV_04499,Taxi,2023-12-29,2026-12-28,Active,Kerry,No,1,2024,14,Regional
SPSV_04500,Taxi,2022-04-08,2027-04-07,Active,Dublin City,Yes,5,2019,4,Urban
SPSV_04501,Taxi,2018-01-12,2023-01-11,Lapsed,Wicklow,No,1,2024,0,Regional
SPSV_04502,Taxi,2021-06-29,2025-06-28,Lapsed,Fingal,Yes,1,2024,7,Urban
SPSV_04503,Taxi,2021-07-19,2027-12-31,Active,Limerick,No,3,2022,5,Urban
SPSV_04504,Taxi,2024-07-19,2027-12-31,Active,Clare,Yes,1,2023,0,Regional
SPSV_04505,Taxi,2023-10-01,2025-09-30,Lapsed,Mayo,No,3,2021,8,Regional
SPSV_04506,Taxi,2022-06-10,2027-06-09,Active,Kerry,No,4,2022,2,Regional
SPSV_04507,Hackney,2021-04-01,2022-04-01,Lapsed,Limerick,Yes,14,2011,5,Urban
SPSV_04508,Taxi,2021-08-11,2026-08-10,Active,Donegal,No,5,2020,2,Regional
SPSV_04509,Taxi,2019-06-14,2022-06-13,Lapsed,Monaghan,No,4,2020,11,Regional
SPSV_04510,Hackney,2016-02-09,2021-02-07,Lapsed,Wicklow,No,2,2023,7,Regional
SPSV_04511,Taxi,2024-10-21,2027-10-21,Active,Wexford,Yes,4,2020,0,Regional
SPSV_04512,Taxi,2024-04-22,2027-12-31,Active,Wexford,No,1,2025,15,Regional
SPSV_04513,Taxi,2016-09-07,2019-09-07,Lapsed,Galway,Yes,5,2021,9,Urban
SPSV_04514,Taxi,2024-01-21,2027-12-31,Active,Cavan,No,5,2021,5,Regional
SPSV_04515,Taxi,2020-05-16,2023-05-16,Lapsed,Monaghan,No,3,2021,4,Regional
SPSV_04516,Taxi,2022-12-18,2027-12-31,Active,Meath,No,4,2020,7,Regional
SPSV_04517,Taxi,2019-09-19,2025-09-17,Lapsed,Offaly,No,2,2023,1,Regional
SPSV_04518,Hackney,2020-12-24,2023-12-24,Lapsed,Louth,No,2,2024,14,Regional
SPSV_04519,Taxi,2017-06-14,2024-06-12,Lapsed,Louth,Yes,5,2019,13,Regional
SPSV_04520,Taxi,2020-12-27,2024-12-26,Lapsed,Laois,No,3,2023,6,Regional
SPSV_04521,Hackney,2023-02-22,2027-12-31,Active,Clare,No,4,2022,6,Regional
SPSV_04522,Taxi,2020-09-08,2025-09-07,Lapsed,Louth,No,3,2023,3,Regional
SPSV_04523,Hackney,2023-02-11,2024-02-11,Lapsed,Limerick,Yes,4,2021,9,Urban
SPSV_04524,Taxi,2021-05-15,2027-12-31,Active,Waterford,No,10,2014,9,Urban
SPSV_04525,Hackney,2016-06-20,2019-06-20,Lapsed,Waterford,No,9,2015,11,Urban
SPSV_04526,Taxi,2018-10-15,2021-10-14,Lapsed,Waterford,No,0,2024,9,Urban
SPSV_04527,Hackney,2024-07-25,2027-12-31,Active,Fingal,No,0,2025,3,Urban
SPSV_04528,Hackney,2021-04-16,2026-04-15,Expiring,Clare,No,5,2020,4,Regional
SPSV_04529,Taxi,2021-10-15,2023-10-15,Lapsed,Wicklow,No,2,2023,8,Regional
SPSV_04530,Taxi,2020-08-14,2022-08-14,Lapsed,Tipperary,No,3,2022,4,Regional
SPSV_04531,Taxi,2024-01-06,2027-12-31,Active,Tipperary,No,13,2011,14,Regional
SPSV_04532,Taxi,2019-01-26,2021-01-25,Lapsed,Tipperary,Yes,3,2022,7,Regional
SPSV_04533,Taxi,2022-02-04,2027-12-31,Active,Mayo,No,6,2018,0,Regional
SPSV_04534,Taxi,2020-07-24,2025-07-23,Lapsed,Louth,No,3,2023,7,Regional
SPSV_04535,Taxi,2023-07-25,2026-07-24,Active,Cork,No,4,2020,7,Urban
SPSV_04536,Taxi,2018-05-26,2022-05-25,Lapsed,Louth,No,7,2019,14,Regional
SPSV_04537,Taxi,2016-12-11,2020-12-10,Lapsed,Cork,Yes,7,2018,8,Urban
SPSV_04538,Taxi,2017-01-14,2021-01-13,Lapsed,Louth,No,4,2022,10,Regional
SPSV_04539,Taxi,2024-10-01,2027-12-31,Active,Offaly,No,3,2022,7,Regional
SPSV_04540,Taxi,2023-11-21,2027-12-31,Active,Wicklow,No,3,2021,13,Regional
SPSV_04541,Taxi,2016-01-04,2021-01-02,Lapsed,Sligo,No,0,2024,14,Regional
SPSV_04542,Taxi,2022-11-18,2026-11-17,Active,Donegal,Yes,1,2024,3,Regional
SPSV_04543,Taxi,2021-08-24,2024-08-23,Lapsed,Sligo,Yes,3,2021,5,Regional
SPSV_04544,Taxi,2020-04-15,2025-04-14,Lapsed,Tipperary,No,11,2015,6,Regional
SPSV_04545,Taxi,2024-03-19,2027-12-31,Active,Donegal,Yes,3,2023,12,Regional
SPSV_04546,Hackney,2018-12-16,2023-12-15,Lapsed,Sligo,No,4,2022,4,Regional
SPSV_04547,Taxi,2018-10-19,2019-10-19,Lapsed,Kerry,No,4,2021,0,Regional
SPSV_04548,Taxi,2018-04-13,2024-04-11,Lapsed,Meath,No,3,2023,12,Regional
SPSV_04549,Taxi,2017-03-27,2020-03-26,Lapsed,Wicklow,Yes,3,2023,4,Regional
SPSV_04550,Hackney,2018-10-05,2023-10-04,Lapsed,Donegal,Yes,7,2019,6,Regional
SPSV_04551,Hackney,2017-10-21,2023-10-20,Lapsed,Kildare,No,4,2022,6,Regional
SPSV_04552,Taxi,2025-01-08,2027-12-31,Active,Dún Laoghaire-Rathdown,Yes,5,2021,0,Urban
SPSV_04553,Taxi,2023-06-13,2027-06-12,Active,Laois,No,1,2025,2,Regional
SPSV_04554,Hackney,2022-10-13,2027-10-12,Active,Wicklow,No,4,2021,12,Regional
SPSV_04555,Taxi,2016-12-05,2017-12-05,Lapsed,Kildare,No,0,2025,7,Regional
SPSV_04556,Taxi,2021-09-21,2027-09-20,Active,Galway,No,1,2024,12,Urban
SPSV_04557,Taxi,2021-04-12,2023-04-12,Lapsed,Dublin City,Yes,2,2023,16,Urban
SPSV_04558,Taxi,2020-02-01,2024-01-31,Lapsed,Galway,Yes,3,2022,0,Urban
SPSV_04559,Hackney,2019-01-09,2021-01-08,Lapsed,Cork,No,1,2025,6,Urban
SPSV_04560,Limousine,2018-05-16,2024-05-14,Lapsed,Limerick,No,1,2025,7,Urban
SPSV_04561,Hackney,2023-10-22,2027-12-31,Active,Laois,No,3,2022,15,Regional
SPSV_04562,Taxi,2018-04-11,2023-04-10,Lapsed,Meath,Yes,7,2018,2,Regional
SPSV_04563,Hackney,2023-02-25,2027-12-31,Active,Meath,No,0,2025,9,Regional
SPSV_04564,Taxi,2025-05-28,2027-12-31,Active,Limerick,No,3,2021,14,Urban
SPSV_04565,Taxi,2023-11-09,2025-11-08,Lapsed,Fingal,No,10,2014,12,Urban
SPSV_04566,Hackney,2022-05-31,2027-05-30,Active,Dublin City,Yes,14,2010,10,Urban
SPSV_04567,Taxi,2021-07-20,2026-07-19,Active,Offaly,No,15,2011,4,Regional
SPSV_04568,Taxi,2024-11-05,2025-11-05,Lapsed,Monaghan,Yes,7,2018,13,Regional
SPSV_04569,Taxi,2021-10-19,2024-10-18,Lapsed,,No,3,2021,0,Regional
SPSV_04570,Hackney,2025-01-25,2027-12-31,Active,Meath,No,1,2024,10,Regional
SPSV_04571,Taxi,2022-03-18,2024-03-17,Lapsed,Limerick,No,6,2020,0,Urban
SPSV_04572,Taxi,2022-06-19,2026-06-18,Expiring,Kilkenny,No,1,2024,16,Regional
SPSV_04573,Taxi,2025-06-03,2026-06-03,Expiring,Laois,No,8,2016,2,Regional
SPSV_04574,Hackney,2024-05-30,2027-12-31,Active,Dún Laoghaire-Rathdown,Yes,12,2014,5,Urban
SPSV_04575,Hackney,2019-05-21,2022-05-20,Lapsed,Wicklow,No,9,2016,16,Regional
SPSV_04576,Taxi,2018-05-31,2021-05-30,Lapsed,Kildare,Yes,3,2023,10,Regional
SPSV_04577,Taxi,2016-08-05,2023-08-04,Lapsed,Cork,Yes,2,2022,4,Urban
SPSV_04578,Taxi,2023-03-20,2027-03-19,Active,Fingal,Yes,1,2023,8,Urban
SPSV_04579,Limousine,2016-06-17,2019-06-17,Lapsed,Waterford,No,8,2016,9,Urban
SPSV_04580,Taxi,2019-07-22,2024-07-20,Lapsed,Clare,No,1,2025,10,Regional
SPSV_04581,Hackney,2016-09-06,2019-09-06,Lapsed,Waterford,No,5,2021,6,Urban
SPSV_04582,Taxi,2023-07-15,2025-07-14,Lapsed,Offaly,Yes,14,2010,6,Regional
SPSV_04583,Hackney,2020-02-24,2021-02-23,Lapsed,Galway,No,3,2023,11,Urban
SPSV_04584,Hackney,2016-12-04,2023-12-03,Lapsed,Dublin City,No,1,2025,6,Urban
SPSV_04585,Hackney,2017-07-30,2022-07-29,Lapsed,Cavan,No,4,2020,2,Regional
SPSV_04586,Limousine,2018-03-17,2024-03-15,Lapsed,Dublin City,No,1,2023,6,Urban
SPSV_04587,Taxi,2016-03-24,2023-03-23,Lapsed,Waterford,No,8,2017,7,Urban
SPSV_04588,Taxi,2017-12-23,2024-12-21,Lapsed,Kildare,No,1,2023,9,Regional
SPSV_04589,Taxi,2022-07-07,2027-07-06,Active,Tipperary,No,4,2022,8,Regional
SPSV_04590,Hackney,2018-05-02,2023-05-01,Lapsed,Cavan,No,4,2021,1,Regional
SPSV_04591,Taxi,2020-10-11,2023-10-11,Lapsed,Wicklow,Yes,7,2019,10,Regional
SPSV_04592,Taxi,2020-08-26,2022-08-26,Lapsed,Meath,Yes,9,2016,6,Regional
SPSV_04593,Taxi,2019-03-02,2024-02-29,Lapsed,Louth,No,10,2016,5,Regional
SPSV_04594,Taxi,2017-10-22,2022-10-21,Lapsed,Offaly,No,5,2020,12,Regional
SPSV_04595,Taxi,2022-02-20,2027-12-31,Active,Mayo,No,5,2020,4,Regional
SPSV_04596,Taxi,2023-12-15,2027-12-14,Active,Cork,Yes,3,2023,16,Urban
SPSV_04597,Hackney,2022-01-30,2027-01-29,Active,Mayo,No,3,2022,16,Regional
SPSV_04598,Taxi,2016-09-02,2021-09-01,Lapsed,Cavan,No,4,2022,13,Regional
SPSV_04599,Taxi,2024-12-30,2027-12-30,Active,,No,2,2024,4,Regional
SPSV_04600,Taxi,2017-10-19,2022-10-18,Lapsed,Galway,No,2,2023,10,Urban
SPSV_04601,Taxi,2016-01-02,2020-01-01,Lapsed,Cork,No,2,2022,9,Urban
SPSV_04602,Hackney,2019-04-10,2023-04-09,Lapsed,Dublin City,No,4,2020,4,Urban
SPSV_04603,Hackney,2023-02-20,2027-02-19,Active,Kilkenny,No,0,2024,13,Regional
SPSV_04604,Taxi,2021-08-18,2023-08-18,Lapsed,Wicklow,No,9,2017,7,Regional
SPSV_04605,Hackney,2016-07-12,2020-07-11,Lapsed,Monaghan,No,4,2022,0,Regional
SPSV_04606,Hackney,2023-11-21,2027-12-31,Active,Clare,No,3,2021,15,Regional
SPSV_04607,Hackney,2020-09-21,2024-09-20,Lapsed,Monaghan,Yes,3,2023,15,Regional
SPSV_04608,Taxi,2017-10-19,2021-10-18,Lapsed,Westmeath,No,0,2024,7,Regional
SPSV_04609,Limousine,2021-04-19,2023-04-19,Lapsed,Dún Laoghaire-Rathdown,No,1,2025,11,Urban
SPSV_04610,Taxi,2020-11-18,2023-11-18,Lapsed,Galway,Yes,3,2023,9,Urban
SPSV_04611,Taxi,2024-10-01,2027-10-01,Active,Cork,Yes,1,2025,5,Urban
SPSV_04612,Taxi,2024-05-18,2027-12-31,Active,Sligo,No,2,2022,21,Regional
SPSV_04613,Taxi,2018-09-04,2023-09-03,Lapsed,Tipperary,No,1,2024,4,Regional
SPSV_04614,Taxi,2016-06-07,2022-06-06,Lapsed,Meath,Yes,0,2025,8,Regional
SPSV_04615,Taxi,2018-12-08,2020-12-07,Lapsed,Cork,Yes,2,2024,2,Urban
SPSV_04616,Taxi,2019-02-02,2020-02-02,Lapsed,Wexford,No,0,2024,12,Regional
SPSV_04617,Hackney,2021-09-18,2025-09-17,Lapsed,Meath,No,15,2009,11,Regional
SPSV_04618,Hackney,2020-07-03,2024-07-02,Lapsed,Louth,No,6,2020,12,Regional
SPSV_04619,Taxi,2024-08-16,2027-12-31,Active,Wexford,No,1,2025,1,Regional
SPSV_04620,Hackney,2017-06-01,2023-05-31,Lapsed,Dún Laoghaire-Rathdown,No,1,2024,9,Urban
SPSV_04621,Hackney,2021-08-14,2027-08-13,Active,Dublin City,Yes,2,2024,9,Urban
SPSV_04622,Hackney,2023-07-23,2025-07-22,Lapsed,Laois,No,7,2019,1,Regional
SPSV_04623,Taxi,2018-09-06,2025-09-04,Lapsed,Kerry,No,5,2021,9,Regional
SPSV_04624,Hackney,2022-10-05,2024-10-04,Lapsed,Wicklow,Yes,4,2021,4,Regional
SPSV_04625,Hackney,2024-05-01,2027-12-31,Active,Clare,No,0,2025,6,Regional
SPSV_04626,Hackney,2023-11-13,2027-12-31,Active,Limerick,No,6,2019,10,Urban
SPSV_04627,Taxi,2018-02-14,2023-02-13,Lapsed,South Dublin,No,13,2011,8,Urban
SPSV_04628,Taxi,2025-04-18,2027-12-31,Active,Cork,No,6,2020,4,Urban
SPSV_04629,Taxi,2019-10-12,2022-10-11,Lapsed,Louth,No,5,2021,2,Regional
SPSV_04630,Taxi,2023-03-07,2027-03-06,Active,Mayo,No,2,2024,7,Regional
SPSV_04631,Taxi,2021-06-12,2024-06-11,Lapsed,Dún Laoghaire-Rathdown,No,10,2016,9,Urban
SPSV_04632,Taxi,2021-09-09,2022-09-09,Lapsed,Sligo,No,0,2025,8,Regional
SPSV_04633,Hackney,2024-07-04,2027-12-31,Active,Donegal,No,9,2015,7,Regional
SPSV_04634,Hackney,2019-09-10,2023-09-09,Lapsed,Galway,No,1,2023,6,Urban
SPSV_04635,Taxi,2018-07-28,2023-07-27,Lapsed,Cork,No,5,2020,15,Urban
SPSV_04636,Limousine,2024-07-17,2026-07-17,Active,Mayo,Yes,8,2017,8,Regional
SPSV_04637,Taxi,2022-11-21,2027-12-31,Active,Kildare,Yes,1,2024,9,Regional
SPSV_04638,Taxi,2016-01-29,2018-01-28,Lapsed,Sligo,No,1,2024,6,Regional
SPSV_04639,Hackney,2017-12-03,2023-12-02,Lapsed,Cork,No,7,2019,5,Urban
SPSV_04640,Hackney,2019-02-03,2023-02-02,Lapsed,Galway,No,3,2023,17,Urban
SPSV_04641,Hackney,2023-03-25,2027-03-24,Active,Wicklow,No,2,2023,10,Regional
SPSV_04642,Taxi,2020-05-31,2026-05-30,Expiring,Westmeath,No,2,2024,11,Regional
SPSV_04643,Hackney,2016-09-17,2019-09-17,Lapsed,Dublin City,No,4,2022,3,Urban
SPSV_04644,Taxi,2018-09-24,2021-09-23,Lapsed,Westmeath,No,13,2011,12,Regional
SPSV_04645,Hackney,2018-06-11,2022-06-10,Lapsed,Wicklow,Yes,8,2018,2,Regional
SPSV_04646,Hackney,2018-06-13,2021-06-12,Lapsed,Sligo,No,4,2020,9,Regional
SPSV_04647,Taxi,2021-07-20,2025-07-19,Lapsed,Dún Laoghaire-Rathdown,Yes,2,2024,8,Urban
SPSV_04648,Taxi,2024-09-29,2027-09-29,Active,Fingal,Yes,1,2023,14,Urban
SPSV_04649,Hackney,2024-09-21,2027-12-31,Active,Sligo,No,2,2022,5,Regional
SPSV_04650,Taxi,2020-10-11,2025-10-10,Lapsed,South Dublin,No,1,2023,10,Urban
SPSV_04651,Taxi,2024-10-16,2025-10-16,Lapsed,Fingal,Yes,5,2019,9,Urban
SPSV_04652,Hackney,2018-10-31,2024-10-29,Lapsed,Cork,No,1,2024,4,Urban
SPSV_04653,Taxi,2023-05-20,2026-05-19,Expiring,Wicklow,No,5,2021,10,Regional
SPSV_04654,Hackney,2018-07-11,2021-07-10,Lapsed,Dublin City,Yes,13,2012,7,Urban
SPSV_04655,Taxi,2016-04-23,2020-04-22,Lapsed,Dublin City,Yes,3,2023,7,Urban
SPSV_04656,Taxi,2019-08-15,2024-08-13,Lapsed,South Dublin,Yes,5,2020,6,Urban
SPSV_04657,Hackney,2023-02-08,2027-02-07,Active,Limerick,No,3,2023,8,Urban
SPSV_04658,Taxi,2022-04-01,2027-03-31,Active,Clare,Yes,3,2022,8,Regional
SPSV_04659,Taxi,2020-11-23,2022-11-23,Lapsed,Clare,No,4,2021,10,Regional
SPSV_04660,Hackney,2021-11-22,2027-12-31,Active,Tipperary,No,0,2024,9,Regional
SPSV_04661,Taxi,2024-09-04,2027-12-31,Active,Fingal,No,7,2018,12,Urban
SPSV_04662,Taxi,2020-01-26,2023-01-25,Lapsed,Dublin City,No,4,2020,12,Urban
SPSV_04663,Taxi,2020-08-13,2025-08-12,Lapsed,Westmeath,No,3,2021,15,Regional
SPSV_04664,Hackney,2020-04-07,2025-04-06,Lapsed,Laois,No,3,2022,11,Regional
SPSV_04665,Hackney,2017-07-24,2019-07-24,Lapsed,Mayo,No,3,2023,8,Regional
SPSV_04666,Hackney,2022-02-28,2025-02-27,Lapsed,Laois,No,2,2023,13,Regional
SPSV_04667,Taxi,2017-01-29,2018-01-29,Lapsed,Tipperary,No,1,2023,8,Regional
SPSV_04668,Hackney,2020-11-26,2026-11-25,Active,Mayo,No,4,2020,9,Regional
SPSV_04669,Taxi,2022-02-08,2027-02-07,Active,Offaly,No,0,2025,0,Regional
SPSV_04670,Hackney,2017-02-09,2020-02-09,Lapsed,Laois,No,1,2024,3,Regional
SPSV_04671,Taxi,2020-05-17,2022-05-17,Lapsed,Cavan,No,2,2023,11,Regional
SPSV_04672,Hackney,2024-07-27,2027-12-31,Active,Galway,No,6,2019,14,Urban
SPSV_04673,Hackney,2020-08-26,2024-08-25,Lapsed,Monaghan,No,12,2014,10,Regional
SPSV_04674,Taxi,2022-01-05,2027-01-04,Active,Wicklow,Yes,0,2024,11,Regional
SPSV_04675,Taxi,2020-09-11,2027-09-10,Active,Fingal,No,6,2019,11,Urban
SPSV_04676,Hackney,2021-11-30,2025-11-29,Lapsed,Limerick,Yes,1,2024,8,Urban
SPSV_04677,Taxi,2024-03-19,2027-12-31,Active,Westmeath,Yes,9,2016,3,Regional
SPSV_04678,Limousine,2017-04-08,2021-04-07,Lapsed,Sligo,No,15,2009,11,Regional
SPSV_04679,Taxi,2017-05-01,2023-04-30,Lapsed,Dún Laoghaire-Rathdown,No,0,2024,1,Urban
SPSV_04680,Taxi,2025-04-18,2027-04-18,Active,Louth,No,4,2020,10,Regional
SPSV_04681,Taxi,2018-02-27,2021-02-26,Lapsed,Meath,No,5,2020,15,Regional
SPSV_04682,Taxi,2022-01-01,2026-12-31,Active,Fingal,Yes,0,2024,9,Urban
SPSV_04683,Hackney,2024-03-21,2025-03-21,Lapsed,Limerick,No,1,2024,10,Urban
SPSV_04684,Taxi,2016-02-26,2019-02-25,Lapsed,Sligo,No,4,2021,13,Regional
SPSV_04685,Hackney,2020-03-26,2025-03-25,Lapsed,Kilkenny,No,4,2022,7,Regional
SPSV_04686,Taxi,2023-11-05,2026-11-04,Active,Meath,No,4,2022,15,Regional
SPSV_04687,Taxi,2025-04-15,2027-12-31,Active,Wexford,No,2,2024,13,Regional
SPSV_04688,Taxi,2020-09-10,2024-09-09,Lapsed,Clare,No,4,2020,8,Regional
SPSV_04689,Taxi,2019-08-24,2023-08-23,Lapsed,Fingal,Yes,1,2025,0,Urban
SPSV_04690,Limousine,2023-09-30,2025-09-29,Lapsed,Westmeath,No,3,2021,7,Regional
SPSV_04691,Taxi,2020-08-16,2027-08-15,Active,South Dublin,No,1,2024,7,Urban
SPSV_04692,Taxi,2017-10-04,2018-10-04,Lapsed,Kilkenny,No,0,2025,9,Regional
SPSV_04693,Taxi,2023-12-08,2027-12-31,Active,Westmeath,No,1,2025,15,Regional
SPSV_04694,Taxi,2018-08-10,2020-08-09,Lapsed,Mayo,No,4,2020,13,Regional
SPSV_04695,Taxi,2019-09-04,2023-09-03,Lapsed,,No,10,2014,9,Regional
SPSV_04696,Hackney,2020-10-01,2023-10-01,Lapsed,Sligo,No,7,2019,6,Regional
SPSV_04697,Taxi,2022-06-04,2024-06-03,Lapsed,Fingal,No,2,2022,0,Urban
SPSV_04698,Taxi,2018-11-08,2020-11-07,Lapsed,Sligo,No,4,2020,11,Regional
