Enforcement_ID,Licence_ID,Action_Type,Action_Date,Outcome
ENF_003069,SPSV_03719,Fine,2024-11-06,Pending
ENF_003070,SPSV_03996,Suspension,2022-11-05,Complied
ENF_003071,SPSV_00783,Warning,2025-09-19,Complied
ENF_003072,SPSV_04190,Fine,2022-01-19,Complied
ENF_003073,SPSV_02043,Warning,2022-07-24,Complied
ENF_003074,SPSV_04913,Fine,2024-11-26,Appealed
ENF_003075,SPSV_02609,Warning,2024-11-13,Complied
ENF_003076,SPSV_00353,Warning,2024-04-07,Complied
ENF_003077,SPSV_01363,Fine,2023-04-06,Appealed
ENF_003078,SPSV_03450,Warning,2022-07-11,Complied
ENF_003079,SPSV_02672,Suspension,2023-03-05,Complied
ENF_003080,SPSV_04790,Warning,2023-05-09,Complied
ENF_003081,SPSV_00917,Suspension,2022-02-10,Appealed
ENF_003082,SPSV_04069,Warning,2022-06-16,Pending
ENF_003083,SPSV_03818,Warning,2022-06-11,Complied
ENF_003084,SPSV_02689,Education/Advisory,2025-04-24,Complied
ENF_003085,SPSV_00961,Warning,2022-12-31,Complied
ENF_003086,SPSV_00953,Fine,2024-05-01,Appealed
ENF_003087,SPSV_02716,Warning,2022-10-16,Complied
ENF_003088,SPSV_04559,Suspension,2025-07-14,Not Upheld
ENF_003089,SPSV_01735,Warning,2024-09-29,Pending
ENF_003090,SPSV_02261,Warning,2024-12-02,Complied
ENF_003091,SPSV_04393,Warning,2023-02-13,Complied
ENF_003092,SPSV_03967,Warning,2022-05-16,Appealed
ENF_003093,SPSV_02164,Warning,2024-12-16,Complied
ENF_003094,SPSV_00082,Suspension,2022-05-22,Pending
ENF_003095,SPSV_04033,Warning,2022-11-11,Appealed
ENF_003096,SPSV_02957,Warning,2022-10-08,Complied
ENF_003097,SPSV_01062,Fine,2022-06-12,Complied
ENF_003098,SPSV_04208,Warning,2023-11-08,Complied
ENF_003099,SPSV_00254,Suspension,2022-12-31,Pending
ENF_003100,SPSV_04262,Fine,2025-06-24,Complied
ENF_003101,SPSV_04220,Warning,2025-04-23,Complied
ENF_003102,SPSV_00322,Warning,2022-03-21,Complied
ENF_003103,SPSV_01502,Fine,2023-11-13,Complied
ENF_003104,SPSV_04261,Fine,2022-12-16,Pending
ENF_003105,SPSV_04267,Warning,2024-09-19,Complied
ENF_003106,SPSV_02336,Warning,2025-10-04,Complied
ENF_003107,SPSV_03864,Education/Advisory,2025-10-26,Appealed
ENF_003108,SPSV_03412,Suspension,2025-04-19,Complied
ENF_003109,SPSV_02047,Fine,2024-05-16,Complied
ENF_003110,SPSV_01550,Warning,2022-01-08,Appealed
ENF_003111,SPSV_04441,Fine,2023-11-28,Complied
ENF_003112,SPSV_02008,Fine,2025-09-29,Appealed
ENF_003113,SPSV_02061,Fine,2023-02-27,Not Upheld
ENF_003114,SPSV_03914,Warning,2022-10-27,Complied
ENF_003115,SPSV_02066,Warning,2023-09-23,Appealed
ENF_003116,SPSV_01487,Warning,2025-01-09,Complied
ENF_003117,SPSV_01576,Suspension,2025-10-09,Complied
ENF_003118,SPSV_02802,Warning,2024-01-28,Pending
ENF_003119,SPSV_00524,Warning,2024-05-26,Complied
ENF_003120,SPSV_01005,Warning,2024-10-18,Pending
ENF_003121,SPSV_02604,Warning,2024-12-14,Complied
ENF_003122,SPSV_04811,Fine,2025-02-13,Appealed
ENF_003123,SPSV_03480,Suspension,2023-03-29,Appealed
ENF_003124,SPSV_04365,Warning,2025-10-03,Complied
ENF_003125,SPSV_03314,Warning,2025-01-28,Complied
ENF_003126,SPSV_00077,Fine,2024-06-03,Appealed
ENF_003127,SPSV_04527,Warning,2025-04-21,Appealed
ENF_003128,SPSV_03675,Fine,2025-08-11,Complied
ENF_003129,SPSV_02736,Suspension,2024-09-10,Complied
ENF_003130,SPSV_03297,Warning,2025-04-03,Complied
ENF_003131,SPSV_04604,Suspension,2025-08-16,Pending
ENF_003132,SPSV_01239,Fine,2023-05-08,Complied
ENF_003133,SPSV_00689,Fine,2023-10-09,Pending
ENF_003134,SPSV_03629,Warning,2024-06-14,Complied
ENF_003135,SPSV_01314,Warning,2023-12-06,Complied
ENF_003136,SPSV_00692,Warning,2023-02-17,Complied
ENF_003137,SPSV_04736,Warning,2025-06-24,Complied
ENF_003138,SPSV_03452,Suspension,2024-02-06,Pending
ENF_003139,SPSV_02578,Fine,2022-12-25,Complied
ENF_003140,SPSV_02071,Warning,2023-02-28,Complied
ENF_003141,SPSV_02867,Suspension,2023-03-21,Complied
ENF_003142,SPSV_01208,Suspension,2025-11-25,Appealed
ENF_003143,SPSV_04458,Warning,2025-07-19,Pending
ENF_003144,SPSV_03123,Fine,2024-01-11,Complied
ENF_003145,SPSV_00238,Warning,2025-09-30,Not Upheld
ENF_003146,SPSV_02011,Warning,2022-07-18,Complied
ENF_003147,SPSV_04626,Warning,2022-07-14,Complied
ENF_003148,SPSV_02811,Revocation,2022-07-15,Complied
ENF_003149,SPSV_00922,Warning,2025-03-09,Appealed
ENF_003150,SPSV_03874,Suspension,2024-03-19,Pending
ENF_003151,SPSV_01119,Fine,2022-06-25,Appealed
ENF_003152,SPSV_02539,Warning,2025-03-12,Appealed
ENF_003153,SPSV_02574,Fine,2023-01-01,Complied
ENF_003154,SPSV_00661,Education/Advisory,2023-04-04,Complied
ENF_003155,SPSV_01727,Education/Advisory,2025-09-02,Complied
ENF_003156,SPSV_02364,Fine,2023-03-10,Complied
ENF_003157,SPSV_00725,Warning,2025-12-23,Pending
ENF_003158,SPSV_03732,Suspension,2025-01-09,Pending
ENF_003159,SPSV_03281,Warning,2025-12-12,Pending
ENF_003160,SPSV_03063,Revocation,2024-08-04,Pending
ENF_003161,SPSV_02331,Fine,2024-05-08,Complied
ENF_003162,SPSV_01460,Warning,2025-12-02,Appealed
ENF_003163,SPSV_04098,Warning,2025-02-07,Complied
ENF_003164,SPSV_03147,Fine,2022-12-28,Complied
ENF_003165,SPSV_01962,Fine,2024-01-13,Complied
ENF_003166,SPSV_00283,Warning,2024-09-02,Complied
ENF_003167,SPSV_00595,Warning,2025-12-28,Appealed
ENF_003168,SPSV_03580,Suspension,2024-07-11,Complied
ENF_003169,SPSV_01347,Warning,2023-08-16,Complied
ENF_003170,SPSV_02461,Warning,2024-12-13,Complied
ENF_003171,SPSV_02077,Fine,2025-08-18,Pending
ENF_003172,SPSV_02780,Fine,2025-07-05,Complied
ENF_003173,SPSV_00378,Fine,2024-01-10,Complied
ENF_003174,SPSV_04119,Education/Advisory,2022-10-04,Complied
ENF_003175,SPSV_03220,Fine,2024-04-28,Complied
ENF_003176,SPSV_03856,Warning,2023-05-30,Complied
ENF_003177,SPSV_00727,Fine,2022-02-03,Complied
ENF_003178,SPSV_02661,Fine,2025-12-06,Appealed
ENF_003179,SPSV_01147,Fine,2024-02-13,Complied
ENF_003180,SPSV_04535,Education/Advisory,2025-06-28,Complied
ENF_003181,SPSV_02274,Fine,2022-09-02,Complied
ENF_003182,SPSV_02504,Revocation,2024-06-01,Complied
ENF_003183,SPSV_01387,Warning,2024-12-25,Complied
ENF_003184,SPSV_04604,Fine,2025-03-12,Complied
ENF_003185,SPSV_03688,Warning,2023-09-16,Appealed
ENF_003186,SPSV_01990,Warning,2025-09-08,Complied
ENF_003187,SPSV_01535,Warning,2024-12-22,Complied
ENF_003188,SPSV_04404,Fine,2023-10-20,Complied
ENF_003189,SPSV_01750,Warning,2023-11-05,Appealed
ENF_003190,SPSV_01560,Warning,2024-09-30,Appealed
ENF_003191,SPSV_04853,Warning,2025-08-28,Complied
ENF_003192,SPSV_04676,Suspension,2024-03-15,Pending
ENF_003193,SPSV_03563,Warning,2024-10-24,Complied
ENF_003194,SPSV_02582,Warning,2022-03-13,Complied
ENF_003195,SPSV_00824,Warning,2022-01-13,Appealed
ENF_003196,SPSV_01941,Warning,2022-02-06,Pending
ENF_003197,SPSV_03583,Warning,2023-10-13,Complied
ENF_003198,SPSV_01250,Education/Advisory,2023-12-12,Complied
ENF_003199,SPSV_02753,Warning,2025-11-17,Complied
ENF_003200,SPSV_01626,Warning,2022-04-01,Complied
ENF_003201,SPSV_01625,Fine,2023-01-29,Not Upheld
ENF_003202,SPSV_02227,Warning,2023-07-14,Complied
ENF_003203,SPSV_03820,Fine,2025-11-10,Complied
ENF_003204,SPSV_00074,Revocation,2022-05-10,Pending
ENF_003205,SPSV_04098,Fine,2025-02-18,Complied
ENF_003206,SPSV_04767,Fine,2023-03-16,Not Upheld
ENF_003207,SPSV_00201,Suspension,2025-01-19,Complied
ENF_003208,SPSV_01651,Warning,2022-01-17,Complied
ENF_003209,SPSV_00978,Education/Advisory,2024-07-15,Complied
ENF_003210,SPSV_03944,Warning,2025-04-02,Complied
ENF_003211,SPSV_02446,Fine,2025-09-22,Complied
ENF_003212,SPSV_01265,Education/Advisory,2025-08-06,Complied
ENF_003213,SPSV_04000,Suspension,2024-12-08,Pending
ENF_003214,SPSV_00794,Fine,2023-10-10,Complied
ENF_003215,SPSV_04792,Warning,2024-08-22,Complied
ENF_003216,SPSV_04577,Suspension,2024-09-10,Pending
ENF_003217,SPSV_03753,Warning,2024-09-17,Appealed
ENF_003218,SPSV_02820,Warning,2024-11-06,Complied
ENF_003219,SPSV_03441,Suspension,2024-03-06,Appealed
ENF_003220,SPSV_01357,Fine,2022-09-04,Complied
ENF_003221,SPSV_02525,Warning,2023-12-28,Appealed
ENF_003222,SPSV_02687,Suspension,2025-03-15,Complied
ENF_003223,SPSV_02948,Fine,2023-05-27,Appealed
ENF_003224,SPSV_00412,Suspension,2025-07-23,Pending
ENF_003225,SPSV_00394,Fine,2023-05-19,Complied
ENF_003226,SPSV_04814,Suspension,2025-06-10,Not Upheld
ENF_003227,SPSV_04862,Suspension,2024-05-17,Pending
ENF_003228,SPSV_00855,Fine,2022-07-19,Appealed
ENF_003229,SPSV_04567,Fine,2025-03-03,Complied
ENF_003230,SPSV_00776,Suspension,2024-08-04,Appealed
ENF_003231,SPSV_03306,Fine,2023-12-12,Complied
ENF_003232,SPSV_03347,Fine,2025-02-02,Pending
ENF_003233,SPSV_04415,Warning,2023-10-18,Complied
ENF_003234,SPSV_03285,Education/Advisory,2025-01-09,Appealed
ENF_003235,SPSV_01153,Fine,2023-03-27,Complied
ENF_003236,SPSV_02817,Fine,2024-12-25,Complied
ENF_003237,SPSV_04439,Fine,2025-04-09,Not Upheld
ENF_003238,SPSV_03782,Warning,2025-03-16,Appealed
ENF_003239,SPSV_00148,Fine,2022-07-05,Appealed
ENF_003240,SPSV_02414,Warning,2023-01-29,Pending
ENF_003241,SPSV_01822,Education/Advisory,2025-05-27,Complied
ENF_003242,SPSV_00006,Warning,2024-08-09,Appealed
ENF_003243,SPSV_01388,Fine,2025-06-10,Complied
ENF_003244,SPSV_04916,Warning,2025-09-19,Complied
ENF_003245,SPSV_01172,Warning,2025-01-04,Complied
ENF_003246,SPSV_03846,Warning,2022-04-19,Complied
ENF_003247,SPSV_01824,Warning,2023-04-24,Complied
ENF_003248,SPSV_00756,Warning,2024-02-16,Not Upheld
ENF_003249,SPSV_00507,Suspension,2023-02-07,Complied
ENF_003250,SPSV_03368,Warning,2023-09-02,Pending
ENF_003251,SPSV_01877,Warning,2023-06-15,Complied
ENF_003252,SPSV_00214,Warning,2025-05-11,Complied
ENF_003253,SPSV_04684,Fine,2024-01-17,Complied
ENF_003254,SPSV_02357,Suspension,2025-07-14,Pending
ENF_003255,SPSV_01489,Warning,2022-12-26,Complied
ENF_003256,SPSV_03925,Warning,2025-05-18,Appealed
ENF_003257,SPSV_03460,Fine,2025-04-06,Complied
ENF_003258,SPSV_03006,Fine,2023-05-26,Pending
ENF_003259,SPSV_00780,Warning,2024-08-12,Not Upheld
ENF_003260,SPSV_02093,Warning,2024-12-21,Complied
ENF_003261,SPSV_02676,Education/Advisory,2024-08-13,Complied
ENF_003262,SPSV_04131,Warning,2023-01-20,Not Upheld
ENF_003263,SPSV_04766,Fine,2022-06-17,Complied
ENF_003264,SPSV_01871,Fine,2024-02-02,Complied
ENF_003265,SPSV_01863,Warning,2022-02-21,Complied
ENF_003266,SPSV_04258,Warning,2023-08-16,Appealed
ENF_003267,SPSV_01420,Warning,2023-04-20,Complied
ENF_003268,SPSV_01255,Warning,2024-05-30,Complied
ENF_003269,SPSV_01822,Fine,2025-09-01,Complied
ENF_003270,SPSV_03831,Warning,2022-11-08,Pending
ENF_003271,SPSV_01843,Education/Advisory,2023-01-02,Complied
ENF_003272,SPSV_00478,Fine,2023-04-10,Complied
ENF_003273,SPSV_03571,Warning,2025-03-15,Pending
ENF_003274,SPSV_00490,Fine,2023-10-14,Pending
ENF_003275,SPSV_03077,Warning,2022-11-14,Pending
ENF_003276,SPSV_00079,Suspension,2024-06-20,Complied
ENF_003277,SPSV_04908,Fine,2024-07-19,Complied
ENF_003278,SPSV_02471,Warning,2022-02-25,Complied
ENF_003279,SPSV_04430,Warning,2024-08-17,Pending
ENF_003280,SPSV_02331,Fine,2022-10-16,Complied
ENF_003281,SPSV_02389,Suspension,2022-08-12,Appealed
ENF_003282,SPSV_00813,Fine,2025-03-31,Complied
ENF_003283,SPSV_02238,Fine,2025-01-27,Complied
ENF_003284,SPSV_00771,Warning,2024-06-11,Complied
ENF_003285,SPSV_02525,Fine,2025-05-14,Complied
ENF_003286,SPSV_01865,Fine,2023-07-31,Complied
ENF_003287,SPSV_00662,Warning,2022-02-13,Complied
ENF_003288,SPSV_03836,Fine,2025-09-30,Complied
ENF_003289,SPSV_00482,Revocation,2023-11-27,Complied
ENF_003290,SPSV_01961,Warning,2023-03-06,Complied
ENF_003291,SPSV_01136,Warning,2025-08-19,Complied
ENF_003292,SPSV_02744,Education/Advisory,2023-10-30,Complied
ENF_003293,SPSV_00906,Education/Advisory,2023-09-05,Appealed
ENF_003294,SPSV_00293,Fine,2023-08-20,Complied
ENF_003295,SPSV_04256,Fine,2023-12-02,Complied
ENF_003296,SPSV_01125,Warning,2025-12-30,Complied
ENF_003297,SPSV_02163,Fine,2024-08-28,Complied
ENF_003298,SPSV_03691,Fine,2022-01-19,Complied
ENF_003299,SPSV_03007,Fine,2024-03-03,Complied
ENF_003300,SPSV_00369,Warning,2022-04-15,Complied
ENF_003301,SPSV_03458,Warning,2023-09-03,Complied
ENF_003302,SPSV_01664,Suspension,2023-05-25,Appealed
ENF_003303,SPSV_00638,Fine,2023-12-10,Complied
ENF_003304,SPSV_03021,Warning,2024-06-18,Complied
ENF_003305,SPSV_03821,Fine,2022-08-01,Appealed
ENF_003306,SPSV_02496,Warning,2024-10-02,Appealed
ENF_003307,SPSV_01868,Warning,2022-08-23,Complied
ENF_003308,SPSV_04822,Warning,2023-05-04,Pending
ENF_003309,SPSV_03446,Fine,2022-09-13,Complied
ENF_003310,SPSV_01563,Fine,2024-04-13,Appealed
ENF_003311,SPSV_00588,Warning,2023-10-28,Appealed
ENF_003312,SPSV_00710,Fine,2022-09-09,Complied
ENF_003313,SPSV_03754,Suspension,2023-10-09,Complied
ENF_003314,SPSV_03121,Fine,2025-10-27,Complied
ENF_003315,SPSV_04754,Fine,2023-06-10,Complied
ENF_003316,SPSV_00520,Fine,2025-10-15,Complied
ENF_003317,SPSV_00272,Fine,2025-09-23,Complied
ENF_003318,SPSV_01208,Warning,2022-01-05,Complied
ENF_003319,SPSV_03357,Fine,2025-09-19,Pending
ENF_003320,SPSV_02333,Warning,2024-07-15,Pending
ENF_003321,SPSV_04001,Education/Advisory,2025-09-21,Complied
ENF_003322,SPSV_01295,Fine,2024-09-19,Appealed
ENF_003323,SPSV_02045,Warning,2023-06-16,Complied
ENF_003324,SPSV_01358,Warning,2025-09-01,Complied
ENF_003325,SPSV_02237,Warning,2023-07-28,Pending
ENF_003326,SPSV_03496,Education/Advisory,2023-08-27,Not Upheld
ENF_003327,SPSV_01723,Education/Advisory,2024-04-19,Complied
ENF_003328,SPSV_03528,Warning,2022-09-30,Complied
ENF_003329,SPSV_02507,Fine,2022-11-06,Complied
ENF_003330,SPSV_02842,Fine,2023-08-16,Complied
ENF_003331,SPSV_04272,Warning,2022-07-06,Complied
ENF_003332,SPSV_03288,Fine,2022-08-21,Appealed
ENF_003333,SPSV_02058,Suspension,2025-09-26,Complied
ENF_003334,SPSV_01048,Warning,2023-05-21,Complied
ENF_003335,SPSV_02204,Warning,2023-03-23,Appealed
ENF_003336,SPSV_04295,Warning,2023-04-25,Complied
ENF_003337,SPSV_04670,Warning,2023-12-29,Appealed
ENF_003338,SPSV_04579,Warning,2025-04-23,Complied
ENF_003339,SPSV_03938,Fine,2024-04-17,Complied
ENF_003340,SPSV_01617,Warning,2025-07-11,Not Upheld
ENF_003341,SPSV_04839,Warning,2025-09-06,Complied
ENF_003342,SPSV_00691,Suspension,2023-04-17,Complied
ENF_003343,SPSV_03920,Fine,2024-04-12,Complied
ENF_003344,SPSV_04274,Warning,2023-11-10,Appealed
ENF_003345,SPSV_04630,Suspension,2024-05-02,Appealed
ENF_003346,SPSV_01977,Warning,2022-07-06,Complied
ENF_003347,SPSV_03920,Warning,2023-01-26,Pending
ENF_003348,SPSV_03453,Warning,2023-10-19,Appealed
ENF_003349,SPSV_01217,Suspension,2024-10-04,Appealed
ENF_003350,SPSV_01879,Warning,2025-10-13,Complied
ENF_003351,SPSV_04088,Warning,2024-11-27,Complied
ENF_003352,SPSV_00675,Education/Advisory,2023-03-21,Complied
ENF_003353,SPSV_00070,Warning,2024-02-03,Complied
ENF_003354,SPSV_04695,Education/Advisory,2022-03-17,Complied
ENF_003355,SPSV_01698,Fine,2025-05-09,Not Upheld
ENF_003356,SPSV_01100,Fine,2022-05-06,Appealed
ENF_003357,SPSV_03938,Education/Advisory,2023-02-24,Appealed
ENF_003358,SPSV_01649,Warning,2025-06-12,Complied
ENF_003359,SPSV_04482,Warning,2025-10-06,Complied
ENF_003360,SPSV_00519,Education/Advisory,2022-10-17,Complied
ENF_003361,SPSV_01133,Warning,2024-06-23,Complied
ENF_003362,SPSV_00817,Fine,2024-09-28,Complied
ENF_003363,SPSV_04390,Warning,2023-12-04,Pending
ENF_003364,SPSV_04583,Warning,2023-03-17,Complied
ENF_003365,SPSV_02169,Education/Advisory,2024-03-09,Pending
ENF_003366,SPSV_00779,Fine,2023-12-08,Complied
ENF_003367,SPSV_04309,Fine,2024-06-25,Complied
ENF_003368,SPSV_01538,Suspension,2024-01-21,Pending
ENF_003369,SPSV_04986,Education/Advisory,2023-04-10,Appealed
ENF_003370,SPSV_02562,Warning,2024-08-06,Complied
ENF_003371,SPSV_03824,Warning,2025-11-10,Appealed
ENF_003372,SPSV_01827,Warning,2024-04-07,Complied
ENF_003373,SPSV_04231,Fine,2025-08-17,Complied
ENF_003374,SPSV_01623,Warning,2023-03-30,Complied
ENF_003375,SPSV_01231,Suspension,2025-09-23,Pending
ENF_003376,SPSV_01998,Warning,2023-11-22,Complied
ENF_003377,SPSV_01532,Warning,2025-04-02,Appealed
ENF_003378,SPSV_01667,Fine,2022-07-29,Complied
ENF_003379,SPSV_03721,Warning,2025-04-25,Appealed
ENF_003380,SPSV_04569,Fine,2022-06-29,Appealed
ENF_003381,SPSV_00524,Revocation,2022-11-15,Complied
ENF_003382,SPSV_02179,Warning,2023-06-19,Appealed
ENF_003383,SPSV_03171,Suspension,2025-03-01,Appealed
ENF_003384,SPSV_01914,Suspension,2024-09-02,Complied
ENF_003385,SPSV_04985,Warning,2024-12-27,Complied
ENF_003386,SPSV_04006,Fine,2024-06-19,Complied
ENF_003387,SPSV_04765,Warning,2024-11-23,Pending
ENF_003388,SPSV_02421,Fine,2022-06-21,Appealed
ENF_003389,SPSV_04544,Suspension,2023-05-22,Complied
ENF_003390,SPSV_04267,Fine,2025-09-03,Appealed
ENF_003391,SPSV_02539,Suspension,2024-09-27,Complied
ENF_003392,SPSV_00478,Warning,2025-06-23,Complied
ENF_003393,SPSV_00598,Fine,2024-11-10,Not Upheld
ENF_003394,SPSV_03640,Fine,2024-09-29,Complied
ENF_003395,SPSV_01419,Warning,2022-09-12,Complied
ENF_003396,SPSV_04014,Warning,2023-01-23,Complied
ENF_003397,SPSV_00410,Revocation,2024-09-12,Pending
ENF_003398,SPSV_04481,Education/Advisory,2023-07-20,Appealed
ENF_003399,SPSV_00453,Suspension,2022-12-14,Complied
ENF_003400,SPSV_04634,Fine,2023-05-25,Pending
ENF_003401,SPSV_04320,Fine,2022-12-16,Complied
ENF_003402,SPSV_04649,Fine,2022-11-05,Complied
ENF_003403,SPSV_04738,Suspension,2024-07-09,Appealed
ENF_003404,SPSV_04272,Suspension,2022-03-12,Complied
ENF_003405,SPSV_03019,Warning,2025-05-11,Complied
ENF_003406,SPSV_01447,Warning,2023-05-24,Appealed
ENF_003407,SPSV_01844,Education/Advisory,2023-04-14,Complied
ENF_003408,SPSV_02611,Fine,2023-02-23,Complied
ENF_003409,SPSV_03709,Fine,2025-05-09,Complied
ENF_003410,SPSV_02220,Warning,2022-03-18,Not Upheld
ENF_003411,SPSV_03410,Warning,2022-07-16,Pending
ENF_003412,SPSV_03807,Fine,2024-08-29,Appealed
ENF_003413,SPSV_00094,Suspension,2024-01-12,Pending
ENF_003414,SPSV_00186,Suspension,2022-01-18,Complied
ENF_003415,SPSV_02161,Suspension,2023-04-06,Complied
ENF_003416,SPSV_03054,Suspension,2023-08-10,Complied
ENF_003417,SPSV_01747,Warning,2023-06-13,Complied
ENF_003418,SPSV_04668,Fine,2022-07-27,Complied
ENF_003419,SPSV_01184,Education/Advisory,2025-06-25,Appealed
ENF_003420,SPSV_02173,Warning,2024-07-17,Not Upheld
ENF_003421,SPSV_04545,Warning,2024-06-12,Complied
ENF_003422,SPSV_01139,Fine,2025-10-10,Pending
ENF_003423,SPSV_04257,Suspension,2023-11-01,Complied
ENF_003424,SPSV_01492,Fine,2025-07-30,Appealed
ENF_003425,SPSV_01441,Fine,2024-12-20,Appealed
ENF_003426,SPSV_00776,Suspension,2023-01-02,Appealed
ENF_003427,SPSV_01326,Fine,2023-01-05,Complied
ENF_003428,SPSV_01459,Suspension,2025-02-11,Appealed
ENF_003429,SPSV_02145,Fine,2024-08-27,Complied
ENF_003430,SPSV_01071,Fine,2025-12-25,Complied
ENF_003431,SPSV_03378,Warning,2024-02-21,Appealed
ENF_003432,SPSV_01771,Fine,2025-08-29,Complied
ENF_003433,SPSV_04238,Fine,2024-02-13,Complied
ENF_003434,SPSV_01254,Education/Advisory,2024-03-24,Complied
ENF_003435,SPSV_02980,Revocation,2025-09-04,Complied
ENF_003436,SPSV_02881,Warning,2025-04-24,Complied
ENF_003437,SPSV_02645,Warning,2024-07-11,Appealed
ENF_003438,SPSV_02280,Warning,2024-08-29,Complied
ENF_003439,SPSV_00119,Warning,2023-09-01,Complied
ENF_003440,SPSV_01847,Suspension,2024-03-01,Complied
ENF_003441,SPSV_02288,Education/Advisory,2024-07-09,Appealed
ENF_003442,SPSV_01268,Revocation,2025-11-24,Complied
ENF_003443,SPSV_03336,Fine,2023-05-11,Complied
ENF_003444,SPSV_02284,Warning,2022-10-12,Appealed
ENF_003445,SPSV_02103,Fine,2022-12-30,Appealed
ENF_003446,SPSV_02336,Fine,2025-07-12,Complied
ENF_003447,SPSV_01203,Warning,2025-11-10,Complied
ENF_003448,SPSV_04826,Fine,2025-11-15,Complied
ENF_003449,SPSV_03884,Fine,2022-11-29,Pending
ENF_003450,SPSV_02830,Suspension,2024-09-24,Complied
ENF_003451,SPSV_04000,Warning,2025-05-31,Complied
ENF_003452,SPSV_01596,Education/Advisory,2022-04-13,Complied
ENF_003453,SPSV_02449,Fine,2025-01-03,Complied
ENF_003454,SPSV_04331,Fine,2022-11-21,Appealed
ENF_003455,SPSV_00295,Education/Advisory,2023-06-03,Appealed
ENF_003456,SPSV_00662,Warning,2023-12-04,Pending
ENF_003457,SPSV_00570,Warning,2022-03-29,Complied
ENF_003458,SPSV_00256,Warning,2024-03-24,Complied
ENF_003459,SPSV_04381,Warning,2022-01-15,Pending
ENF_003460,SPSV_01845,Warning,2023-03-04,Complied
ENF_003461,SPSV_01568,Suspension,2023-10-21,Complied
ENF_003462,SPSV_04675,Fine,2022-11-02,Pending
ENF_003463,SPSV_02514,Fine,2023-04-13,Complied
ENF_003464,SPSV_04971,Warning,2024-05-19,Complied
ENF_003465,SPSV_04500,Warning,2023-04-15,Not Upheld
ENF_003466,SPSV_00914,Warning,2023-08-07,Complied
ENF_003467,SPSV_01040,Revocation,2025-01-26,Not Upheld
ENF_003468,SPSV_04668,Warning,2023-12-12,Appealed
ENF_003469,SPSV_02275,Warning,2024-05-25,Complied
ENF_003470,SPSV_04857,Warning,2023-03-12,Appealed
ENF_003471,SPSV_00973,Warning,2023-02-19,Pending
ENF_003472,SPSV_03989,Warning,2025-11-05,Appealed
ENF_003473,SPSV_00418,Fine,2023-04-27,Pending
ENF_003474,SPSV_01506,Warning,2024-11-03,Complied
ENF_003475,SPSV_03800,Suspension,2024-09-02,Complied
ENF_003476,SPSV_04946,Education/Advisory,2023-02-24,Complied
ENF_003477,SPSV_04635,Education/Advisory,2024-09-20,Complied
ENF_003478,SPSV_01015,Education/Advisory,2025-08-06,Complied
ENF_003479,SPSV_01974,Warning,2022-02-07,Pending
ENF_003480,SPSV_03857,Suspension,2025-05-04,Complied
ENF_003481,SPSV_00958,Fine,2023-11-23,Complied
ENF_003482,SPSV_01396,Fine,2023-03-19,Complied
ENF_003483,SPSV_04763,Fine,2024-09-21,Complied
ENF_003484,SPSV_00630,Suspension,2022-02-05,Appealed
ENF_003485,SPSV_00174,Warning,2022-03-27,Not Upheld
ENF_003486,SPSV_03578,Warning,2023-09-12,Complied
ENF_003487,SPSV_03443,Fine,2022-11-24,Complied
ENF_003488,SPSV_04699,Warning,2022-09-02,Complied
ENF_003489,SPSV_02501,Education/Advisory,2023-06-18,Pending
ENF_003490,SPSV_00086,Warning,2024-11-13,Complied
ENF_003491,SPSV_02191,Warning,2025-10-31,Pending
ENF_003492,SPSV_02852,Fine,2025-01-05,Appealed
ENF_003493,SPSV_00676,Warning,2025-05-26,Complied
ENF_003494,SPSV_02371,Warning,2025-12-21,Complied
ENF_003495,SPSV_01662,Suspension,2024-10-03,Complied
ENF_003496,SPSV_00305,Warning,2025-10-15,Pending
ENF_003497,SPSV_02681,Suspension,2022-10-11,Complied
ENF_003498,SPSV_03375,Warning,2022-10-06,Complied
ENF_003499,SPSV_02654,Warning,2025-03-13,Appealed
ENF_003500,SPSV_01892,Suspension,2024-03-13,Complied
ENF_003501,SPSV_02336,Fine,2023-09-01,Complied
ENF_003502,SPSV_01662,Warning,2023-05-28,Pending
ENF_003503,SPSV_03174,Warning,2023-03-12,Pending
ENF_003504,SPSV_04072,Warning,2024-06-01,Appealed
ENF_003505,SPSV_02751,Warning,2024-04-17,Complied
ENF_003506,SPSV_00613,Revocation,2024-02-06,Complied
ENF_003507,SPSV_01249,Warning,2024-03-22,Complied
ENF_003508,SPSV_02700,Education/Advisory,2022-09-17,Complied
ENF_003509,SPSV_04239,Fine,2025-08-16,Pending
ENF_003510,SPSV_04221,Education/Advisory,2024-02-18,Not Upheld
ENF_003511,SPSV_04216,Warning,2025-10-07,Complied
ENF_003512,SPSV_00656,Fine,2024-05-04,Complied
ENF_003513,SPSV_03611,Education/Advisory,2022-11-13,Pending
ENF_003514,SPSV_00336,Education/Advisory,2025-11-26,Appealed
ENF_003515,SPSV_01782,Warning,2022-08-31,Complied
ENF_003516,SPSV_04320,Warning,2022-12-27,Complied
ENF_003517,SPSV_04045,Suspension,2023-01-31,Pending
ENF_003518,SPSV_00282,Fine,2023-10-02,Complied
ENF_003519,SPSV_01740,Warning,2023-02-09,Appealed
ENF_003520,SPSV_02665,Warning,2024-01-16,Complied
