Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_016968,SPSV_01273,2024-08-02,Targeted,Fail,Documentation,No
INSP_016969,SPSV_01924,2025-07-24,Routine,Pass,None,No
INSP_016970,SPSV_03527,2023-06-28,Routine,Pass,None,No
INSP_016971,SPSV_01356,2025-06-03,Routine,Pass,None,No
INSP_016972,SPSV_02966,2025-05-27,Routine,Fail,Documentation,Yes
INSP_016973,SPSV_01265,2024-02-13,Routine,Pass,None,No
INSP_016974,SPSV_00931,2025-11-25,Targeted,Pass,None,No
INSP_016975,SPSV_00413,2023-09-26,Targeted,Pass,None,No
INSP_016976,SPSV_04209,2023-05-13,Routine,Fail,Documentation,Yes
INSP_016977,SPSV_02961,2025-08-20,Follow-Up,Pass,None,No
INSP_016978,SPSV_02204,2022-01-20,Complaint-Led,Pass,None,No
INSP_016979,SPSV_04074,2023-01-20,Routine,Fail,Safety,No
INSP_016980,SPSV_04521,2023-07-15,Follow-Up,Pass,None,No
INSP_016981,SPSV_02065,2024-10-20,Follow-Up,Fail,Safety,Yes
INSP_016982,SPSV_03576,2023-07-13,Routine,Pass,None,No
INSP_016983,SPSV_04742,2024-06-04,Routine,Pass,None,No
INSP_016984,SPSV_01964,2025-11-26,Routine,Pass,None,No
INSP_016985,SPSV_03063,2024-03-01,Routine,Pass,None,No
INSP_016986,SPSV_00873,2022-03-19,Routine,Pass,None,No
INSP_016987,SPSV_03871,2023-03-13,Targeted,Pass,None,No
INSP_016988,SPSV_01289,2023-12-18,Routine,Fail,Insurance,Yes
INSP_016989,SPSV_03794,2022-09-14,Targeted,Pass,None,No
INSP_016990,SPSV_00821,2022-07-08,Routine,Fail,Documentation,No
INSP_016991,SPSV_00636,2022-04-08,Routine,Fail,Documentation,Yes
INSP_016992,SPSV_00002,2022-06-19,Routine,Fail,Insurance,No
INSP_016993,SPSV_03286,2024-10-12,Routine,Fail,Safety,Yes
INSP_016994,SPSV_04500,2025-03-20,Routine,Pass,None,No
INSP_016995,SPSV_00888,2024-06-25,Routine,Fail,Accessibility,Yes
INSP_016996,SPSV_00874,2023-11-09,Follow-Up,Pass,None,No
INSP_016997,SPSV_03844,2022-09-12,Routine,Pass,None,No
INSP_016998,SPSV_03302,2023-04-24,Routine,Pass,None,No
INSP_016999,SPSV_03185,2025-11-07,Follow-Up,Pass,None,No
INSP_017000,SPSV_04020,2022-07-13,Routine,Fail,Safety,Yes
INSP_017001,SPSV_02703,2025-06-30,Routine,Pass,none,No
INSP_017002,SPSV_04296,2024-09-09,Follow-Up,Fail,Documentation,Yes
INSP_017003,SPSV_01956,2023-02-04,Targeted,Pass,None,No
INSP_017004,SPSV_00347,2025-06-30,Complaint-Led,Pass,None,No
INSP_017005,SPSV_00222,2024-09-18,Routine,,None,No
INSP_017006,SPSV_04518,2023-03-10,Complaint-Led,Fail,Safety,Yes
INSP_017007,SPSV_00980,2023-07-14,Targeted,Pass,None,No
INSP_017008,SPSV_04286,2025-05-12,Routine,Fail,Accessibility,Yes
INSP_017009,SPSV_01749,2023-10-12,Targeted,Fail,Documentation,Yes
INSP_017010,SPSV_01234,2025-11-12,Targeted,Fail,Documentation,Yes
INSP_017011,SPSV_02936,2022-03-10,Complaint-Led,Pass,None,No
INSP_017012,SPSV_02655,2024-11-15,Routine,Pass,None,No
INSP_017013,SPSV_02072,2024-02-17,Routine,Fail,Other,Yes
INSP_017014,SPSV_03846,2024-11-06,Routine,Fail,Documentation,Yes
INSP_017015,SPSV_03454,2023-06-04,Routine,Pass,None,No
INSP_017016,SPSV_01361,2024-09-06,Complaint-Led,Pass,None,No
INSP_017017,SPSV_02031,2023-07-19,Targeted,Fail,Safety,Yes
INSP_017018,SPSV_00642,2025-05-11,Targeted,Pass,None,No
INSP_017019,SPSV_04634,2023-03-30,Complaint-Led,Pass,None,No
INSP_017020,SPSV_03585,2022-08-16,Targeted,Pass,None,No
INSP_017021,SPSV_02690,2023-01-24,Targeted,Pass,None,No
INSP_017022,SPSV_00779,2022-11-29,Routine,Pass,None,No
INSP_017023,SPSV_00414,2022-05-22,Routine,Pass,None,No
INSP_017024,SPSV_03618,2023-12-23,Follow-Up,Pass,None,No
INSP_017025,SPSV_02877,2024-04-20,Routine,Pass,None,No
INSP_017026,SPSV_04443,2025-09-10,Follow-Up,Pass,None,No
INSP_017027,SPSV_04002,2025-05-09,Routine,Pass,None,No
INSP_017028,SPSV_01223,2025-10-29,Routine,Pass,None,No
INSP_017029,SPSV_03815,2023-01-02,Routine,Pass,None,No
INSP_017030,SPSV_03330,2023-06-03,Routine,Pass,None,No
INSP_017031,SPSV_04702,2022-04-09,Follow-Up,Pass,None,No
INSP_017032,SPSV_04483,2023-06-09,Follow-Up,Fail,Insurance,Yes
INSP_017033,SPSV_02431,2023-08-30,Follow-Up,Fail,Insurance,No
INSP_017034,SPSV_04254,2025-03-18,Routine,Pass,None,No
INSP_017035,SPSV_02149,2024-12-02,Complaint-Led,Fail,Documentation,Yes
INSP_017036,SPSV_00477,2024-06-24,Routine,Pass,None,No
INSP_017037,SPSV_03747,2025-07-30,Complaint-Led,Fail,Accessibility,Yes
INSP_017038,SPSV_03302,2023-05-24,Follow-Up,Pass,None,No
INSP_017039,SPSV_00229,2025-08-03,Targeted,Fail,Safety,No
INSP_017040,SPSV_04690,2025-01-02,Follow-Up,Pass,None,No
INSP_017041,SPSV_01512,2025-01-10,Targeted,Pass,None,No
INSP_017042,SPSV_02614,2025-11-08,Routine,Pass,None,No
INSP_017043,SPSV_03185,2023-01-08,Routine,Pass,None,No
INSP_017044,SPSV_04646,2022-06-22,Routine,Fail,Safety,Yes
INSP_017045,SPSV_02434,2025-10-12,Routine,Pass,None,No
INSP_017046,SPSV_04116,2024-11-15,Follow-Up,Fail,Safety,Yes
INSP_017047,SPSV_02512,2023-10-11,Routine,Pass,None,No
INSP_017048,SPSV_02765,2024-12-01,Complaint-Led,Pass,None,No
INSP_017049,SPSV_04302,2022-10-30,Routine,Pass,None,No
INSP_017050,SPSV_00398,2023-05-09,Complaint-Led,Pass,None,No
INSP_017051,SPSV_04602,2022-05-27,Routine,Pass,None,No
INSP_017052,SPSV_04362,2023-04-04,Routine,Pass,None,No
INSP_017053,SPSV_02014,2022-03-19,Routine,Fail,Documentation,Yes
INSP_017054,SPSV_01223,2024-01-12,Targeted,Fail,Safety,No
INSP_017055,SPSV_01337,2022-12-16,Follow-Up,Pass,None,No
INSP_017056,SPSV_02619,2025-04-20,Routine,Pass,None,No
INSP_017057,SPSV_01404,2023-08-21,Complaint-Led,Pass,None,No
INSP_017058,SPSV_01144,2025-03-01,Routine,Pass,None,No
INSP_017059,SPSV_00538,2023-11-05,Routine,Pass,None,No
INSP_017060,SPSV_00451,2022-02-01,Routine,Pass,None,No
INSP_017061,SPSV_01419,2022-02-17,Follow-Up,Pass,None,No
INSP_017062,SPSV_02934,2022-07-05,Targeted,Pass,None,No
INSP_017063,SPSV_02490,2025-12-19,Routine,Pass,None,No
INSP_017064,SPSV_03202,2023-07-26,Targeted,Pass,none,No
INSP_017065,SPSV_01259,2024-12-16,Complaint-Led,Fail,Documentation,Yes
INSP_017066,SPSV_03524,2023-02-14,Routine,Pass,None,No
INSP_017067,SPSV_03121,2024-11-14,Targeted,Pass,None,No
INSP_017068,SPSV_00405,2025-03-28,Routine,Pass,None,No
INSP_017069,SPSV_01523,2024-07-06,Routine,Fail,Documentation,Yes
INSP_017070,SPSV_02947,2022-01-10,Complaint-Led,Fail,Documentation,Yes
INSP_017071,SPSV_01140,2025-05-03,Follow-Up,Pass,None,No
INSP_017072,SPSV_04447,2024-08-21,Complaint-Led,Pass,None,No
INSP_017073,SPSV_00671,2024-12-07,Routine,Pass,None,No
INSP_017074,SPSV_01662,2024-12-20,Routine,Pass,None,No
INSP_017075,SPSV_00385,2022-01-10,Follow-Up,Pass,None,No
INSP_017076,SPSV_01623,2024-05-29,Targeted,Pass,None,No
INSP_017077,SPSV_04944,2024-12-22,Routine,Pass,None,No
INSP_017078,SPSV_04299,2022-09-28,Routine,Pass,None,No
INSP_017079,SPSV_04132,2023-10-31,Routine,Pass,None,No
INSP_017080,SPSV_03920,2023-02-15,Routine,Pass,None,No
INSP_017081,SPSV_00699,2023-02-18,Complaint-Led,Fail,Documentation,Yes
INSP_017082,SPSV_04669,2025-12-25,Routine,Pass,None,No
INSP_017083,SPSV_02380,2025-08-30,Routine,Pass,None,No
INSP_017084,SPSV_01758,2025-03-27,Routine,Pass,None,No
INSP_017085,SPSV_00119,2024-06-11,Routine,Pass,None,No
INSP_017086,SPSV_03814,2024-01-30,Follow-Up,Pass,None,No
INSP_017087,SPSV_01224,2022-03-19,Routine,Pass,None,No
INSP_017088,SPSV_00040,2024-08-14,Routine,Pass,None,No
INSP_017089,SPSV_02895,2025-08-14,Routine,Pass,None,No
INSP_017090,SPSV_01614,2023-08-16,Targeted,Fail,Documentation,Yes
INSP_017091,SPSV_01482,2023-09-18,Targeted,Pass,None,No
INSP_017092,SPSV_03803,2024-05-16,Targeted,Fail,Other,Yes
INSP_017093,SPSV_03240,2023-10-22,Routine,Fail,Other,Yes
INSP_017094,SPSV_04341,2025-06-23,Routine,Fail,Accessibility,Yes
INSP_017095,SPSV_00170,2023-12-20,Targeted,Pass,None,No
INSP_017096,SPSV_01896,2024-01-17,Follow-Up,Fail,Accessibility,Yes
INSP_017097,SPSV_02942,2022-08-03,Routine,Pass,None,No
INSP_017098,SPSV_00483,2022-03-09,Follow-Up,Pass,None,No
INSP_017099,SPSV_04516,2024-04-03,Follow-Up,Pass,None,No
INSP_017100,SPSV_04747,2025-10-14,Targeted,Pass,None,No
INSP_017101,SPSV_04131,2024-07-04,Routine,Fail,Safety,Yes
INSP_017102,SPSV_00293,2022-05-19,Targeted,Pass,None,No
INSP_017103,SPSV_00140,2025-10-17,Routine,Fail,Safety,No
INSP_017104,SPSV_01458,2023-08-05,Routine,Pass,None,No
INSP_017105,SPSV_03993,2025-04-10,Targeted,Pass,None,No
INSP_017106,SPSV_03036,2023-06-11,Routine,Pass,None,No
INSP_017107,SPSV_00831,2022-07-03,Targeted,Pass,None,No
INSP_017108,SPSV_02423,2022-08-08,Targeted,Fail,Safety,Yes
INSP_017109,SPSV_03692,2023-04-27,Routine,Pass,None,No
INSP_017110,SPSV_00504,2025-01-22,Targeted,Fail,Insurance,Yes
INSP_017111,SPSV_02514,2024-12-06,Complaint-Led,Fail,Safety,No
INSP_017112,SPSV_03338,2024-04-15,Routine,Fail,Accessibility,Yes
INSP_017113,SPSV_00103,2022-12-25,Complaint-Led,Pass,None,No
INSP_017114,SPSV_04805,2025-04-23,Routine,Fail,Safety,No
INSP_017115,SPSV_01847,2024-03-19,Complaint-Led,Pass,None,No
INSP_017116,SPSV_01932,2024-12-12,Routine,Fail,Accessibility,No
INSP_017117,SPSV_04397,2024-07-03,Targeted,Pass,None,No
INSP_017118,SPSV_03753,2024-09-13,Targeted,Pass,None,No
INSP_017119,SPSV_03424,2023-03-23,Targeted,Fail,Accessibility,No
INSP_017120,SPSV_04574,2022-09-04,Targeted,Pass,None,No
INSP_017121,SPSV_04575,2022-03-28,Complaint-Led,Fail,Safety,Yes
INSP_017122,SPSV_03226,2023-04-07,Routine,Pass,None,No
INSP_017123,SPSV_02096,2025-08-26,Complaint-Led,Pass,None,No
INSP_017124,SPSV_01849,2022-04-25,Routine,Pass,None,No
INSP_017125,SPSV_01093,2022-07-27,Follow-Up,Pass,None,No
INSP_017126,SPSV_01198,2024-05-16,Routine,Pass,None,No
INSP_017127,SPSV_02601,2024-07-28,Routine,Pass,None,No
INSP_017128,SPSV_00107,2022-10-24,Routine,Pass,None,No
INSP_017129,SPSV_02828,2022-07-31,Routine,Pass,None,No
INSP_017130,SPSV_02319,2025-05-29,Routine,Pass,None,No
INSP_017131,SPSV_00213,2022-04-10,Complaint-Led,Fail,Documentation,No
INSP_017132,SPSV_00357,2022-05-16,Routine,Fail,Safety,Yes
INSP_017133,SPSV_04817,2022-09-01,Routine,Pass,None,No
INSP_017134,SPSV_02039,2025-03-08,Routine,Pass,None,No
INSP_017135,SPSV_00926,2023-03-26,Routine,Pass,None,No
INSP_017136,SPSV_01180,2025-08-26,Routine,Pass,None,No
INSP_017137,SPSV_04905,2022-12-21,Follow-Up,Pass,None,No
INSP_017138,SPSV_01921,2022-09-28,Routine,Pass,None,No
INSP_017139,SPSV_01087,2025-11-03,Targeted,Pass,None,No
INSP_017140,SPSV_03491,2024-01-02,Routine,Pass,None,No
INSP_017141,SPSV_03504,2025-09-03,Routine,Pass,None,No
INSP_017142,SPSV_02539,2024-11-14,Routine,Pass,None,No
INSP_017143,SPSV_00148,2024-01-27,Routine,Pass,None,No
INSP_017144,SPSV_01869,2025-11-06,Targeted,Pass,None,No
INSP_017145,SPSV_02527,2023-05-09,Follow-Up,Pass,None,No
INSP_017146,SPSV_02214,2022-07-23,Routine,Pass,None,No
INSP_017147,SPSV_02071,2025-11-17,Routine,Fail,Insurance,Yes
INSP_017148,SPSV_00908,2025-03-03,Routine,Pass,None,No
INSP_017149,SPSV_03334,2022-06-25,Follow-Up,Pass,None,No
INSP_017150,SPSV_04615,2024-03-08,Routine,Pass,None,No
INSP_017151,SPSV_02318,2024-05-14,Targeted,Fail,Safety,Yes
INSP_017152,SPSV_04112,2025-12-12,Routine,Pass,None,No
INSP_017153,SPSV_03822,2022-12-03,Targeted,,None,No
INSP_017154,SPSV_03346,2025-12-10,Targeted,Pass,None,No
INSP_017155,SPSV_00221,2024-02-29,Complaint-Led,Pass,None,No
INSP_017156,SPSV_03353,2024-12-04,Routine,Pass,None,No
INSP_017157,SPSV_02611,2024-03-21,Targeted,Fail,Insurance,Yes
INSP_017158,SPSV_04914,2025-01-16,Routine,Pass,None,No
INSP_017159,SPSV_03733,2022-09-19,Routine,Pass,None,No
INSP_017160,SPSV_00575,2023-12-22,Targeted,Fail,Safety,Yes
INSP_017161,SPSV_02587,2025-01-12,Targeted,Pass,None,No
INSP_017162,SPSV_04250,2024-10-18,Routine,Pass,None,No
INSP_017163,SPSV_01299,2022-05-06,Follow-Up,Fail,Insurance,No
INSP_017164,SPSV_03297,2022-05-08,Targeted,Pass,None,No
INSP_017165,SPSV_00058,2022-11-05,Routine,Pass,None,No
INSP_017166,SPSV_04859,2023-08-21,Targeted,Pass,None,No
INSP_017167,SPSV_02288,2025-11-25,Routine,Pass,None,No
INSP_017168,SPSV_01524,2023-02-23,Routine,Pass,None,No
INSP_017169,SPSV_02447,2023-04-17,Routine,Pass,None,No
INSP_017170,SPSV_04077,2025-11-17,Routine,Pass,None,No
INSP_017171,SPSV_04546,2023-02-23,Routine,Pass,None,No
INSP_017172,SPSV_03281,2022-05-06,Targeted,Pass,None,No
INSP_017173,SPSV_02479,2022-01-25,Routine,Pass,None,No
INSP_017174,SPSV_02094,2024-11-23,Targeted,Fail,Safety,No
INSP_017175,SPSV_02032,2024-08-22,Routine,Pass,None,No
INSP_017176,SPSV_01739,2023-02-10,Targeted,Pass,None,No
INSP_017177,SPSV_01095,2025-07-27,Routine,Pass,None,No
INSP_017178,SPSV_04664,2024-04-15,Routine,Pass,None,No
INSP_017179,SPSV_02180,2024-12-30,Routine,Pass,None,No
INSP_017180,SPSV_00858,2023-08-27,Follow-Up,Pass,None,No
INSP_017181,SPSV_04981,2022-01-09,Routine,Pass,None,No
INSP_017182,SPSV_02896,2023-08-09,Targeted,Pass,None,No
INSP_017183,SPSV_01606,2025-05-02,Routine,Pass,None,No
INSP_017184,SPSV_01569,2024-03-15,Routine,Pass,None,No
INSP_017185,SPSV_03855,2022-05-15,Targeted,Pass,None,No
INSP_017186,SPSV_02836,2025-01-17,Complaint-Led,Pass,None,No
INSP_017187,SPSV_03532,2025-11-29,Targeted,Pass,None,No
INSP_017188,SPSV_02943,2022-04-18,Routine,Pass,None,No
INSP_017189,SPSV_04184,2024-11-11,Routine,Pass,None,No
INSP_017190,SPSV_04193,2024-12-09,Routine,Fail,other,Yes
INSP_017191,SPSV_04846,2025-06-06,Routine,Fail,Documentation,Yes
INSP_017192,SPSV_00524,2024-05-18,Routine,Pass,None,No
INSP_017193,SPSV_02319,2023-01-20,Routine,Pass,None,No
INSP_017194,SPSV_04796,2022-11-15,Targeted,Pass,None,No
INSP_017195,SPSV_04680,2024-03-13,Targeted,Fail,Insurance,Yes
INSP_017196,SPSV_04123,2025-06-09,Routine,Pass,None,No
INSP_017197,SPSV_03173,2024-02-02,Routine,Pass,None,No
INSP_017198,SPSV_00693,2022-10-11,Routine,Fail,Documentation,Yes
INSP_017199,SPSV_03067,2025-05-03,Routine,Pass,None,No
INSP_017200,SPSV_00551,2023-05-14,Routine,,None,No
INSP_017201,SPSV_02323,2024-11-25,Routine,Pass,None,No
INSP_017202,SPSV_04725,2024-10-14,Targeted,Pass,None,No
INSP_017203,SPSV_00014,2025-03-18,Targeted,Pass,None,No
INSP_017204,SPSV_03399,2025-01-24,Routine,Fail,Documentation,Yes
INSP_017205,SPSV_01954,2022-10-09,Targeted,Pass,None,No
INSP_017206,SPSV_02776,2024-07-13,Routine,Pass,None,No
INSP_017207,SPSV_01661,2023-10-10,Follow-Up,Pass,None,No
INSP_017208,SPSV_04889,2024-06-08,Routine,Fail,Insurance,Yes
INSP_017209,SPSV_01449,2023-01-09,Routine,Pass,None,No
INSP_017210,SPSV_03890,2024-03-17,Routine,Pass,None,No
INSP_017211,SPSV_04207,2024-04-04,Targeted,Pass,None,No
INSP_017212,SPSV_03663,2024-05-10,Routine,Pass,None,No
INSP_017213,SPSV_00323,2023-11-04,Follow-Up,Pass,None,No
INSP_017214,SPSV_00868,2024-03-14,Targeted,Pass,None,No
INSP_017215,SPSV_00871,2025-07-20,Routine,Pass,None,No
INSP_017216,SPSV_00217,2024-10-30,Complaint-Led,Pass,None,No
INSP_017217,SPSV_00513,2023-04-18,Complaint-Led,Pass,None,No
INSP_017218,SPSV_01964,2024-05-30,Routine,Fail,Other,Yes
INSP_017219,SPSV_01648,2023-01-27,Routine,Pass,None,No
INSP_017220,SPSV_00611,2024-12-06,Routine,Pass,None,No
INSP_017221,SPSV_01679,2023-11-09,Complaint-Led,Fail,Documentation,Yes
INSP_017222,SPSV_04838,2024-11-08,Targeted,Pass,None,No
INSP_017223,SPSV_00900,2023-07-09,Complaint-Led,Pass,None,No
INSP_017224,SPSV_02988,2025-09-11,Routine,Pass,None,No
INSP_017225,SPSV_02634,2025-11-13,Follow-Up,Pass,None,No
INSP_017226,SPSV_03017,2024-06-08,Routine,Pass,None,No
INSP_017227,SPSV_01212,2025-12-18,Complaint-Led,Fail,Other,Yes
INSP_017228,SPSV_03630,2022-10-05,Routine,Fail,Documentation,Yes
INSP_017229,SPSV_00795,2025-12-21,Routine,Pass,None,No
INSP_017230,SPSV_01899,2023-07-26,Follow-Up,Pass,None,No
INSP_017231,SPSV_02076,2024-08-30,Follow-Up,Fail,Safety,No
INSP_017232,SPSV_00107,2022-10-12,Follow-Up,,Documentation,No
INSP_017233,SPSV_04704,2023-07-31,Routine,Fail,Documentation,No
INSP_017234,SPSV_04023,2022-08-19,Targeted,Pass,None,No
INSP_017235,SPSV_03641,2024-05-03,Routine,Pass,None,No
INSP_017236,SPSV_00636,2025-10-25,Routine,Pass,none,No
INSP_017237,SPSV_00763,2025-03-11,Follow-Up,Fail,Documentation,Yes
INSP_017238,SPSV_04635,2025-06-03,Routine,Pass,None,No
INSP_017239,SPSV_00714,2022-03-08,Routine,Pass,None,No
INSP_017240,SPSV_00123,2022-08-16,Routine,Pass,None,No
INSP_017241,SPSV_04668,2022-08-31,Follow-Up,Fail,Safety,Yes
INSP_017242,SPSV_01355,2023-01-24,Routine,Pass,None,No
INSP_017243,SPSV_00072,2025-04-25,Follow-Up,Pass,None,No
INSP_017244,SPSV_01941,2024-10-08,Routine,Pass,None,No
INSP_017245,SPSV_04552,2023-05-18,Routine,Pass,None,No
INSP_017246,SPSV_00293,2024-10-07,Targeted,Pass,None,No
INSP_017247,SPSV_03992,2024-10-30,Routine,Fail,Insurance,Yes
INSP_017248,SPSV_00622,2023-07-03,Follow-Up,Fail,Insurance,No
INSP_017249,SPSV_02317,2024-09-13,Routine,Pass,None,No
INSP_017250,SPSV_01910,2022-05-06,Routine,Pass,None,No
INSP_017251,SPSV_04411,2023-02-04,Follow-Up,Pass,None,No
INSP_017252,SPSV_02949,2024-03-13,Routine,Pass,None,No
INSP_017253,SPSV_01560,2024-05-11,Targeted,Pass,None,No
INSP_017254,SPSV_00843,2022-09-11,Routine,Pass,None,No
INSP_017255,SPSV_01496,2024-12-06,Routine,Pass,None,No
INSP_017256,SPSV_00987,2023-01-15,Routine,Pass,None,No
INSP_017257,SPSV_03242,2023-02-01,Routine,Pass,None,No
INSP_017258,SPSV_00647,2023-04-06,Routine,Pass,None,No
INSP_017259,SPSV_02420,2025-07-04,Targeted,Fail,Insurance,Yes
INSP_017260,SPSV_02200,2022-08-19,Routine,Pass,None,No
INSP_017261,SPSV_01509,2024-12-26,Routine,Pass,None,No
INSP_017262,SPSV_02687,2025-04-12,Targeted,Pass,None,No
INSP_017263,SPSV_00365,2025-06-03,Routine,Pass,None,No
INSP_017264,SPSV_02608,2023-08-02,Routine,Pass,None,No
INSP_017265,SPSV_01942,2024-06-29,Routine,Pass,None,No
INSP_017266,SPSV_02984,2023-10-26,Routine,Fail,Safety,Yes
INSP_017267,SPSV_01328,2024-07-10,Complaint-Led,Pass,None,No
INSP_017268,SPSV_03357,2022-11-03,Routine,Fail,Documentation,Yes
INSP_017269,SPSV_02065,2023-10-16,Routine,Pass,None,No
INSP_017270,SPSV_01770,2025-02-27,Routine,Pass,None,No
INSP_017271,SPSV_04615,2023-01-04,Targeted,Pass,None,No
INSP_017272,SPSV_01315,2022-08-23,Targeted,Pass,None,No
INSP_017273,SPSV_01229,2024-03-11,Routine,Fail,Documentation,Yes
INSP_017274,SPSV_04230,2024-04-09,Follow-Up,Pass,None,No
INSP_017275,SPSV_02940,2023-10-15,Routine,Pass,None,No
INSP_017276,SPSV_03434,2025-11-19,Routine,Pass,None,No
INSP_017277,SPSV_01507,2025-11-02,Routine,Pass,None,No
INSP_017278,SPSV_02590,2024-09-28,Routine,Pass,None,No
INSP_017279,SPSV_04873,2023-06-16,Routine,Pass,None,No
INSP_017280,SPSV_03934,2022-05-11,Routine,Fail,Safety,Yes
INSP_017281,SPSV_03198,2024-10-17,Routine,Pass,None,No
INSP_017282,SPSV_01736,2025-01-21,Targeted,Pass,None,No
INSP_017283,SPSV_03399,2022-04-19,Routine,Pass,None,No
INSP_017284,SPSV_02794,2022-02-09,Routine,Pass,None,No
INSP_017285,SPSV_04827,2025-04-04,Complaint-Led,Pass,None,No
INSP_017286,SPSV_01177,2022-12-03,Targeted,Fail,Safety,Yes
INSP_017287,SPSV_04450,2025-04-13,Routine,Pass,None,No
INSP_017288,SPSV_01396,2025-12-04,Targeted,Pass,None,No
INSP_017289,SPSV_02685,2023-03-15,Routine,Pass,None,No
INSP_017290,SPSV_00975,2025-09-20,Complaint-Led,Fail,Documentation,Yes
INSP_017291,SPSV_02714,2024-08-08,Routine,Pass,None,No
INSP_017292,SPSV_04600,2025-01-08,Routine,Pass,None,No
INSP_017293,SPSV_04023,2025-09-25,Routine,Pass,None,No
INSP_017294,SPSV_03291,2023-09-23,Routine,Pass,None,No
INSP_017295,SPSV_01681,2023-10-16,Routine,Pass,None,No
INSP_017296,SPSV_00695,2023-12-13,Follow-Up,Pass,None,No
INSP_017297,SPSV_02236,2023-05-21,Routine,Pass,None,No
INSP_017298,SPSV_04270,2024-10-15,Routine,Pass,None,No
INSP_017299,SPSV_00432,2023-10-06,Follow-Up,Pass,None,No
INSP_017300,SPSV_03134,2024-06-19,Routine,Pass,None,No
INSP_017301,SPSV_01168,2023-02-24,Routine,Pass,None,No
INSP_017302,SPSV_02428,2022-02-14,Complaint-Led,Pass,None,No
INSP_017303,SPSV_00235,2024-09-09,Complaint-Led,Fail,Other,Yes
INSP_017304,SPSV_03521,2025-05-20,Routine,Pass,None,No
INSP_017305,SPSV_00816,2023-08-02,Follow-Up,Pass,None,No
INSP_017306,SPSV_01999,2023-07-11,Routine,Pass,None,No
INSP_017307,SPSV_00161,2022-07-23,Follow-Up,Pass,None,No
INSP_017308,SPSV_02247,2023-03-26,Follow-Up,Pass,None,No
INSP_017309,SPSV_03400,2024-09-06,Targeted,Pass,None,No
INSP_017310,SPSV_00938,2025-04-18,Follow-Up,Pass,None,No
INSP_017311,SPSV_04615,2023-05-25,Targeted,Pass,None,No
INSP_017312,SPSV_02984,2025-03-16,Routine,Pass,None,No
INSP_017313,SPSV_03565,2023-12-17,Targeted,Pass,None,No
INSP_017314,SPSV_02190,2022-12-26,Targeted,Pass,None,No
INSP_017315,SPSV_02883,2025-05-29,Targeted,Pass,None,No
INSP_017316,SPSV_03500,2023-07-04,Follow-Up,Pass,None,No
INSP_017317,SPSV_00826,2025-09-12,Routine,Pass,None,No
INSP_017318,SPSV_03234,2023-10-06,Targeted,Pass,None,No
INSP_017319,SPSV_03584,2022-08-08,Targeted,Pass,None,No
INSP_017320,SPSV_04702,2023-02-14,Routine,Fail,Documentation,Yes
INSP_017321,SPSV_01465,2025-08-27,Routine,Pass,None,No
INSP_017322,SPSV_04765,2023-07-14,Routine,Fail,Safety,Yes
INSP_017323,SPSV_03820,2023-12-29,Routine,Fail,Documentation,No
INSP_017324,SPSV_00345,2023-12-09,Follow-Up,Pass,None,No
INSP_017325,SPSV_02116,2025-07-01,Routine,Fail,Safety,Yes
INSP_017326,SPSV_02299,2025-09-21,Complaint-Led,Pass,None,No
INSP_017327,SPSV_01025,2023-04-11,Complaint-Led,Pass,None,No
INSP_017328,SPSV_03701,2025-12-01,Follow-Up,Pass,None,No
INSP_017329,SPSV_03508,2022-04-03,Targeted,Pass,None,No
INSP_017330,SPSV_00322,2025-08-11,Targeted,Pass,None,No
INSP_017331,SPSV_04088,2022-09-14,Routine,Fail,Accessibility,Yes
INSP_017332,SPSV_03049,2022-08-18,Targeted,Pass,None,No
INSP_017333,SPSV_03892,2022-08-30,Complaint-Led,Fail,Other,No
INSP_017334,SPSV_04631,2024-05-11,Routine,Fail,Safety,Yes
INSP_017335,SPSV_04245,2024-02-13,Follow-Up,Fail,Documentation,Yes
INSP_017336,SPSV_01722,2023-10-07,Routine,Pass,None,No
INSP_017337,SPSV_03337,2025-01-17,Complaint-Led,Pass,None,No
INSP_017338,SPSV_00199,2024-03-20,Routine,Pass,None,No
INSP_017339,SPSV_03154,2023-10-05,Follow-Up,Fail,Safety,No
INSP_017340,SPSV_04175,2022-07-08,Follow-Up,Pass,None,No
INSP_017341,SPSV_01978,2025-11-07,Targeted,Pass,None,No
INSP_017342,SPSV_00176,2023-01-22,Routine,Pass,None,No
INSP_017343,SPSV_02384,2022-07-31,Routine,Fail,Documentation,Yes
INSP_017344,SPSV_04029,2023-11-03,Routine,Pass,None,No
INSP_017345,SPSV_00724,2023-09-02,Routine,Pass,None,No
INSP_017346,SPSV_02541,2025-12-22,Follow-Up,Pass,None,No
INSP_017347,SPSV_02163,2025-05-27,Routine,Pass,None,No
INSP_017348,SPSV_02497,2024-09-15,Routine,Pass,None,No
INSP_017349,SPSV_01322,2023-06-10,Routine,Pass,None,No
INSP_017350,SPSV_03388,2022-01-22,Routine,Pass,None,No
INSP_017351,SPSV_02381,2024-03-11,Routine,Pass,None,No
INSP_017352,SPSV_04091,2024-09-08,Routine,Pass,None,No
INSP_017353,SPSV_02923,2024-10-14,Targeted,,Documentation,Yes
INSP_017354,SPSV_04733,2024-03-23,Follow-Up,Pass,None,No
INSP_017355,SPSV_04075,2022-04-18,Targeted,Pass,None,No
