Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_013522,SPSV_03263,No Show,2024-08-19,No,,No
CMP_013523,SPSV_00580,Accessibility,2023-05-15,No,,Yes
CMP_013524,SPSV_00513,Refusal of Hire,2023-06-12,Yes,14.0,No
CMP_013525,SPSV_02633,Refusal of Hire,2024-05-07,No,,No
CMP_013526,SPSV_00148,Other,2022-11-02,No,,No
CMP_013527,SPSV_01450,Refusal of Hire,2025-02-12,No,,Yes
CMP_013528,SPSV_00108,Accessibility,2024-04-30,Yes,26.0,No
CMP_013529,SPSV_00497,Conduct,2023-08-14,No,,Yes
CMP_013530,SPSV_02951,Other,2022-05-31,Yes,16.0,No
CMP_013531,SPSV_02819,Accessibility,2023-12-14,Yes,4.0,No
CMP_013532,SPSV_00388,Refusal of Hire,2025-02-19,No,,Yes
CMP_013533,SPSV_02966,No Show,2022-11-10,Yes,20.0,No
CMP_013534,SPSV_01948,No Show,2022-02-27,Yes,18.0,No
CMP_013535,SPSV_01763,Other,2022-02-20,Yes,13.0,No
CMP_013536,SPSV_03523,Vehicle Safety,2025-07-26,Yes,64.0,No
CMP_013537,SPSV_02133,Overcharging,2022-02-17,Yes,4.0,No
CMP_013538,SPSV_01673,Vehicle Safety,2024-08-05,No,,Yes
CMP_013539,SPSV_03713,Refusal of Hire,2025-03-19,Yes,14.0,No
CMP_013540,SPSV_02294,Overcharging,2025-07-21,Yes,NA,No
CMP_013541,SPSV_03784,Overcharging,2023-05-22,Yes,14.0,No
CMP_013542,SPSV_03968,No Show,2025-11-28,No,,No
CMP_013543,SPSV_04806,Accessibility,2025-05-30,No,,No
CMP_013544,SPSV_02438,Refusal of Hire,2025-07-17,No,,No
CMP_013545,SPSV_00784,Vehicle Safety,2022-05-23,No,,No
CMP_013546,SPSV_02589,Accessibility,2024-09-21,Yes,6.0,No
CMP_013547,SPSV_00058,Other,2023-10-13,Yes,32.0,No
CMP_013548,SPSV_04302,Other,2022-10-23,No,,No
CMP_013549,SPSV_04680,Conduct,2022-11-17,Yes,25.0,No
CMP_013550,SPSV_00631,Overcharging,2022-03-31,No,,Yes
CMP_013551,SPSV_00086,Conduct,2023-02-17,Yes,16.0,No
CMP_013552,SPSV_00508,Other,2023-09-16,Yes,14.0,No
CMP_013553,SPSV_03583,Other,2022-10-01,Yes,24.0,No
CMP_013554,SPSV_02271,Conduct,2024-06-14,No,,No
CMP_013555,SPSV_03297,Accessibility,2022-12-09,Yes,8.0,No
CMP_013556,SPSV_01756,Refusal of Hire,2023-04-08,No,,No
CMP_013557,SPSV_02382,Conduct,2024-06-14,Yes,7.0,No
CMP_013558,SPSV_01939,Vehicle Safety,2022-08-17,Yes,8.0,No
CMP_013559,SPSV_01785,Vehicle Safety,2022-08-04,Yes,17.0,No
CMP_013560,SPSV_00808,No Show,2023-03-08,Yes,11.0,No
CMP_013561,SPSV_04751,Conduct,2025-03-04,No,,Yes
CMP_013562,SPSV_02406,Accessibility,2025-02-24,No,,No
CMP_013563,SPSV_04837,Overcharging,2023-12-27,Yes,7.0,No
CMP_013564,SPSV_03330,Overcharging,2022-05-18,Yes,5.0,No
CMP_013565,SPSV_03058,Other,2023-06-14,Yes,42.0,No
CMP_013566,SPSV_03537,Refusal of Hire,2022-01-22,Yes,3.0,No
CMP_013567,SPSV_03144,No Show,2024-07-04,Yes,21.0,No
CMP_013568,SPSV_00093,Other,2023-11-21,No,,No
CMP_013569,SPSV_02605,Refusal of Hire,2024-01-15,No,,Yes
CMP_013570,SPSV_02051,Overcharging,2023-06-09,Yes,21.0,No
CMP_013571,SPSV_04109,Conduct,2024-04-10,Yes,5.0,No
CMP_013572,SPSV_01545,No Show,2024-06-08,No,,No
CMP_013573,SPSV_04856,Conduct,2024-10-17,No,,Yes
CMP_013574,SPSV_00360,Overcharging,2023-08-02,No,,No
CMP_013575,SPSV_02094,Refusal of Hire,2023-06-07,Yes,14.0,No
CMP_013576,SPSV_01799,Vehicle Safety,2024-01-09,Yes,11.0,No
CMP_013577,SPSV_04025,Overcharging,2025-05-19,No,,Yes
CMP_013578,SPSV_01536,Overcharging,2023-11-29,Yes,6.0,No
CMP_013579,SPSV_00003,Vehicle Safety,2024-02-16,No,,Yes
CMP_013580,SPSV_04479,Other,2025-09-10,Yes,8.0,No
CMP_013581,SPSV_01120,No Show,2023-01-09,Yes,10.0,No
CMP_013582,SPSV_00691,Overcharging,2024-06-24,Yes,24.0,No
CMP_013583,SPSV_02731,Conduct,2025-02-28,No,,No
CMP_013584,SPSV_00735,Other,2024-02-09,Yes,17.0,No
CMP_013585,SPSV_01441,Conduct,2023-10-06,Yes,7.0,No
CMP_013586,SPSV_02340,Conduct,2022-08-05,Yes,35.0,No
CMP_013587,SPSV_04108,Accessibility,2025-10-22,Yes,14.0,No
CMP_013588,SPSV_04270,Overcharging,2024-12-29,No,,Yes
CMP_013589,SPSV_01137,Refusal of Hire,2024-09-08,No,,No
CMP_013590,SPSV_00417,Refusal of Hire,2022-07-09,No,,No
CMP_013591,SPSV_01039,Other,2023-01-25,Yes,21.0,No
CMP_013592,SPSV_03145,Accessibility,2023-12-28,No,,Yes
CMP_013593,SPSV_00166,Refusal of Hire,2023-03-05,Yes,21.0,No
CMP_013594,SPSV_00454,Refusal of Hire,2023-11-13,Yes,10.0,No
CMP_013595,SPSV_01243,No Show,2023-10-28,Yes,8.0,Yes
CMP_013596,SPSV_04665,Conduct,2024-12-14,Yes,11.0,No
CMP_013597,SPSV_02738,Overcharging,2023-04-01,No,,Yes
CMP_013598,SPSV_04966,Refusal of Hire,2025-07-15,No,,No
CMP_013599,SPSV_02960,Accessibility,2025-08-25,Yes,7.0,No
CMP_013600,SPSV_02751,Overcharging,2023-05-17,Yes,6.0,Yes
CMP_013601,SPSV_02415,Overcharging,2022-04-09,Yes,32.0,No
CMP_013602,SPSV_02988,Refusal of Hire,2022-11-13,Yes,12.0,No
CMP_013603,SPSV_04264,No Show,2022-10-09,Yes,5.0,No
CMP_013604,SPSV_02867,Accessibility,2025-08-19,No,,Yes
CMP_013605,SPSV_03767,No Show,2023-11-28,Yes,10.0,No
CMP_013606,SPSV_04093,Vehicle Safety,2023-05-24,Yes,20.0,No
CMP_013607,SPSV_02484,Vehicle Safety,2023-12-27,No,,No
CMP_013608,SPSV_04886,Conduct,2024-04-26,Yes,11.0,No
CMP_013609,SPSV_04721,Overcharging,2024-08-06,Yes,19.0,No
CMP_013610,SPSV_00965,Other,2024-03-15,No,,No
CMP_013611,SPSV_04404,No Show,2023-06-20,Yes,9.0,No
CMP_013612,SPSV_02589,Accessibility,2023-10-30,Yes,16.0,No
CMP_013613,SPSV_00623,Vehicle Safety,2022-12-30,No,,No
CMP_013614,SPSV_03380,Refusal of Hire,2025-10-13,Yes,12.0,No
CMP_013615,SPSV_02113,Other,2022-05-15,Yes,14.0,No
CMP_013616,SPSV_02278,Refusal of Hire,2023-12-20,No,,Yes
CMP_013617,SPSV_02308,Overcharging,2022-01-29,Yes,14.0,No
CMP_013618,SPSV_03085,Conduct,2022-08-04,Yes,14.0,No
CMP_013619,SPSV_03232,Refusal of Hire,2024-05-15,Yes,31.0,No
CMP_013620,SPSV_04898,Vehicle Safety,2022-09-27,Yes,21.0,No
CMP_013621,SPSV_02994,Vehicle Safety,2024-12-24,Yes,10.0,No
CMP_013622,SPSV_01771,Conduct,2025-01-17,Yes,51.0,No
CMP_013623,SPSV_03711,No Show,2025-08-26,No,,No
CMP_013624,SPSV_00385,Conduct,2025-06-07,Yes,31.0,No
CMP_013625,SPSV_04839,Conduct,2023-11-14,No,,Yes
CMP_013626,SPSV_02537,No Show,2023-03-27,No,,Yes
CMP_013627,SPSV_04061,Conduct,2022-08-01,Yes,13.0,No
CMP_013628,SPSV_02436,Other,2023-03-30,Yes,13.0,No
CMP_013629,SPSV_01177,Other,2022-10-27,No,,No
CMP_013630,SPSV_00240,Vehicle Safety,2024-02-22,Yes,25.0,No
CMP_013631,SPSV_00409,No Show,2022-11-21,No,,No
CMP_013632,SPSV_00284,Vehicle Safety,2024-11-19,No,,Yes
CMP_013633,SPSV_00983,Other,2025-07-12,Yes,20.0,No
CMP_013634,SPSV_04819,Vehicle Safety,2022-09-22,Yes,14.0,No
CMP_013635,SPSV_04142,Conduct,2024-10-15,Yes,17.0,No
CMP_013636,SPSV_00218,Overcharging,2025-03-10,no,,Yes
CMP_013637,SPSV_03149,No Show,2022-02-03,Yes,14.0,No
CMP_013638,SPSV_02767,Overcharging,2025-02-23,Yes,12.0,No
CMP_013639,SPSV_00865,Conduct,2025-01-13,No,,Yes
CMP_013640,SPSV_02041,Conduct,2022-06-05,Yes,17.0,No
CMP_013641,SPSV_03985,Vehicle Safety,2025-10-19,Yes,36.0,No
CMP_013642,SPSV_03265,Other,2024-12-20,Yes,10.0,No
CMP_013643,SPSV_00218,Refusal of Hire,2022-04-18,Yes,19.0,No
CMP_013644,SPSV_01158,Accessibility,2024-08-28,Yes,17.0,No
CMP_013645,SPSV_00492,Refusal of Hire,2022-05-29,No,,No
CMP_013646,SPSV_03907,Conduct,2024-12-14,Yes,5.0,No
CMP_013647,SPSV_00937,No Show,2023-02-26,Yes,17.0,No
CMP_013648,SPSV_02819,Conduct,2023-08-17,Yes,19.0,Yes
CMP_013649,SPSV_01779,Accessibility,2025-03-04,No,,No
CMP_013650,SPSV_01787,Refusal of Hire,2024-12-10,No,,No
CMP_013651,SPSV_01073,Vehicle Safety,2024-05-08,No,,No
CMP_013652,SPSV_03513,Overcharging,2023-09-14,Yes,7.0,No
CMP_013653,SPSV_03629,Refusal of Hire,2023-12-06,No,,No
CMP_013654,SPSV_02792,Overcharging,2023-06-07,Yes,8.0,No
CMP_013655,SPSV_02145,Accessibility,2022-02-19,Yes,18.0,No
CMP_013656,SPSV_02328,Vehicle Safety,2024-02-28,Yes,8.0,No
CMP_013657,SPSV_02175,Accessibility,2024-12-28,Yes,10.0,No
CMP_013658,SPSV_01081,Vehicle Safety,2022-12-28,No,,No
CMP_013659,SPSV_04036,No Show,2025-12-24,Yes,30.0,No
CMP_013660,SPSV_04101,Vehicle Safety,2023-03-27,Yes,7.0,No
CMP_013661,SPSV_04395,Conduct,2025-02-23,Yes,15.0,No
CMP_013662,SPSV_03072,Conduct,2025-09-20,Yes,8.0,No
CMP_013663,SPSV_01992,Vehicle Safety,2025-01-05,Yes,26.0,No
CMP_013664,SPSV_00970,Refusal of Hire,2023-03-30,No,,No
CMP_013665,SPSV_03579,Other,2024-05-22,Yes,8.0,No
CMP_013666,SPSV_02606,Vehicle Safety,2022-07-25,Yes,28.0,No
CMP_013667,SPSV_04839,Vehicle Safety,2023-04-09,Yes,13.0,No
CMP_013668,SPSV_01040,Vehicle Safety,2023-09-19,Yes,36.0,No
CMP_013669,SPSV_03766,Refusal of Hire,2025-06-15,No,,No
CMP_013670,SPSV_02712,Overcharging,2022-06-13,Yes,8.0,No
CMP_013671,SPSV_00496,Vehicle Safety,2023-03-10,Yes,14.0,No
CMP_013672,SPSV_04845,No Show,2023-04-09,Yes,17.0,No
CMP_013673,SPSV_04747,Accessibility,2022-08-19,No,,Yes
CMP_013674,SPSV_04567,Other,2023-04-14,No,,No
CMP_013675,SPSV_03127,Other,2024-06-19,Yes,14.0,No
CMP_013676,SPSV_01037,Other,2022-07-28,Yes,9.0,No
CMP_013677,SPSV_04988,No Show,2025-02-01,Yes,10.0,No
CMP_013678,SPSV_02743,Refusal of Hire,2022-04-06,Yes,9.0,No
CMP_013679,SPSV_03459,Refusal of Hire,2022-10-16,Yes,54.0,No
CMP_013680,SPSV_01470,Overcharging,2023-11-25,Yes,8.0,No
CMP_013681,SPSV_01590,Other,2024-04-03,Yes,20.0,No
CMP_013682,SPSV_01745,Vehicle Safety,2023-10-08,Yes,6.0,No
CMP_013683,SPSV_03112,Conduct,2022-06-09,Yes,30.0,No
CMP_013684,SPSV_03053,Conduct,2023-11-26,Yes,5.0,No
CMP_013685,SPSV_04750,Conduct,2023-10-12,Yes,11.0,No
CMP_013686,SPSV_02214,Vehicle Safety,2024-03-05,Yes,15.0,No
CMP_013687,SPSV_02731,No Show,2023-11-28,Yes,24.0,No
CMP_013688,SPSV_02474,Conduct,2023-02-01,Yes,41.0,No
CMP_013689,SPSV_03981,Conduct,2025-12-01,Yes,34.0,No
CMP_013690,SPSV_00978,Refusal of Hire,2025-03-19,Yes,3.0,No
CMP_013691,SPSV_00383,Overcharging,2024-08-01,Yes,6.0,Yes
CMP_013692,SPSV_03757,Accessibility,2025-10-20,No,,Yes
CMP_013693,SPSV_04238,Overcharging,2025-12-26,No,,No
CMP_013694,SPSV_03111,Conduct,2022-08-03,Yes,10.0,No
CMP_013695,SPSV_02522,Overcharging,2022-03-18,Yes,11.0,No
CMP_013696,SPSV_02862,Accessibility,2022-07-16,Yes,8.0,No
CMP_013697,SPSV_01829,Overcharging,2022-06-08,Yes,29.0,No
CMP_013698,SPSV_04854,Other,2022-05-20,No,,No
CMP_013699,SPSV_03088,Overcharging,2025-10-16,No,,No
CMP_013700,SPSV_03020,Refusal of Hire,2025-07-31,Yes,8.0,No
CMP_013701,SPSV_03725,Refusal of Hire,2022-08-11,Yes,18.0,No
CMP_013702,SPSV_03207,Overcharging,2023-01-22,Yes,7.0,No
CMP_013703,SPSV_00430,No Show,2022-06-09,Yes,12.0,No
CMP_013704,SPSV_04712,Overcharging,2025-07-13,No,,No
CMP_013705,SPSV_00160,Refusal of Hire,2024-03-16,Yes,13.0,No
CMP_013706,SPSV_00265,Conduct,2022-09-16,Yes,18.0,No
CMP_013707,SPSV_01550,Overcharging,2022-04-14,No,,No
CMP_013708,SPSV_00042,No Show,2024-12-02,Yes,11.0,No
CMP_013709,SPSV_03810,Refusal of Hire,2023-04-18,Yes,35.0,No
CMP_013710,SPSV_04929,No Show,2022-03-14,Yes,17.0,No
CMP_013711,SPSV_02667,Conduct,2022-03-13,Yes,12.0,No
CMP_013712,SPSV_03205,Accessibility,2022-02-04,Yes,35.0,No
CMP_013713,SPSV_02922,Other,2025-01-06,No,,Yes
CMP_013714,SPSV_03878,Refusal of Hire,2022-12-13,Yes,7.0,No
CMP_013715,SPSV_03303,Accessibility,2024-02-28,Yes,8.0,No
CMP_013716,SPSV_03602,Conduct,2023-10-14,Yes,6.0,No
CMP_013717,SPSV_03103,Accessibility,2025-04-05,Yes,15.0,No
CMP_013718,SPSV_02061,Conduct,2022-09-19,Yes,11.0,No
CMP_013719,SPSV_00311,Other,2024-06-16,Yes,24.0,No
CMP_013720,SPSV_04813,Accessibility,2025-09-17,Yes,8.0,No
CMP_013721,SPSV_03834,Vehicle Safety,2022-11-27,Yes,11.0,No
CMP_013722,SPSV_02245,Other,2022-10-09,Yes,11.0,Yes
CMP_013723,SPSV_04691,Vehicle Safety,2023-01-25,No,,Yes
CMP_013724,SPSV_02846,Refusal of Hire,2024-02-15,Yes,27.0,No
CMP_013725,SPSV_03792,Overcharging,2025-04-20,Yes,21.0,No
CMP_013726,SPSV_00689,Conduct,2025-05-20,Yes,10.0,No
CMP_013727,SPSV_03791,Conduct,2025-04-17,Yes,10.0,No
CMP_013728,SPSV_04583,Conduct,2025-05-04,Yes,8.0,No
CMP_013729,SPSV_02162,Conduct,2025-12-02,Yes,30.0,No
CMP_013730,SPSV_01820,Overcharging,2025-11-25,No,,Yes
CMP_013731,SPSV_02396,Overcharging,2025-03-27,No,,Yes
CMP_013732,SPSV_02570,Conduct,2022-11-03,No,,No
CMP_013733,SPSV_00023,Conduct,2022-09-16,Yes,28.0,No
CMP_013734,SPSV_03033,Conduct,2024-12-20,Yes,11.0,No
CMP_013735,SPSV_03643,Conduct,2023-02-19,No,,Yes
CMP_013736,SPSV_00380,Other,2023-06-04,Yes,11.0,No
CMP_013737,SPSV_04834,Refusal of Hire,2024-04-15,Yes,29.0,No
CMP_013738,SPSV_00455,Other,2024-01-14,No,,No
CMP_013739,SPSV_01664,Other,2022-09-04,No,,No
CMP_013740,SPSV_03819,Conduct,2023-06-04,Yes,20.0,No
CMP_013741,SPSV_02532,Conduct,2024-06-04,No,,Yes
CMP_013742,SPSV_00754,Conduct,2024-04-17,Yes,10.0,No
CMP_013743,SPSV_02557,Other,2025-12-29,Yes,12.0,No
CMP_013744,SPSV_03866,No Show,2023-07-11,No,,No
CMP_013745,SPSV_01042,Refusal of Hire,2022-12-03,Yes,8.0,No
CMP_013746,SPSV_01523,Overcharging,2025-07-21,Yes,5.0,No
CMP_013747,SPSV_00663,Refusal of Hire,2025-05-11,Yes,17.0,No
CMP_013748,SPSV_00784,Other,2022-12-02,No,,Yes
CMP_013749,SPSV_02250,Conduct,2024-04-09,Yes,25.0,No
CMP_013750,SPSV_04173,Conduct,2024-03-08,Yes,13.0,No
CMP_013751,SPSV_04730,Accessibility,2024-10-29,No,,No
CMP_013752,SPSV_01385,Vehicle Safety,2023-07-12,Yes,17.0,No
CMP_013753,SPSV_04850,Refusal of Hire,2024-05-15,Yes,9.0,No
CMP_013754,SPSV_01951,Vehicle Safety,2025-04-19,Yes,28.0,No
CMP_013755,SPSV_01068,Overcharging,2025-06-08,Yes,9.0,No
CMP_013756,SPSV_04067,Other,2023-04-30,No,,No
CMP_013757,SPSV_00121,Refusal of Hire,2025-09-19,Yes,43.0,No
CMP_013758,SPSV_00265,Other,2023-07-16,Yes,31.0,No
CMP_013759,SPSV_01854,Accessibility,2022-09-27,Yes,12.0,Yes
CMP_013760,SPSV_01145,Other,2025-08-16,Yes,11.0,No
CMP_013761,SPSV_04778,Other,2024-08-21,No,,No
CMP_013762,SPSV_03896,Refusal of Hire,2023-07-28,Yes,17.0,No
CMP_013763,SPSV_02029,Vehicle Safety,2023-03-16,Yes,16.0,No
CMP_013764,SPSV_04839,Vehicle Safety,2022-12-05,Yes,6.0,No
CMP_013765,SPSV_03101,Overcharging,2022-09-13,Yes,15.0,No
CMP_013766,SPSV_02342,Vehicle Safety,2022-07-27,Yes,17.0,No
CMP_013767,SPSV_01575,Vehicle Safety,2025-05-04,Yes,11.0,No
CMP_013768,SPSV_00827,Overcharging,2022-02-03,No,,No
CMP_013769,SPSV_02224,Other,2023-06-17,Yes,18.0,No
CMP_013770,SPSV_02818,Conduct,2023-08-15,Yes,37.0,No
CMP_013771,SPSV_01597,Other,2023-12-30,Yes,26.0,No
CMP_013772,SPSV_04043,Other,2023-08-04,Yes,26.0,No
CMP_013773,SPSV_01501,Overcharging,2025-02-14,No,,No
CMP_013774,SPSV_00320,Overcharging,2024-10-04,No,,No
CMP_013775,SPSV_00170,Other,2023-06-30,Yes,26.0,No
CMP_013776,SPSV_02567,Refusal of Hire,2024-03-26,No,,Yes
CMP_013777,SPSV_04951,No Show,2024-04-09,No,,Yes
CMP_013778,SPSV_00376,Refusal of Hire,2024-09-01,No,,No
CMP_013779,SPSV_04471,Conduct,2024-09-16,No,,No
CMP_013780,SPSV_04673,Accessibility,2024-05-11,Yes,20.0,No
CMP_013781,SPSV_04548,Overcharging,2023-02-05,No,,No
CMP_013782,SPSV_00756,Conduct,2022-08-19,No,,No
CMP_013783,SPSV_00718,Vehicle Safety,2023-07-05,Yes,28.0,No
CMP_013784,SPSV_03167,Vehicle Safety,2023-07-31,No,,No
CMP_013785,SPSV_04229,Overcharging,2022-09-20,Yes,40.0,No
CMP_013786,SPSV_01936,Overcharging,2022-09-14,Yes,15.0,Yes
CMP_013787,SPSV_01719,Vehicle Safety,2024-03-29,yes,29.0,No
CMP_013788,SPSV_01737,Vehicle Safety,2022-07-30,Yes,15.0,No
CMP_013789,SPSV_02109,Overcharging,2024-03-10,Yes,12.0,No
CMP_013790,SPSV_04545,Other,2024-05-28,Yes,20.0,No
CMP_013791,SPSV_01000,Overcharging,2022-01-04,Yes,11.0,No
CMP_013792,SPSV_02754,Conduct,2025-08-10,Yes,15.0,No
CMP_013793,SPSV_02489,Overcharging,2022-11-19,Yes,34.0,No
CMP_013794,SPSV_00981,Other,2022-01-31,Yes,10.0,No
CMP_013795,SPSV_04584,Other,2022-08-28,Yes,21.0,No
CMP_013796,SPSV_00151,Conduct,2023-11-22,Yes,8.0,Yes
CMP_013797,SPSV_00591,Vehicle Safety,2022-09-22,Yes,18.0,No
CMP_013798,SPSV_00649,Overcharging,2025-03-31,Yes,13.0,No
CMP_013799,SPSV_04029,Conduct,2023-12-12,Yes,3.0,No
CMP_013800,SPSV_03085,Conduct,2022-01-14,yes,NA,No
CMP_013801,SPSV_01966,Conduct,2022-11-25,Yes,7.0,No
CMP_013802,SPSV_03633,Conduct,2023-04-03,Yes,6.0,No
CMP_013803,SPSV_04743,Conduct,2024-05-29,Yes,73.0,No
CMP_013804,SPSV_01719,Conduct,2022-12-10,Yes,6.0,No
CMP_013805,SPSV_01665,Other,2024-09-27,No,,Yes
CMP_013806,SPSV_04307,Conduct,2025-07-14,Yes,7.0,No
CMP_013807,SPSV_02724,Other,2024-09-01,Yes,5.0,No
CMP_013808,SPSV_00807,Other,2024-12-17,Yes,27.0,No
CMP_013809,SPSV_00158,Accessibility,2022-12-29,Yes,34.0,No
CMP_013810,SPSV_03357,Overcharging,2023-07-05,Yes,16.0,No
CMP_013811,SPSV_01184,No Show,2023-02-20,Yes,35.0,No
CMP_013812,SPSV_03833,Other,2024-06-03,No,,No
CMP_013813,SPSV_04014,Vehicle Safety,2023-02-28,Yes,14.0,Yes
CMP_013814,SPSV_02137,Conduct,2025-06-26,Yes,11.0,No
CMP_013815,SPSV_04001,Conduct,2022-04-11,Yes,18.0,No
CMP_013816,SPSV_04541,No Show,2024-08-28,Yes,10.0,No
CMP_013817,SPSV_01576,No Show,2025-11-23,No,,No
CMP_013818,SPSV_01842,Vehicle Safety,2022-10-25,No,,No
CMP_013819,SPSV_02233,Accessibility,2024-09-12,Yes,6.0,No
CMP_013820,SPSV_04796,Vehicle Safety,2025-02-27,No,,No
CMP_013821,SPSV_01828,Conduct,2023-01-02,Yes,19.0,No
CMP_013822,SPSV_02788,Vehicle Safety,2024-02-08,No,,Yes
CMP_013823,SPSV_00963,Conduct,2025-07-07,No,,No
CMP_013824,SPSV_00332,Overcharging,2024-03-12,Yes,21.0,No
CMP_013825,SPSV_03510,Vehicle Safety,2024-05-14,No,,No
CMP_013826,SPSV_02648,Refusal of Hire,2022-05-17,No,,Yes
CMP_013827,SPSV_00981,Refusal of Hire,2024-02-04,Yes,24.0,No
CMP_013828,SPSV_03360,Conduct,2022-10-31,Yes,NA,No
CMP_013829,SPSV_00020,Conduct,2022-01-28,Yes,36.0,No
CMP_013830,SPSV_04819,Conduct,2022-06-23,Yes,13.0,No
CMP_013831,SPSV_03020,Overcharging,2024-12-26,No,,Yes
CMP_013832,SPSV_02518,Other,2023-01-16,Yes,22.0,No
CMP_013833,SPSV_00266,No Show,2025-11-19,No,,No
CMP_013834,SPSV_03736,Vehicle Safety,2024-11-11,No,,No
CMP_013835,SPSV_01358,Accessibility,2024-12-18,No,,No
CMP_013836,SPSV_00871,Accessibility,2024-09-23,Yes,14.0,No
CMP_013837,SPSV_03995,Conduct,2022-07-17,No,,Yes
CMP_013838,SPSV_01903,Overcharging,2025-05-11,Yes,13.0,No
CMP_013839,SPSV_00173,Accessibility,2023-09-01,No,,Yes
CMP_013840,SPSV_01034,Conduct,2024-12-05,No,,Yes
CMP_013841,SPSV_00673,Refusal of Hire,2025-05-21,Yes,9.0,No
CMP_013842,SPSV_04606,Accessibility,2024-01-16,Yes,13.0,No
CMP_013843,SPSV_00009,Overcharging,2023-09-13,No,,No
CMP_013844,SPSV_00077,Conduct,2022-11-21,Yes,25.0,No
CMP_013845,SPSV_04976,Accessibility,2023-01-10,Yes,15.0,No
CMP_013846,SPSV_00862,Refusal of Hire,2023-12-16,Yes,8.0,No
CMP_013847,SPSV_04156,Other,2024-05-22,Yes,24.0,Yes
CMP_013848,SPSV_02249,Other,2022-01-15,No,,No
CMP_013849,SPSV_02432,Vehicle Safety,2025-07-23,Yes,12.0,No
CMP_013850,SPSV_02514,Refusal of Hire,2024-04-18,Yes,7.0,No
CMP_013851,SPSV_02132,Accessibility,2022-08-24,Yes,49.0,No
CMP_013852,SPSV_04250,Overcharging,2023-09-05,Yes,3.0,No
CMP_013853,SPSV_02860,No Show,2024-08-10,Yes,9.0,No
CMP_013854,SPSV_00645,Overcharging,2022-03-02,Yes,7.0,No
CMP_013855,SPSV_02255,Conduct,2024-04-01,No,,No
CMP_013856,SPSV_02793,Vehicle Safety,2025-01-21,Yes,13.0,No
CMP_013857,SPSV_00729,Overcharging,2024-10-23,No,,Yes
CMP_013858,SPSV_04511,No Show,2023-01-16,No,,No
CMP_013859,SPSV_01589,Vehicle Safety,2022-11-16,Yes,19.0,No
CMP_013860,SPSV_03899,Other,2022-12-24,Yes,39.0,No
CMP_013861,SPSV_02283,Vehicle Safety,2024-12-31,Yes,15.0,No
CMP_013862,SPSV_01923,Refusal of Hire,2025-06-01,Yes,33.0,No
CMP_013863,SPSV_00488,Vehicle Safety,2023-05-10,No,,No
CMP_013864,SPSV_01616,Refusal of Hire,2022-06-10,Yes,17.0,Yes
CMP_013865,SPSV_03098,Other,2022-07-21,No,,No
CMP_013866,SPSV_03863,Overcharging,2025-01-28,Yes,6.0,No
CMP_013867,SPSV_01829,Vehicle Safety,2025-04-15,Yes,6.0,No
CMP_013868,SPSV_04256,Vehicle Safety,2025-02-06,Yes,24.0,No
CMP_013869,SPSV_01321,Refusal of Hire,2024-03-01,yes,29.0,No
CMP_013870,SPSV_00449,Overcharging,2024-06-17,Yes,21.0,No
CMP_013871,SPSV_04853,Conduct,2024-08-21,Yes,16.0,No
CMP_013872,SPSV_01150,Refusal of Hire,2022-02-20,No,,Yes
CMP_013873,SPSV_02712,Conduct,2025-10-04,Yes,11.0,No
CMP_013874,SPSV_02397,Vehicle Safety,2025-12-02,No,,No
CMP_013875,SPSV_03813,Overcharging,2022-10-16,Yes,6.0,No
CMP_013876,SPSV_03604,Overcharging,2022-03-28,Yes,7.0,No
CMP_013877,SPSV_00211,Conduct,2022-02-07,No,,No
CMP_013878,SPSV_01702,Overcharging,2022-11-15,Yes,19.0,Yes
CMP_013879,SPSV_00456,Refusal of Hire,2023-07-30,Yes,4.0,No
CMP_013880,SPSV_00493,Other,2023-11-01,Yes,27.0,No
CMP_013881,SPSV_01458,Accessibility,2024-06-23,No,,Yes
CMP_013882,SPSV_02746,Conduct,2023-10-28,Yes,9.0,No
CMP_013883,SPSV_02261,Overcharging,2024-05-11,Yes,19.0,No
CMP_013884,SPSV_02581,Refusal of Hire,2024-02-15,Yes,17.0,No
CMP_013885,SPSV_02517,Vehicle Safety,2022-04-18,Yes,28.0,Yes
CMP_013886,SPSV_01609,Overcharging,2022-03-09,Yes,20.0,No
CMP_013887,SPSV_03790,Conduct,2023-10-19,Yes,17.0,No
CMP_013888,SPSV_00251,Overcharging,2025-03-26,Yes,14.0,No
CMP_013889,SPSV_02287,Other,2023-06-21,No,,Yes
CMP_013890,SPSV_01898,No Show,2024-06-25,Yes,5.0,No
CMP_013891,SPSV_01030,Vehicle Safety,2025-09-29,Yes,27.0,No
CMP_013892,SPSV_01928,Overcharging,2023-11-22,Yes,11.0,No
CMP_013893,SPSV_00204,No Show,2022-03-07,Yes,11.0,No
CMP_013894,SPSV_02007,Accessibility,2024-06-18,Yes,25.0,No
CMP_013895,SPSV_01551,Refusal of Hire,2024-04-28,Yes,10.0,No
CMP_013896,SPSV_01653,Other,2022-10-07,No,,No
CMP_013897,SPSV_03496,Conduct,2025-08-31,Yes,11.0,No
CMP_013898,SPSV_01082,Vehicle Safety,2022-02-28,Yes,16.0,No
CMP_013899,SPSV_03854,Refusal of Hire,2022-08-27,No,,Yes
