Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment,Is_Wheelchair_Accessible,Vehicle_Age_Band,Licence_Duration_Days,Days_To_Expiry,Is_Expiring_90_Days,Complaints,Escalations,Avg_Days_To_Resolution,Inspections,Failures,Follow_Ups,Failure_Rate,Enforcement_Actions
SPSV_04601,TAXI,2016-01-02,2020-01-01,LAPSED,CORK,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,URBAN,0,0-2,1460,-2921,0,1.0,0.0,14.0,5.0,1.0,0.0,0.2,0.0
SPSV_04602,HACKNEY,2019-04-10,2023-04-09,LAPSED,DUBLIN CITY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000004,URBAN,0,3-5,1460,-1727,0,1.0,0.0,8.0,5.0,1.0,1.0,0.2,0.0
SPSV_04603,HACKNEY,2023-02-20,2027-02-19,ACTIVE,KILKENNY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,REGIONAL,0,0-2,1460,-315,0,2.0,0.0,15.0,3.0,0.0,0.0,0.0,1.0
SPSV_04604,TAXI,2021-08-18,2023-08-18,LAPSED,WICKLOW,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,REGIONAL,0,6-10,730,-1596,0,3.0,0.0,13.333333333333334,4.0,3.0,2.0,0.75,4.0
SPSV_04605,HACKNEY,2016-07-12,2020-07-11,LAPSED,MONAGHAN,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL,0,3-5,1460,-2729,0,0.0,0.0,,3.0,1.0,1.0,0.3333333333333333,2.0
SPSV_04606,HACKNEY,2023-11-21,2027-12-31,ACTIVE,CLARE,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000015,REGIONAL,0,3-5,1501,0,1,5.0,1.0,16.4,5.0,1.0,1.0,0.2,0.0
SPSV_04607,HACKNEY,2020-09-21,2024-09-20,LAPSED,MONAGHAN,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000015,REGIONAL,1,3-5,1460,-1197,0,5.0,0.0,14.0,6.0,0.0,0.0,0.0,1.0
SPSV_04608,TAXI,2017-10-19,2021-10-18,LAPSED,WESTMEATH,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL,0,0-2,1460,-2265,0,5.0,0.0,20.8,5.0,0.0,0.0,0.0,1.0
SPSV_04609,LIMOUSINE,2021-04-19,2023-04-19,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000011,URBAN,0,0-2,730,-1717,0,4.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0
SPSV_04610,TAXI,2020-11-18,2023-11-18,LAPSED,GALWAY,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,URBAN,1,3-5,1095,-1504,0,4.0,1.0,14.5,5.0,1.0,1.0,0.2,0.0
SPSV_04611,TAXI,2024-10-01,2027-10-01,ACTIVE,CORK,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000005,URBAN,1,0-2,1095,-91,0,3.0,1.0,9.666666666666666,6.0,1.0,1.0,0.16666666666666666,1.0
SPSV_04612,TAXI,2024-05-18,2027-12-31,ACTIVE,SLIGO,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000021,REGIONAL,0,0-2,1322,0,1,1.0,0.0,8.0,8.0,1.0,1.0,0.125,1.0
SPSV_04613,TAXI,2018-09-04,2023-09-03,LAPSED,TIPPERARY,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,REGIONAL,0,0-2,1825,-1580,0,2.0,0.0,15.5,4.0,0.0,0.0,0.0,0.0
SPSV_04614,TAXI,2016-06-07,2022-06-06,LAPSED,MEATH,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,REGIONAL,1,0-2,2190,-2034,0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0
SPSV_04615,TAXI,2018-12-08,2020-12-07,LAPSED,CORK,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,URBAN,1,0-2,730,-2580,0,2.0,0.0,37.5,7.0,0.0,0.0,0.0,1.0
SPSV_04616,TAXI,2019-02-02,2020-02-02,LAPSED,WEXFORD,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000012,REGIONAL,0,0-2,365,-2889,0,4.0,1.0,11.25,7.0,1.0,1.0,0.14285714285714285,1.0
SPSV_04617,HACKNEY,2021-09-18,2025-09-17,LAPSED,MEATH,NO,15,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000000011,REGIONAL,0,11+,1460,-835,0,1.0,0.0,14.0,4.0,2.0,2.0,0.5,2.0
SPSV_04618,HACKNEY,2020-07-03,2024-07-02,LAPSED,LOUTH,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000012,REGIONAL,0,6-10,1460,-1277,0,7.0,2.0,10.571428571428571,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_04619,TAXI,2024-08-16,2027-12-31,ACTIVE,WEXFORD,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000001,REGIONAL,0,0-2,1232,0,1,4.0,0.0,9.5,7.0,0.0,0.0,0.0,2.0
SPSV_04620,HACKNEY,2017-06-01,2023-05-31,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,0,0-2,2190,-1675,0,3.0,0.0,16.333333333333332,5.0,0.0,0.0,0.0,1.0
SPSV_04621,HACKNEY,2021-08-14,2027-08-13,ACTIVE,DUBLIN CITY,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,1,0-2,2190,-140,0,6.0,1.0,29.5,1.0,0.0,0.0,0.0,1.0
SPSV_04622,HACKNEY,2023-07-23,2025-07-22,LAPSED,LAOIS,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000001,REGIONAL,0,6-10,730,-892,0,1.0,1.0,14.0,5.0,2.0,1.0,0.4,2.0
SPSV_04623,TAXI,2018-09-06,2025-09-04,LAPSED,KERRY,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,2555,-848,0,4.0,0.0,18.5,5.0,2.0,2.0,0.4,2.0
SPSV_04624,HACKNEY,2022-10-05,2024-10-04,LAPSED,WICKLOW,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,REGIONAL,1,3-5,730,-1183,0,2.0,1.0,16.0,3.0,2.0,2.0,0.6666666666666666,4.0
SPSV_04625,HACKNEY,2024-05-01,2027-12-31,ACTIVE,CLARE,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000006,REGIONAL,0,0-2,1339,0,1,5.0,0.0,14.6,3.0,0.0,0.0,0.0,0.0
SPSV_04626,HACKNEY,2023-11-13,2027-12-31,ACTIVE,LIMERICK,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000010,URBAN,0,6-10,1509,0,1,0.0,0.0,,10.0,2.0,1.0,0.2,2.0
SPSV_04627,TAXI,2018-02-14,2023-02-13,LAPSED,SOUTH DUBLIN,NO,13,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000000008,URBAN,0,11+,1825,-1782,0,2.0,1.0,17.0,2.0,1.0,0.0,0.5,0.0
SPSV_04628,TAXI,2025-04-18,2027-12-31,ACTIVE,CORK,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000004,URBAN,0,6-10,987,0,1,3.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0
SPSV_04629,TAXI,2019-10-12,2022-10-11,LAPSED,LOUTH,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,REGIONAL,0,3-5,1095,-1907,0,3.0,0.0,15.666666666666666,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_04630,TAXI,2023-03-07,2027-03-06,ACTIVE,MAYO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL,0,0-2,1460,-300,0,4.0,0.0,26.75,2.0,1.0,1.0,0.5,1.0
SPSV_04631,TAXI,2021-06-12,2024-06-11,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,10,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000009,URBAN,0,6-10,1095,-1298,0,4.0,1.0,14.5,4.0,4.0,3.0,1.0,6.0
SPSV_04632,TAXI,2021-09-09,2022-09-09,LAPSED,SLIGO,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,365,-1939,0,1.0,0.0,7.0,6.0,1.0,1.0,0.16666666666666666,0.0
SPSV_04633,HACKNEY,2024-07-04,2027-12-31,ACTIVE,DONEGAL,NO,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000007,REGIONAL,0,6-10,1275,0,1,4.0,1.0,15.5,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_04634,HACKNEY,2019-09-10,2023-09-09,LAPSED,GALWAY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,URBAN,0,0-2,1460,-1574,0,8.0,1.0,17.25,5.0,0.0,0.0,0.0,2.0
SPSV_04635,TAXI,2018-07-28,2023-07-27,LAPSED,CORK,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000015,URBAN,0,3-5,1825,-1618,0,4.0,1.0,13.5,5.0,1.0,1.0,0.2,4.0
SPSV_04636,LIMOUSINE,2024-07-17,2026-07-17,ACTIVE,MAYO,YES,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000008,REGIONAL,1,6-10,730,-532,0,5.0,1.0,16.4,5.0,2.0,2.0,0.4,1.0
SPSV_04637,TAXI,2022-11-21,2027-12-31,ACTIVE,KILDARE,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL,1,0-2,1866,0,1,4.0,0.0,31.5,4.0,1.0,1.0,0.25,0.0
SPSV_04638,TAXI,2016-01-29,2018-01-28,LAPSED,SLIGO,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL,0,0-2,730,-3624,0,4.0,2.0,12.0,6.0,1.0,1.0,0.16666666666666666,1.0
SPSV_04639,HACKNEY,2017-12-03,2023-12-02,LAPSED,CORK,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000005,URBAN,0,6-10,2190,-1490,0,3.0,1.0,12.333333333333334,5.0,2.0,2.0,0.4,1.0
SPSV_04640,HACKNEY,2019-02-03,2023-02-02,LAPSED,GALWAY,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000017,URBAN,0,3-5,1460,-1793,0,2.0,0.0,11.5,5.0,1.0,0.0,0.2,1.0
SPSV_04641,HACKNEY,2023-03-25,2027-03-24,ACTIVE,WICKLOW,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,1460,-282,0,5.0,0.0,15.4,6.0,1.0,1.0,0.16666666666666666,5.0
SPSV_04642,TAXI,2020-05-31,2026-05-30,EXPIRING,WESTMEATH,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,REGIONAL,0,0-2,2190,-580,0,5.0,1.0,17.6,3.0,0.0,0.0,0.0,0.0
SPSV_04643,HACKNEY,2016-09-17,2019-09-17,LAPSED,DUBLIN CITY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,URBAN,0,3-5,1095,-3027,0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0
SPSV_04644,TAXI,2018-09-24,2021-09-23,LAPSED,WESTMEATH,NO,13,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000000012,REGIONAL,0,11+,1095,-2290,0,2.0,0.0,35.5,3.0,2.0,2.0,0.6666666666666666,0.0
SPSV_04645,HACKNEY,2018-06-11,2022-06-10,LAPSED,WICKLOW,YES,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000002,REGIONAL,1,6-10,1460,-2030,0,3.0,0.0,12.333333333333334,12.0,5.0,2.0,0.4166666666666667,1.0
SPSV_04646,HACKNEY,2018-06-13,2021-06-12,LAPSED,SLIGO,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,1095,-2393,0,2.0,0.0,14.0,3.0,2.0,2.0,0.6666666666666666,1.0
SPSV_04647,TAXI,2021-07-20,2025-07-19,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,URBAN,1,0-2,1460,-895,0,2.0,0.0,9.5,2.0,0.0,0.0,0.0,0.0
SPSV_04648,TAXI,2024-09-29,2027-09-29,ACTIVE,FINGAL,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000014,URBAN,1,0-2,1095,-93,0,0.0,0.0,,3.0,0.0,0.0,0.0,1.0
SPSV_04649,HACKNEY,2024-09-21,2027-12-31,ACTIVE,SLIGO,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,REGIONAL,0,0-2,1196,0,1,4.0,1.0,17.75,4.0,0.0,0.0,0.0,2.0
SPSV_04650,TAXI,2020-10-11,2025-10-10,LAPSED,SOUTH DUBLIN,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,URBAN,0,0-2,1825,-812,0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0
SPSV_04651,TAXI,2024-10-16,2025-10-16,LAPSED,FINGAL,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000009,URBAN,1,3-5,365,-806,0,2.0,0.0,13.0,2.0,1.0,1.0,0.5,0.0
SPSV_04652,HACKNEY,2018-10-31,2024-10-29,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,URBAN,0,0-2,2190,-1158,0,4.0,0.0,25.5,7.0,1.0,1.0,0.14285714285714285,0.0
SPSV_04653,TAXI,2023-05-20,2026-05-19,EXPIRING,WICKLOW,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,REGIONAL,0,3-5,1095,-591,0,3.0,1.0,18.0,8.0,3.0,2.0,0.375,1.0
SPSV_04654,HACKNEY,2018-07-11,2021-07-10,LAPSED,DUBLIN CITY,YES,13,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000000007,URBAN,1,11+,1095,-2365,0,1.0,0.0,4.0,5.0,3.0,3.0,0.6,3.0
SPSV_04655,TAXI,2016-04-23,2020-04-22,LAPSED,DUBLIN CITY,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,URBAN,1,3-5,1460,-2809,0,5.0,0.0,10.0,5.0,1.0,1.0,0.2,1.0
SPSV_04656,TAXI,2019-08-15,2024-08-13,LAPSED,SOUTH DUBLIN,YES,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,URBAN,1,3-5,1825,-1235,0,3.0,2.0,10.333333333333334,0.0,0.0,0.0,,0.0
SPSV_04657,HACKNEY,2023-02-08,2027-02-07,ACTIVE,LIMERICK,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,URBAN,0,3-5,1460,-327,0,2.0,0.0,9.0,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_04658,TAXI,2022-04-01,2027-03-31,ACTIVE,CLARE,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,REGIONAL,1,3-5,1825,-275,0,5.0,0.0,11.0,7.0,1.0,1.0,0.14285714285714285,0.0
SPSV_04659,TAXI,2020-11-23,2022-11-23,LAPSED,CLARE,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,REGIONAL,0,3-5,730,-1864,0,5.0,0.0,17.0,6.0,2.0,2.0,0.3333333333333333,0.0
SPSV_04660,HACKNEY,2021-11-22,2027-12-31,ACTIVE,TIPPERARY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,2230,0,1,2.0,0.0,12.5,2.0,0.0,0.0,0.0,2.0
SPSV_04661,TAXI,2024-09-04,2027-12-31,ACTIVE,FINGAL,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000012,URBAN,0,6-10,1213,0,1,1.0,0.0,14.0,5.0,3.0,3.0,0.6,2.0
SPSV_04662,TAXI,2020-01-26,2023-01-25,LAPSED,DUBLIN CITY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000012,URBAN,0,3-5,1095,-1801,0,1.0,1.0,6.0,2.0,1.0,1.0,0.5,0.0
SPSV_04663,TAXI,2020-08-13,2025-08-12,LAPSED,WESTMEATH,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000015,REGIONAL,0,3-5,1825,-871,0,1.0,0.0,19.0,4.0,1.0,1.0,0.25,0.0
SPSV_04664,HACKNEY,2020-04-07,2025-04-06,LAPSED,LAOIS,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL,0,3-5,1825,-999,0,3.0,1.0,13.0,4.0,2.0,2.0,0.5,1.0
SPSV_04665,HACKNEY,2017-07-24,2019-07-24,LAPSED,MAYO,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,0,3-5,730,-3082,0,3.0,0.0,20.333333333333332,3.0,0.0,0.0,0.0,0.0
SPSV_04666,HACKNEY,2022-02-28,2025-02-27,LAPSED,LAOIS,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,REGIONAL,0,0-2,1095,-1037,0,1.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0
SPSV_04667,TAXI,2017-01-29,2018-01-29,LAPSED,TIPPERARY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,365,-3623,0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0
SPSV_04668,HACKNEY,2020-11-26,2026-11-25,ACTIVE,MAYO,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,2190,-401,0,3.0,0.0,32.333333333333336,3.0,2.0,2.0,0.6666666666666666,3.0
SPSV_04669,TAXI,2022-02-08,2027-02-07,ACTIVE,OFFALY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL,0,0-2,1825,-327,0,2.0,0.0,21.5,7.0,1.0,1.0,0.14285714285714285,0.0
SPSV_04670,HACKNEY,2017-02-09,2020-02-09,LAPSED,LAOIS,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL,0,0-2,1095,-2882,0,3.0,0.0,13.333333333333334,3.0,1.0,1.0,0.3333333333333333,2.0
SPSV_04671,TAXI,2020-05-17,2022-05-17,LAPSED,CAVAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL,0,0-2,730,-2054,0,3.0,0.0,12.666666666666666,6.0,1.0,1.0,0.16666666666666666,0.0
SPSV_04672,HACKNEY,2024-07-27,2027-12-31,ACTIVE,GALWAY,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000014,URBAN,0,6-10,1252,0,1,2.0,1.0,14.5,1.0,0.0,0.0,0.0,0.0
SPSV_04673,HACKNEY,2020-08-26,2024-08-25,LAPSED,MONAGHAN,NO,12,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000010,REGIONAL,0,11+,1460,-1223,0,4.0,0.0,14.75,7.0,5.0,5.0,0.7142857142857143,1.0
SPSV_04674,TAXI,2022-01-05,2027-01-04,ACTIVE,WICKLOW,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,REGIONAL,1,0-2,1825,-361,0,2.0,1.0,36.5,6.0,0.0,0.0,0.0,0.0
SPSV_04675,TAXI,2020-09-11,2027-09-10,ACTIVE,FINGAL,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000011,URBAN,0,6-10,2555,-112,0,4.0,0.0,12.25,5.0,1.0,1.0,0.2,1.0
SPSV_04676,HACKNEY,2021-11-30,2025-11-29,LAPSED,LIMERICK,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,URBAN,1,0-2,1460,-762,0,2.0,0.0,16.0,4.0,1.0,0.0,0.25,2.0
SPSV_04677,TAXI,2024-03-19,2027-12-31,ACTIVE,WESTMEATH,YES,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000003,REGIONAL,1,6-10,1382,0,1,4.0,0.0,10.75,2.0,0.0,0.0,0.0,0.0
SPSV_04678,LIMOUSINE,2017-04-08,2021-04-07,LAPSED,SLIGO,NO,15,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000000011,REGIONAL,0,11+,1460,-2459,0,3.0,1.0,14.666666666666666,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_04679,TAXI,2017-05-01,2023-04-30,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000001,URBAN,0,0-2,2190,-1706,0,3.0,0.0,19.333333333333332,1.0,0.0,0.0,0.0,0.0
SPSV_04680,TAXI,2025-04-18,2027-04-18,ACTIVE,LOUTH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,REGIONAL,0,3-5,730,-257,0,4.0,0.0,18.25,6.0,3.0,3.0,0.5,2.0
SPSV_04681,TAXI,2018-02-27,2021-02-26,LAPSED,MEATH,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000015,REGIONAL,0,3-5,1095,-2499,0,4.0,1.0,15.0,5.0,2.0,2.0,0.4,1.0
SPSV_04682,TAXI,2022-01-01,2026-12-31,ACTIVE,FINGAL,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,1,0-2,1825,-365,0,4.0,0.0,13.0,6.0,1.0,1.0,0.16666666666666666,0.0
SPSV_04683,HACKNEY,2024-03-21,2025-03-21,LAPSED,LIMERICK,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,URBAN,0,0-2,365,-1015,0,3.0,1.0,18.666666666666668,5.0,1.0,1.0,0.2,3.0
SPSV_04684,TAXI,2016-02-26,2019-02-25,LAPSED,SLIGO,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,REGIONAL,0,3-5,1095,-3231,0,2.0,0.0,13.0,4.0,3.0,3.0,0.75,2.0
SPSV_04685,HACKNEY,2020-03-26,2025-03-25,LAPSED,KILKENNY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,REGIONAL,0,3-5,1825,-1011,0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
SPSV_04686,TAXI,2023-11-05,2026-11-04,ACTIVE,MEATH,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000015,REGIONAL,0,3-5,1095,-422,0,1.0,0.0,16.0,4.0,2.0,2.0,0.5,2.0
SPSV_04687,TAXI,2025-04-15,2027-12-31,ACTIVE,WEXFORD,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,REGIONAL,0,0-2,990,0,1,2.0,0.0,14.5,3.0,1.0,0.0,0.3333333333333333,2.0
SPSV_04688,TAXI,2020-09-10,2024-09-09,LAPSED,CLARE,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL,0,3-5,1460,-1208,0,2.0,0.0,28.0,6.0,0.0,0.0,0.0,1.0
SPSV_04689,TAXI,2019-08-24,2023-08-23,LAPSED,FINGAL,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,URBAN,1,0-2,1460,-1591,0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
SPSV_04690,LIMOUSINE,2023-09-30,2025-09-29,LAPSED,WESTMEATH,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,REGIONAL,0,3-5,730,-823,0,3.0,0.0,12.333333333333334,5.0,1.0,1.0,0.2,0.0
SPSV_04691,TAXI,2020-08-16,2027-08-15,ACTIVE,SOUTH DUBLIN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,URBAN,0,0-2,2555,-138,0,7.0,1.0,15.857142857142858,5.0,1.0,1.0,0.2,1.0
SPSV_04692,TAXI,2017-10-04,2018-10-04,LAPSED,KILKENNY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,365,-3375,0,4.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0
SPSV_04693,TAXI,2023-12-08,2027-12-31,ACTIVE,WESTMEATH,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000015,REGIONAL,0,0-2,1484,0,1,3.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0
SPSV_04694,TAXI,2018-08-10,2020-08-09,LAPSED,MAYO,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000013,REGIONAL,0,3-5,730,-2700,0,2.0,0.0,28.5,7.0,1.0,1.0,0.14285714285714285,0.0
SPSV_04695,TAXI,2019-09-04,2023-09-03,LAPSED,NAN,NO,10,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000009,REGIONAL,0,6-10,1460,-1580,0,5.0,0.0,13.0,3.0,1.0,1.0,0.3333333333333333,1.0
SPSV_04696,HACKNEY,2020-10-01,2023-10-01,LAPSED,SLIGO,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,REGIONAL,0,6-10,1095,-1552,0,2.0,0.0,15.0,6.0,3.0,3.0,0.5,1.0
SPSV_04697,TAXI,2022-06-04,2024-06-03,LAPSED,FINGAL,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,URBAN,0,0-2,730,-1306,0,4.0,0.0,16.25,3.0,1.0,1.0,0.3333333333333333,1.0
SPSV_04698,TAXI,2018-11-08,2020-11-07,LAPSED,SLIGO,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000011,REGIONAL,0,3-5,730,-2610,0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0
SPSV_04699,TAXI,2016-12-17,2020-12-16,LAPSED,KILKENNY,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,1460,-2571,0,2.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0
SPSV_04700,LIMOUSINE,2020-11-06,2024-11-05,LAPSED,WATERFORD,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000013,URBAN,0,0-2,1460,-1151,0,3.0,0.0,14.666666666666666,4.0,1.0,1.0,0.25,0.0
SPSV_04701,TAXI,2018-03-01,2020-02-29,LAPSED,CAVAN,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,730,-2862,0,1.0,0.0,27.0,4.0,1.0,0.0,0.25,1.0
SPSV_04702,TAXI,2018-11-05,2025-11-03,LAPSED,LOUTH,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000005,REGIONAL,0,6-10,2555,-788,0,4.0,0.0,14.75,7.0,4.0,3.0,0.5714285714285714,3.0
